time;row;
     1;   8.20318;
     2;   9.76161;
     3;  13.91923;
     4;  14.84716;
     5;  12.91745;
     6;  12.59951;
     7;  15.63675;
     8;  15.92677;
     9;  13.55053;
    10;  11.65033;
    11;  12.54338;
    12;  10.57080;
    13;   7.96030;
    14;  11.13787;
    15;  11.66645;
    16;  11.25741;
    17;   8.82724;
    18;  10.48909;
    19;  10.69137;
    20;   9.60816;
    21;   7.59556;
    22;   8.55826;
    23;   9.41359;
    24;   8.48777;
    25;   8.62747;
    26;   8.93253;
    27;   9.66238;
    28;   6.24137;
    29;   8.91337;
    30;   8.45043;
    31;   7.87443;
    32;   4.40831;
    33;   7.98505;
    34;   7.46902;
    35;   7.25600;
    36;   3.67075;
    37;   7.13362;
    38;   6.90922;
    39;   6.88642;
    40;   6.70848;
    41;   8.35863;
    42;   7.39197;
    43;   4.00641;
    44;   7.05687;
    45;   9.50915;
    46;   7.80516;
    47;   4.04160;
    48;   8.75260;
    49;   9.63323;
    50;   9.24257;
    51;   9.65851;
    52;  12.73985;
    53;  12.40410;
    54;  11.59322;
    55;  11.76784;
    56;  13.80477;
    57;  13.19214;
    58;   9.18421;
    59;   7.81989;
    60;   8.24860;
    61;   8.55673;
    62;   9.10403;
    63;   6.37596;
    64;   8.93085;
    65;   8.46077;
    66;   7.51481;
    67;   3.57783;
    68;   7.02702;
    69;   7.76286;
    70;   6.50032;
    71;   8.10326;
    72;   7.70584;
    73;   6.78965;
    74;   6.74916;
    75;   7.19314;
    76;   6.37426;
    77;   6.34607;
    78;   5.87197;
    79;   6.25836;
    80;   6.14684;
    81;   6.67520;
    82;   7.23305;
    83;   6.21102;
    84;   5.79090;
    85;   4.91696;
    86;   7.36007;
    87;   8.34016;
    88;   5.52780;
    89;   8.40412;
    90;   8.70126;
    91;   7.78109;
    92;   5.64515;
    93;   7.16422;
    94;   7.76100;
    95;   7.50666;
    96;   7.43430;
    97;   6.24729;
    98;   5.88241;
    99;   7.20319;
   100;   6.88915;
   101;   5.36641;
   102;   5.01839;
   103;   4.48303;
   104;   3.23291;
   105;   5.44504;
   106;   6.13608;
   107;   6.29820;
   108;   3.62163;
   109;   5.22099;
   110;   5.53211;
   111;   5.67323;
   112;   5.35437;
   113;   4.30968;
   114;   1.33297;
   115;   3.93605;
   116;   3.52958;
   117;   6.75622;
   118;   6.43570;
   119;   5.62345;
   120;   5.71260;
   121;   4.54515;
   122;   4.98604;
   123;   6.45925;
   124;   5.53523;
   125;   5.56098;
   126;   6.78271;
   127;   6.35147;
   128;   5.94134;
   129;   5.72119;
   130;   5.90012;
   131;   4.83763;
   132;   4.81561;
   133;   5.44816;
   134;   4.64984;
   135;   3.10811;
   136;   5.60403;
   137;   5.42880;
   138;   5.14459;
   139;   2.47626;
   140;   5.14060;
   141;   6.38205;
   142;   5.58666;
   143;   5.07063;
   144;   6.29332;
   145;   6.85537;
   146;   6.08665;
   147;   1.81196;
   148;   5.66965;
   149;   5.08389;
   150;   3.54478;
   151;   5.81955;
   152;   6.16429;
   153;   3.94168;
   154;   4.83198;
   155;   7.05602;
   156;   6.70174;
   157;   5.83714;
   158;   6.11148;
   159;   5.97644;
   160;   1.64773;
   161;   5.40808;
   162;   6.80164;
   163;   5.04037;
   164;   5.79268;
   165;   3.94429;
   166;   5.31525;
   167;   5.70173;
   168;   4.26647;
   169;   5.51569;
   170;   5.22785;
   171;   5.72678;
   172;   6.83964;
   173;   6.91927;
   174;   6.17631;
   175;   4.91633;
   176;   5.01505;
   177;   5.17472;
   178;   5.92975;
   179;   5.59503;
   180;   6.35735;
   181;   4.98787;
   182;   1.02451;
   183;   6.29941;
   184;   6.73674;
   185;   3.42897;
   186;   5.57644;
   187;  -1.57511;
   188;   5.08098;
   189;   5.78996;
   190;   6.30552;
   191;   6.78798;
   192;   6.50871;
   193;   2.92597;
   194;   6.16736;
   195;   6.63849;
   196;   6.84274;
   197;   6.33956;
   198;   6.41365;
   199;   5.99196;
   200;   4.85148;
   201;   5.64527;
   202;   6.13809;
   203;   5.53093;
   204;   3.18240;
   205;   3.40464;
   206;   5.72764;
   207;   6.32891;
   208;   4.09601;
   209;   4.52192;
   210;   5.09229;
   211;   6.30024;
   212;   6.21573;
   213;   3.59226;
   214;   6.07599;
   215;   6.33590;
   216;   4.22871;
   217;   2.72048;
   218;   5.66513;
   219;   5.43325;
   220;   4.50878;
   221;   6.37463;
   222;   6.22761;
   223;   6.49193;
   224;   6.19208;
   225;   6.30368;
   226;   6.61074;
   227;   6.18745;
   228;   4.47061;
   229;   5.49437;
   230;   6.24247;
   231;   5.41144;
   232;   3.81121;
   233;   5.59916;
   234;   3.99861;
   235;   5.35605;
   236;   4.93946;
   237;   5.98939;
   238;   5.36791;
   239;   6.24804;
   240;   3.85124;
   241;   5.14217;
   242;   2.20646;
   243;   5.73215;
   244;   5.06699;
   245;   5.57197;
   246;   7.46415;
   247;   7.99571;
   248;   6.33385;
   249;   5.52834;
   250;   5.39888;
   251;   4.51102;
   252;   4.79280;
   253;   4.28064;
   254;   5.76219;
   255;   3.32874;
   256;   4.92668;
