time;row;
     1;  13.16001;
     2;  13.92889;
     3;  15.89996;
     4;  19.37849;
     5;  19.06116;
     6;  15.14994;
     7;  15.08701;
     8;  19.96696;
     9;  21.17266;
    10;  18.42102;
    11;  14.13194;
    12;  19.07985;
    13;  21.84735;
    14;  20.72599;
    15;  16.13038;
    16;  18.72126;
    17;  23.48188;
    18;  24.00087;
    19;  20.52583;
    20;  18.49275;
    21;  22.40010;
    22;  24.45112;
    23;  23.26480;
    24;  18.20510;
    25;  19.36797;
    26;  22.32083;
    27;  22.12853;
    28;  18.19766;
    29;  17.35363;
    30;  20.76994;
    31;  22.09538;
    32;  19.83158;
    33;  17.10618;
    34;  18.61810;
    35;  21.70271;
    36;  20.78615;
    37;  17.85375;
    38;  15.15736;
    39;  21.55127;
    40;  21.74953;
    41;  19.13447;
    42;  18.00418;
    43;  21.92644;
    44;  22.73504;
    45;  20.34153;
    46;  19.06609;
    47;  21.16177;
    48;  22.43963;
    49;  21.49362;
    50;  17.80363;
    51;  16.53700;
    52;  19.67986;
    53;  20.82490;
    54;  18.67917;
    55;  16.21761;
    56;  17.16432;
    57;  19.94012;
    58;  19.24223;
    59;  16.52837;
    60;  15.76668;
    61;  19.21857;
    62;  19.77107;
    63;  17.44484;
    64;  14.48924;
    65;  18.43072;
    66;  19.52951;
    67;  17.50615;
    68;  15.47194;
    69;  17.51900;
    70;  19.12214;
    71;  17.56593;
    72;  15.12081;
    73;  17.54291;
    74;  19.70104;
    75;  19.85289;
    76;  17.23188;
    77;  17.54273;
    78;  19.37766;
    79;  20.18503;
    80;  18.88717;
    81;  15.83405;
    82;  17.38748;
    83;  18.75528;
    84;  18.68983;
    85;  16.34563;
    86;  15.72336;
    87;  17.20808;
    88;  18.23187;
    89;  17.00152;
    90;  14.87418;
    91;  16.00493;
    92;  17.60997;
    93;  17.62791;
    94;  15.31008;
    95;  15.64049;
    96;  17.10649;
    97;  18.13853;
    98;  16.55390;
    99;  15.93320;
   100;  16.60504;
   101;  18.48134;
   102;  17.86295;
   103;  16.75391;
   104;  17.00974;
   105;  19.15616;
   106;  19.11233;
   107;  17.47236;
   108;  18.17933;
   109;  19.13727;
   110;  19.20317;
   111;  16.90003;
   112;  16.35921;
   113;  17.19035;
   114;  17.93028;
   115;  17.13197;
   116;  14.82787;
   117;  15.58311;
   118;  16.25079;
   119;  16.55391;
   120;  14.23022;
   121;  14.57321;
   122;  15.43523;
   123;  15.95642;
   124;  14.84654;
   125;  12.46748;
   126;  15.10338;
   127;  15.76654;
   128;  15.24576;
   129;  13.05650;
   130;  13.28262;
   131;  14.74914;
   132;  15.27762;
   133;  14.06223;
   134;   9.27284;
   135;  13.44175;
   136;  14.14829;
   137;  13.58053;
   138;  10.39467;
   139;  11.33911;
   140;  13.87933;
   141;  15.04962;
   142;  14.15399;
   143;  12.05939;
   144;  13.57957;
   145;  14.55224;
   146;  13.89376;
   147;  10.80514;
   148;  12.92444;
   149;  13.02803;
   150;  12.23382;
   151;   9.19452;
   152;   8.67133;
   153;  10.54443;
   154;  10.16345;
   155;   7.38716;
   156;   7.50285;
   157;   9.62081;
   158;   8.60369;
   159;   6.04051;
   160;   8.29844;
   161;   8.32475;
   162;   7.49116;
   163;   7.62915;
   164;   8.91022;
   165;   7.29286;
   166;   8.68759;
   167;   7.77028;
   168;   8.74332;
   169;   7.38331;
   170;   9.63742;
   171;   7.04992;
   172;   8.87263;
   173;   6.64274;
   174;   9.33811;
   175;   7.02037;
   176;   9.91662;
   177;   7.58490;
   178;   9.74597;
   179;   8.46474;
   180;   9.30572;
   181;   5.03752;
   182;   9.05055;
   183;  10.25194;
   184;   9.73338;
   185;   8.29712;
   186;   9.67634;
   187;   9.98378;
   188;   8.31193;
   189;   8.67266;
   190;   9.50757;
   191;   8.92553;
   192;   9.87717;
   193;   9.59183;
   194;  10.48296;
   195;   5.27785;
   196;   9.46719;
   197;  11.18299;
   198;  12.60802;
   199;  11.74578;
   200;  10.70801;
   201;  13.17154;
   202;  13.54441;
   203;  13.01657;
   204;  10.87099;
   205;  12.76963;
   206;  13.02082;
   207;  12.79945;
   208;  12.11497;
   209;  11.28348;
   210;  10.78795;
   211;  11.61163;
   212;  11.22942;
   213;  11.06378;
   214;  11.33505;
   215;  10.64237;
   216;   9.23466;
   217;  10.84742;
   218;  11.25622;
   219;  11.08553;
   220;  11.01752;
   221;  11.24998;
   222;  10.76197;
   223;  10.92163;
   224;  10.65520;
   225;   8.95424;
   226;  10.38686;
   227;   9.80054;
   228;   9.05626;
   229;   4.74724;
   230;   9.68083;
   231;   6.10264;
   232;   7.83458;
   233;   9.84098;
   234;   7.62857;
   235;   8.50782;
   236;   9.56013;
   237;  10.49316;
   238;   9.32898;
   239;   9.56602;
   240;  10.69584;
   241;  11.08489;
   242;  10.88643;
   243;  10.40128;
   244;  10.57443;
   245;  10.60183;
   246;  10.45608;
   247;   9.56659;
   248;  10.44660;
   249;   8.20284;
   250;  10.08802;
   251;   9.57995;
   252;  10.22975;
   253;  10.25408;
   254;  11.44713;
   255;  10.22884;
   256;  10.50870;
