time;row;
     1;  13.16646;
     2;  12.40657;
     3;  17.28935;
     4;  16.52037;
     5;  15.36306;
     6;  18.13830;
     7;  19.10485;
     8;  17.37374;
     9;  17.29190;
    10;  19.00526;
    11;  18.61378;
    12;  17.62403;
    13;  19.85749;
    14;  20.33352;
    15;  19.19989;
    16;  20.12005;
    17;  21.49510;
    18;  21.33657;
    19;  19.75386;
    20;  22.00657;
    21;  22.52010;
    22;  20.79325;
    23;  21.13797;
    24;  22.16421;
    25;  21.64858;
    26;  19.95802;
    27;  21.59515;
    28;  22.02127;
    29;  19.69002;
    30;  20.56961;
    31;  20.81799;
    32;  19.50057;
    33;  16.26066;
    34;  17.52829;
    35;  17.28313;
    36;  14.38428;
    37;  15.88655;
    38;  16.48980;
    39;  16.00718;
    40;  13.97599;
    41;  16.26688;
    42;  16.03006;
    43;  14.17400;
    44;  15.21370;
    45;  15.53364;
    46;  14.94899;
    47;  13.51893;
    48;  14.99972;
    49;  14.47644;
    50;  13.05391;
    51;  13.87535;
    52;  13.88947;
    53;  13.58367;
    54;  11.95966;
    55;  13.61683;
    56;  12.67695;
    57;  11.87809;
    58;  12.58435;
    59;  12.24782;
    60;  11.96668;
    61;  11.00132;
    62;  12.78594;
    63;  11.70946;
    64;  11.72253;
    65;  10.62951;
    66;  11.40198;
    67;  11.37322;
    68;  11.52575;
    69;  11.83362;
    70;  11.42921;
    71;  11.71114;
    72;  10.87407;
    73;  11.88381;
    74;  10.52614;
    75;  11.72860;
    76;  11.68832;
    77;  11.70522;
    78;  11.77793;
    79;  11.84942;
    80;  11.92309;
    81;  11.14445;
    82;  12.16227;
    83;  10.31215;
    84;  12.00491;
    85;  12.33440;
    86;  12.66659;
    87;  12.25715;
    88;  12.51003;
    89;  12.81333;
    90;  10.48548;
    91;  13.41124;
    92;  13.99847;
    93;  13.82100;
    94;  14.37494;
    95;  15.54021;
    96;  15.14837;
    97;  12.65922;
    98;  14.59116;
    99;  14.68186;
   100;  13.41938;
   101;  13.52703;
   102;  13.57291;
   103;  13.23556;
   104;  11.56008;
   105;  13.21566;
   106;  12.68204;
   107;  11.68923;
   108;  12.75561;
   109;  12.66134;
   110;  12.68333;
   111;  10.53687;
   112;  13.15556;
   113;  12.83821;
   114;   9.94940;
   115;  12.58815;
   116;  13.31674;
   117;  12.58686;
   118;  10.86616;
   119;  13.26176;
   120;  12.59133;
   121;  10.69434;
   122;  12.80415;
   123;  12.98046;
   124;  10.53470;
   125;  10.66749;
   126;  11.59456;
   127;  11.00870;
   128;  10.77036;
   129;  11.17419;
   130;  11.48377;
   131;   9.45987;
   132;   7.42561;
   133;   9.28540;
   134;   9.54236;
   135;   7.70745;
   136;  10.51081;
   137;  10.79791;
   138;  10.04137;
   139;  10.89814;
   140;  11.80213;
   141;  11.48033;
   142;  11.11207;
   143;  11.47254;
   144;  11.08375;
   145;  12.25396;
   146;  12.34715;
   147;  12.32037;
   148;  11.46584;
   149;  12.22374;
   150;  12.34065;
   151;  10.69153;
   152;  12.92401;
   153;  13.02985;
   154;  12.35999;
   155;  11.56523;
   156;  11.39150;
   157;  11.59033;
   158;   9.18236;
   159;   7.62528;
   160;   9.43851;
   161;   8.45004;
   162;   7.00465;
   163;   8.95416;
   164;   6.82291;
   165;   8.26522;
   166;   9.11845;
   167;   6.58140;
   168;   6.17367;
   169;   6.57668;
   170;   9.02191;
   171;   7.81550;
   172;   5.37835;
   173;   9.47964;
   174;   8.54081;
   175;   8.63582;
   176;   8.09248;
   177;   9.18962;
   178;   6.17285;
   179;   8.85371;
   180;   8.67346;
   181;   9.71454;
   182;   8.80307;
   183;   9.13179;
   184;  10.37639;
   185;   9.32822;
   186;   9.56273;
   187;   9.39313;
   188;  10.43925;
   189;  10.09917;
   190;  10.43044;
   191;  11.17455;
   192;  11.64593;
   193;  10.67405;
   194;  10.63880;
   195;  10.78714;
   196;  10.88189;
   197;  11.57820;
   198;  10.70441;
   199;  11.37210;
   200;  11.29719;
   201;  10.64897;
   202;   8.61789;
   203;   7.69483;
   204;   8.18388;
   205;   9.45314;
   206;  11.80395;
   207;  11.93996;
   208;  10.51107;
   209;   9.47333;
   210;  10.82924;
   211;   9.87059;
   212;  11.85380;
   213;  12.68017;
   214;  11.69011;
   215;   8.07409;
   216;  10.64962;
   217;  10.24558;
   218;   9.21174;
   219;   9.30047;
   220;   9.83394;
   221;   9.27613;
   222;   9.12301;
   223;  10.86510;
   224;  10.56276;
   225;  10.50882;
   226;   8.79617;
   227;   9.61828;
   228;   7.84816;
   229;   6.47131;
   230;  10.18607;
   231;   9.52874;
   232;   9.04601;
   233;   7.23597;
   234;   7.91971;
   235;   6.92261;
   236;   4.44819;
   237;   7.98075;
   238;   7.42875;
   239;   6.91948;
   240;   4.23291;
   241;   8.55029;
   242;   6.98224;
   243;   7.76893;
   244;   7.84696;
   245;   8.40314;
   246;   6.63414;
   247;   5.57801;
   248;   8.98045;
   249;   9.05183;
   250;   9.32545;
   251;   8.44691;
   252;   7.99794;
   253;   9.74275;
   254;   9.09756;
   255;   6.61405;
   256;   6.68429;
