time;row;
     1;  10.66170;
     2;  15.58658;
     3;  18.07507;
     4;  16.63925;
     5;  16.93329;
     6;  19.05441;
     7;  18.45013;
     8;  18.10168;
     9;  19.33819;
    10;  19.09961;
    11;  18.21274;
    12;  19.82555;
    13;  20.09031;
    14;  19.71344;
    15;  20.91538;
    16;  20.61084;
    17;  20.73231;
    18;  22.59898;
    19;  21.90636;
    20;  21.95193;
    21;  23.58701;
    22;  22.93660;
    23;  20.70396;
    24;  21.93074;
    25;  21.61629;
    26;  20.20465;
    27;  21.62505;
    28;  21.38315;
    29;  18.93967;
    30;  20.02092;
    31;  19.61910;
    32;  18.32753;
    33;  20.07845;
    34;  21.11367;
    35;  21.15403;
    36;  21.59621;
    37;  21.55415;
    38;  21.22428;
    39;  21.43077;
    40;  21.23852;
    41;  19.17828;
    42;  18.65225;
    43;  19.19580;
    44;  16.62935;
    45;  17.45117;
    46;  18.43977;
    47;  16.96314;
    48;  16.13038;
    49;  16.88328;
    50;  15.54454;
    51;  16.38402;
    52;  16.80367;
    53;  14.53905;
    54;  15.44477;
    55;  16.48995;
    56;  15.80128;
    57;  15.63159;
    58;  16.28341;
    59;  15.30851;
    60;  15.28618;
    61;  16.01543;
    62;  15.00407;
    63;  16.22911;
    64;  16.90714;
    65;  15.28896;
    66;  17.46772;
    67;  18.18633;
    68;  17.63560;
    69;  18.46002;
    70;  18.82522;
    71;  17.77272;
    72;  16.25102;
    73;  16.06472;
    74;  15.16832;
    75;  16.14260;
    76;  16.03789;
    77;  15.47377;
    78;  13.44252;
    79;  14.44348;
    80;  12.99406;
    81;  13.33767;
    82;  13.99134;
    83;  13.33260;
    84;  13.43643;
    85;  13.97607;
    86;  12.04641;
    87;  13.44807;
    88;  14.57407;
    89;  13.53129;
    90;  12.97680;
    91;  13.92501;
    92;  13.33470;
    93;  13.57814;
    94;  14.53472;
    95;  14.37872;
    96;  15.33081;
    97;  15.76957;
    98;  15.09919;
    99;  15.45278;
   100;  15.49680;
   101;  15.09205;
   102;  14.87055;
   103;  14.85857;
   104;  13.27211;
   105;  12.17071;
   106;  13.02840;
   107;  11.61242;
   108;  11.50819;
   109;  13.15275;
   110;  12.83210;
   111;   8.04073;
   112;  10.45008;
   113;  10.86065;
   114;  10.17334;
   115;  11.48627;
   116;  11.97820;
   117;  11.35763;
   118;  11.28332;
   119;  11.38981;
   120;   9.36262;
   121;  11.82676;
   122;  12.10865;
   123;  11.55962;
   124;  12.55683;
   125;  12.49335;
   126;  10.36569;
   127;  12.58295;
   128;  12.83329;
   129;  11.37721;
   130;  13.97246;
   131;  14.38791;
   132;  12.89079;
   133;  14.48708;
   134;  15.50082;
   135;  13.79165;
   136;  13.60103;
   137;  14.97997;
   138;  13.58074;
   139;  11.33680;
   140;  11.07608;
   141;  10.80390;
   142;  11.89464;
   143;  12.74776;
   144;  12.20500;
   145;  11.88398;
   146;  11.79836;
   147;  11.37442;
   148;  13.27192;
   149;  12.81601;
   150;  10.90944;
   151;  12.45309;
   152;  13.54079;
   153;  12.02581;
   154;  10.74831;
   155;  10.75298;
   156;  10.37347;
   157;   9.71245;
   158;  10.69946;
   159;   8.50495;
   160;   8.55206;
   161;   9.93308;
   162;   8.89051;
   163;   7.70982;
   164;   7.84305;
   165;   7.19919;
   166;   6.58551;
   167;   7.07381;
   168;   6.33088;
   169;   1.75218;
   170;   6.93401;
   171;   5.33017;
   172;   6.90831;
   173;   8.31488;
   174;   6.80283;
   175;   4.41005;
   176;   7.14923;
   177;   7.21788;
   178;   2.56016;
   179;   6.44788;
   180;   7.64967;
   181;   7.13520;
   182;   7.42528;
   183;   5.11772;
   184;   6.83318;
   185;   7.14740;
   186;   7.16305;
   187;   6.85175;
   188;   4.41726;
   189;   7.36581;
   190;   8.03304;
   191;   7.12090;
   192;   7.52650;
   193;   8.65017;
   194;   8.86097;
   195;   8.41731;
   196;   7.48493;
   197;   8.88881;
   198;   9.50601;
   199;   9.09989;
   200;   8.62348;
   201;   8.25872;
   202;   7.40453;
   203;   9.32120;
   204;  10.08444;
   205;   9.33014;
   206;  10.38549;
   207;  11.01799;
   208;   9.63998;
   209;   8.98301;
   210;  10.19799;
   211;  10.81207;
   212;  10.61452;
   213;  11.01308;
   214;  10.67746;
   215;  10.28166;
   216;  10.71477;
   217;  10.30401;
   218;   9.68251;
   219;  10.20986;
   220;   9.40198;
   221;   8.13762;
   222;   7.61787;
   223;   6.67573;
   224;   5.73335;
   225;   6.69829;
   226;   5.55062;
   227;   6.76817;
   228;   8.32771;
   229;   7.67169;
   230;   5.19640;
   231;   8.57387;
   232;   8.96415;
   233;   8.53129;
   234;   7.91198;
   235;   7.53920;
   236;   6.76711;
   237;   8.29362;
   238;   8.16305;
   239;   9.05614;
   240;   9.57823;
   241;   7.54185;
   242;   7.19703;
   243;   8.00994;
   244;   8.76053;
   245;   9.34613;
   246;   9.49690;
   247;   8.76501;
   248;   9.62072;
   249;   9.28529;
   250;   8.51689;
   251;   9.58674;
   252;   9.37102;
   253;   8.50642;
   254;   9.59409;
   255;   9.90694;
   256;   4.71831;
