time;row;
     1;  11.43387;
     2;  13.86920;
     3;  18.12515;
     4;  18.42032;
     5;  15.17679;
     6;  17.40813;
     7;  19.61225;
     8;  18.62903;
     9;  14.04366;
    10;  19.20466;
    11;  20.00457;
    12;  17.52283;
    13;  18.14246;
    14;  21.30550;
    15;  20.72687;
    16;  16.33325;
    17;  21.89805;
    18;  23.27669;
    19;  21.29372;
    20;  18.03687;
    21;  21.12574;
    22;  21.02799;
    23;  17.85799;
    24;  18.60963;
    25;  20.72746;
    26;  19.61941;
    27;  15.22054;
    28;  12.94618;
    29;  14.22356;
    30;  13.73460;
    31;  14.75354;
    32;  17.44490;
    33;  16.80697;
    34;  13.67091;
    35;  15.02955;
    36;  15.69524;
    37;  10.81622;
    38;  13.48610;
    39;  14.62386;
    40;  14.09895;
    41;  14.48746;
    42;  17.39092;
    43;  18.56293;
    44;  14.84827;
    45;  15.83257;
    46;  19.81116;
    47;  19.65660;
    48;  15.07931;
    49;  15.74511;
    50;  16.99615;
    51;  13.89854;
    52;  15.92586;
    53;  17.18612;
    54;  18.22582;
    55;  16.59972;
    56;  14.43579;
    57;  16.09299;
    58;  13.62173;
    59;  14.94381;
    60;  17.94069;
    61;  18.58903;
    62;  16.11164;
    63;  16.38678;
    64;  16.81380;
    65;  14.78812;
    66;  14.05266;
    67;  13.38780;
    68;  15.48351;
    69;  15.04200;
    70;  13.74556;
    71;  14.31744;
    72;  14.92503;
    73;  11.13329;
    74;  13.13664;
    75;  11.90817;
    76;  13.57624;
    77;  12.35898;
    78;  11.16783;
    79;  13.27245;
    80;  13.67655;
    81;  10.61077;
    82;  12.00332;
    83;  11.22898;
    84;  12.36579;
    85;  11.78006;
    86;  13.04553;
    87;  10.85434;
    88;  12.86565;
    89;   9.41934;
    90;   8.32753;
    91;  11.05101;
    92;  11.98342;
    93;  12.51857;
    94;  12.95746;
    95;  11.34990;
    96;  12.17804;
    97;  12.24126;
    98;  12.64153;
    99;  11.15399;
   100;  11.80160;
   101;  12.29967;
   102;  13.22906;
   103;  13.03184;
   104;  14.42475;
   105;  14.89070;
   106;  14.72329;
   107;  13.21050;
   108;  12.37398;
   109;  12.49498;
   110;  15.15770;
   111;  16.02448;
   112;  15.74173;
   113;  15.00124;
   114;  13.67355;
   115;  13.18652;
   116;  12.20659;
   117;  13.32276;
   118;  14.22219;
   119;  14.47171;
   120;  12.90660;
   121;  14.06610;
   122;  14.27812;
   123;  13.69544;
   124;  12.09299;
   125;  12.03061;
   126;  12.17030;
   127;  11.49932;
   128;  11.91358;
   129;  10.02726;
   130;   9.36097;
   131;   5.97697;
   132;  11.93337;
   133;  12.10728;
   134;  12.05339;
   135;  11.03702;
   136;  10.29121;
   137;  10.76183;
   138;  10.11859;
   139;  12.41836;
   140;  13.62212;
   141;  13.43805;
   142;  11.65757;
   143;  12.51251;
   144;  11.68566;
   145;  12.57344;
   146;  10.68349;
   147;  11.91214;
   148;  12.67577;
   149;  11.70896;
   150;  11.29253;
   151;  11.40448;
   152;  10.48663;
   153;   7.17032;
   154;  10.57914;
   155;  10.40720;
   156;   9.14526;
   157;  10.12821;
   158;   7.93727;
   159;   8.85701;
   160;   8.41552;
   161;   7.60699;
   162;   8.92907;
   163;   5.13229;
   164;   8.30152;
   165;   9.20968;
   166;   7.42146;
   167;   6.78753;
   168;   6.33775;
   169;   8.85790;
   170;   8.21545;
   171;   7.82391;
   172;   8.25497;
   173;   8.65573;
   174;   6.81067;
   175;   8.44985;
   176;  10.38801;
   177;   9.33281;
   178;   9.58264;
   179;   9.89308;
   180;  10.76979;
   181;   9.58440;
   182;   8.46197;
   183;   9.71737;
   184;   9.63150;
   185;  10.87306;
   186;   8.74097;
   187;   8.51002;
   188;   4.62791;
   189;  10.04337;
   190;   9.51511;
   191;   9.91522;
   192;   9.39300;
   193;  10.49676;
   194;   9.03343;
   195;   8.16107;
   196;   8.03563;
   197;   9.79037;
   198;   9.90060;
   199;   8.80163;
   200;   9.39363;
   201;  10.84570;
   202;   8.64975;
   203;   7.67520;
   204;   9.75783;
   205;   9.99976;
   206;   9.97592;
   207;   9.73061;
   208;  12.03090;
   209;  11.51032;
   210;   8.24860;
   211;   8.54170;
   212;  10.25012;
   213;  11.09095;
   214;   9.63571;
   215;  12.68151;
   216;  12.14820;
   217;  10.58944;
   218;  10.85124;
   219;   9.66390;
   220;   9.79779;
   221;   9.89839;
   222;  11.09139;
   223;  11.95596;
   224;  11.09670;
   225;   8.18549;
   226;   8.39474;
   227;   7.92544;
   228;   7.56287;
   229;   8.03542;
   230;   9.20162;
   231;   9.47886;
   232;   4.57040;
   233;   5.09900;
   234;   9.02902;
   235;   8.71326;
   236;   8.19644;
   237;   6.08669;
   238;   7.88668;
   239;   8.85067;
   240;   8.67206;
   241;   5.17616;
   242;   6.73967;
   243;   8.45785;
   244;   9.33610;
   245;   6.22421;
   246;   5.28602;
   247;   9.20206;
   248;   9.09264;
   249;   8.24011;
   250;   7.54782;
   251;   8.70742;
   252;   8.86907;
   253;   8.28509;
   254;   4.97587;
   255;   8.82254;
   256;   9.38734;
