time;row_1;row_2;row_3;row_4;
1;-43.8048;134.397;131.384;2.05274;
2;-26.1978;135.42;125.166;1.92395;
3;-6.18642;136.36;120.649;1.76495;
4;10.8618;137.593;119.777;1.62283;
5;42.1778;139.339;123.926;1.36696;
6;48.1163;136.561;122.574;1.3149;
7;41.2799;128.432;113.072;1.35521;
8;22.8185;116.674;98.8621;1.51284;
9;-0.387463;101.75;85.5766;1.77649;
10;-23.3072;83.1482;76.6763;2.12572;
11;-43.2026;64.0019;75.8526;2.48962;
12;-47.305;47.3507;70.7792;2.71366;
13;-48.3613;34.6098;67.533;2.89275;
14;-46.4547;25.58;63.9994;3.02253;
15;-38.7443;20.2309;55.8814;3.10126;
16;-25.8443;18.8306;42.9443;3.12173;
17;-8.12942;18.5364;25.2272;3.11945;
18;12.6703;18.863;4.50905;2.94398;
19;34.1171;18.0497;17.0257;0.00422464;
20;54.6667;14.5543;37.7307;-0.0908581;
21;72.2674;8.05441;56.061;-0.177947;
22;86.7372;-1.63085;72.3533;-0.274444;
23;98.0824;-13.573;86.9193;-0.371473;
24;105.402;-28.5348;99.8108;-0.484773;
25;107.125;-46.8716;110.957;-0.624209;
26;102.407;-66.337;119.949;-0.7795;
27;90.5851;-84.3769;126.007;-0.948073;
28;68.6478;-100.697;129.39;-1.16096;
29;39.2941;-113.04;132.885;-1.40293;
30;6.97839;-120.357;138.704;-1.64377;
31;-23.8843;-122.572;146.401;-1.85447;
32;-38.165;-124.245;152.58;-1.94137;
33;-60.237;-122.834;160.647;-2.073;
