time;row_1;row_2;row_3;row_4;
1;30.8417;153.897;156.143;1.38533;
2;19.923;149.014;149.653;1.45107;
3;10.454;143.334;143.149;1.51205;
4;-1.6452;134.034;133.653;1.59844;
5;-24.1827;116.435;118.932;1.79318;
6;-42.6298;97.1242;106.515;2.00364;
7;-56.0804;75.4997;94.9429;2.2297;
8;-65.8092;51.2357;84.7685;2.49894;
9;-71.5638;25.3818;77.7258;2.81481;
10;-72.979;-1.57953;75.0546;-3.11479;
11;-71.8386;-28.148;79.2221;-2.77251;
12;-67.9022;-53.1274;88.1007;-2.48814;
13;-59.7705;-75.1401;97.6358;-2.25643;
14;-47.9057;-92.5079;105.514;-2.06399;
15;-33.2311;-105.008;111.186;-1.89368;
16;-16.2312;-111.695;113.607;-1.7324;
17;1.63596;-113.402;113.835;-1.57442;
18;19.4422;-109.925;111.719;-1.41447;
19;38.0184;-100.059;106.735;-1.22707;
20;54.8384;-87.3206;102.407;-1.02922;
21;69.4164;-72.3314;99.1612;-0.823883;
22;80.7118;-56.1983;96.9272;-0.623963;
23;88.2348;-40.317;95.3338;-0.441654;
24;88.4603;-22.5152;89.4066;-0.259566;
25;80.0695;-5.90225;78.2775;-0.0810088;
26;63.9798;9.75035;62.6282;0.149343;
27;41.1702;22.5817;44.9567;0.515179;
28;15.618;31.6662;34.0544;1.16096;
29;5.59552;37.5368;37.2739;1.4755;
30;-15.1808;40.6468;43.7503;1.97557;
