time;row_1;row_2;row_3;row_4;
1;-101.988;112.312;135.876;2.42533;
2;-86.5326;113.701;125.63;2.33609;
3;-67.0739;115.178;114.213;2.20388;
4;-41.011;116.325;102.049;1.98969;
5;0.130371;118.005;94.9068;1.57467;
6;24.6657;116.918;96.8815;1.31868;
7;38.7388;112.073;96.8434;1.16487;
8;44.0322;100.737;89.0105;1.05975;
9;41.2264;79.9819;69.9602;0.949407;
10;32.7797;50.6223;42.422;0.705993;
11;24.1921;12.8582;25.8127;-0.407971;
12;21.8209;-29.4458;56.7068;-1.1853;
13;18.1485;-71.7039;96.4323;-1.38672;
14;12.8945;-109.421;133.099;-1.47752;
15;-3.68767;-110.052;133.217;-1.60222;
16;-17.0292;-96.5496;120.926;-1.71625;
17;-22.6051;-72.9045;98.7445;-1.80695;
18;-17.5304;-44.6554;70.1123;-1.83085;
19;-1.83519;-18.3079;41.4729;-1.62708;
20;19.6059;3.94359;27.0565;-0.786646;
21;32.6138;4.01001;37.3608;-0.536283;
22;59.3989;4.55878;61.7501;-0.304956;
