time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;row_13;row_14;row_15;row_16;row_17;row_18;
1;209;236;209;236;131.608;168.225;384.333;499;314.501;0.84433;131.608;168.225;216.669;0.87556;384.333;499;616.352;0.915966;
2;199;245;199;245;128.236;170.768;374.667;506.333;314.874;0.887069;118.07;172.866;211.983;0.938667;374.667;506.333;616.4;0.935651;
3;188;252;188;252;123.89;172.482;363.667;509.667;313.62;0.928371;106.849;175.182;207.483;0.988916;363.667;509.667;612.653;0.953334;
4;170;267;170;267;118.07;172.866;351.667;507;315.713;1.00255;95.0009;175.784;201.733;1.03964;351.667;507;603.587;0.966986;
5;155;262;155;262;106.849;175.182;319.333;514.667;303.59;1.03534;79.3865;172.686;191.523;1.10179;319.333;514.667;592.35;1.01929;
6;134;259;134;259;95.0009;175.784;285.333;517.667;290.765;1.09222;60.6679;164.301;176.056;1.17516;285.333;517.667;577.897;1.07215;
7;112;259;112;259;79.3865;172.686;239;509.667;281.312;1.16169;39.6707;150.672;156.028;1.2658;239;509.667;549.95;1.13923;
8;97;254;97;254;60.6679;164.301;184.667;485;271.014;1.20515;16.7104;133.127;133.438;1.39077;184.667;485;506.325;1.2164;
9;49;228;49;228;39.6707;150.672;124.667;446.667;232.304;1.3587;-6.0399;112.767;110.928;1.5605;124.667;446.667;451.601;1.31169;
10;7;193;7;193;16.7104;133.127;59.3333;399;192.222;1.53488;-27.3554;92.1662;92.5465;1.79054;59.3333;399;392.109;1.44197;
11;-25;147;-25;147;-6.0399;112.767;-5.66667;342.667;148.238;1.74092;-44.9364;72.4324;80.0496;2.06194;-5.66667;342.667;332.848;1.61475;
12;-62;116;-62;116;-27.3554;92.1662;-70;283;130.781;2.06556;-59.4377;52.6259;72.8649;2.3705;-70;283;284.055;1.85248;
13;-83;90;-83;90;-44.9364;72.4324;-123.667;223.333;121.835;2.32136;-71.1599;34.2122;71.699;2.67322;-123.667;223.333;251.08;2.1273;
14;-96;75;-96;75;-59.4377;52.6259;-168.333;162;121.348;2.48474;-79.7842;16.5277;74.0715;2.94205;-168.333;162;233.44;2.43331;
15;-112;49;-112;49;-71.1599;34.2122;-205;107.333;121.981;2.73628;-86.1162;-0.691992;78.9744;-3.10946;-205;107.333;235.001;2.7152;
16;-127;9;-127;9;-79.7842;16.5277;-231;56.3333;127.356;3.07796;-90.7817;-17.4305;85.7926;-2.91498;-231;56.3333;244.366;2.95141;
17;-135;-17;-135;-17;-86.1162;-0.691992;-250;7;136.279;-3.00985;-93.2787;-32.2566;92.6039;-2.76446;-250;7;258.979;-3.12947;
18;-140;-37;-140;-37;-90.7817;-17.4305;-265;-43;145.134;-2.87738;-92.7212;-46.4285;98.2202;-2.6278;-265;-43;279.066;-2.95;
19;-140;-58;-140;-58;-93.2787;-32.2566;-273.667;-88.6667;151.977;-2.7436;-90.2384;-59.1288;103.034;-2.50833;-273.667;-88.6667;299.4;-2.80527;
20;-141;-75;-141;-75;-92.7212;-46.4285;-272.667;-131.667;160.218;-2.64806;-85.7151;-70.827;106.998;-2.39493;-272.667;-131.667;315.314;-2.67513;
21;-138;-88;-138;-88;-90.2384;-59.1288;-266.333;-169;164.24;-2.56962;-79.7383;-81.0402;110.156;-2.28984;-266.333;-169;328.447;-2.56471;
22;-124;-120;-124;-120;-85.7151;-70.827;-254;-203.333;173.256;-2.36924;-71.9507;-90.0559;112.431;-2.18471;-254;-203.333;338.702;-2.45969;
