time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;row_13;row_14;row_15;row_16;row_17;row_18;
1;96;252;96;252;56.1631;171.278;162.667;504;268.522;1.20892;56.1631;171.278;180.389;1.24472;162.667;504;527.023;1.26698;
2;87;255;76;254;53.6499;169.896;155.667;499.667;268.309;1.24425;44.3638;163.438;169.404;1.2959;146.333;491.667;510.507;1.29028;
3;76;254;66;242;50.0099;167.141;146.333;491.667;264.026;1.28251;34.5954;156.558;160.308;1.34292;133.667;482.667;498.446;1.3097;
4;66;242;48;230;44.3638;163.438;133.667;482.667;249.755;1.30724;24.2159;147.389;149.248;1.39681;105.667;464;473.706;1.35665;
5;48;230;28;215;34.5954;156.558;105.667;464;233.914;1.36821;13.3843;135.59;136.026;1.46026;76;438.333;442.947;1.40981;
6;28;215;12;196;24.2159;147.389;76;438.333;215.834;1.44507;1.78598;120.373;120.027;1.54241;44.6667;404;404.834;1.47266;
7;12;196;-2;178;13.3843;135.59;44.6667;404;195.444;1.51415;-9.1069;102.594;102.474;1.64392;10;359.667;358.588;1.55685;
8;-2;178;-18;151;1.78598;120.373;10;359.667;177.155;1.58736;-19.7544;81.8786;83.4776;1.78977;-22.3333;308.667;308.765;1.65944;
9;-18;151;-38;109;-9.1069;102.594;-22.3333;308.667;151.32;1.69626;-30.5147;59.1478;65.474;2.02785;-53.6667;249.333;255.058;1.80289;
10;-38;109;-49;77;-19.7544;81.8786;-53.6667;249.333;114.927;1.91642;-39.6113;36.3884;52.3342;2.38318;-85.3333;184.333;204.278;2.02885;
11;-49;77;-66;37;-30.5147;59.1478;-85.3333;184.333;91.0457;2.15132;-47.0951;15.2159;47.829;2.82652;-112;118.333;165.618;2.35526;
12;-66;37;-83;1;-39.6113;36.3884;-112;118.333;76.0636;2.64663;-52.4077;-4.72384;51.0445;-3.04115;-134.667;55.3333;149.822;2.77129;
13;-83;1;-82;-20;-47.0951;15.2159;-134.667;55.3333;83.9349;3.14004;-56.121;-21.396;58.6952;-2.76124;-151;-4.66667;156.107;-3.10456;
14;-82;-20;-86;-38;-52.4077;-4.72384;-151;-4.66667;85.5203;-2.89507;-57.8089;-35.3953;66.6186;-2.57444;-163.667;-55.3333;177.861;-2.81864;
15;-86;-38;-87;-71;-56.121;-21.396;-163.667;-55.3333;95.2287;-2.72114;-57.1765;-46.7665;72.874;-2.43774;-170;-98;201.118;-2.62627;
16;-87;-71;-85;-91;-57.8089;-35.3953;-170;-98;113.568;-2.45639;-55.162;-56.6859;78.2614;-2.32422;-168;-132;218.285;-2.48576;
17;-87;-75;-77;-101;-57.1765;-46.7665;-168;-132;116.141;-2.42972;-44.983;-72.1627;84.5271;-2.10947;-162.667;-162.333;234.152;-2.36894;
18;-85;-91;-66;-111;-55.162;-56.6859;-162.667;-162.333;125.797;-2.32283;-36.0011;-77.7927;85.4122;-1.98507;-152.667;-190;247.756;-2.26059;
19;-77;-101;-56;-121;-51.4786;-65.4388;-152.667;-190;128.262;-2.22386;-24.8572;-81.0761;84.7194;-1.84864;-134.333;-209.333;252.392;-2.15562;
20;-66;-111;-32;-129;-44.983;-72.1627;-134.333;-209.333;130.365;-2.10999;-12.6416;-82.6065;83.7294;-1.70281;-109;-226.333;254.417;-2.03542;
21;-56;-121;-11;-126;-36.0011;-77.7927;-109;-226.333;134.513;-2.00784;-1.06779;-82.4193;82.8155;-1.56412;-77.3333;-236.333;251.316;-1.90457;
22;-32;-129;10;-121;-24.8572;-81.0761;-77.3333;-236.333;133.981;-1.81916;10.3585;-80.5751;81.8508;-1.42392;-42.6667;-242;247.743;-1.76441;
23;-11;-126;27;-118;-12.6416;-82.6065;-42.6667;-242;127.43;-1.66459;21.0284;-76.4329;80.0962;-1.28411;-9.66667;-243;244.554;-1.63081;
24;10;-121;48;-108;-1.06779;-82.4193;-9.66667;-243;122.206;-1.49655;30.398;-71.0121;78.2565;-1.14928;25;-238.667;240.613;-1.48758;
25;27;-118;66;-92;10.3585;-80.5751;25;-238.667;121.694;-1.35494;38.5469;-64.1227;75.9992;-1.01394;57.6667;-226.333;233.465;-1.34325;
26;33;-114;74;-79;21.0284;-76.4329;57.6667;-226.333;119.261;-1.29858;45.495;-56.3422;73.749;-0.877777;86;-210.667;226.742;-1.20549;
27;48;-108;82;-63;30.398;-71.0121;86;-210.667;118.607;-1.16275;51.9596;-48.2817;72.3892;-0.737477;110;-191.333;219.228;-1.07133;
28;66;-92;87;-53;38.5469;-64.1227;110;-191.333;113.394;-0.959662;59.1002;-33.8899;69.731;-0.514001;130;-169.667;211.639;-0.938958;
29;74;-79;94;-42;45.495;-56.3422;130;-169.667;108.248;-0.829861;58.9735;-22.5567;64.7949;-0.362071;150;-146.667;207.036;-0.794894;
30;82;-63;87;-27;51.9596;-48.2817;150;-146.667;103.203;-0.667306;48.3097;-12.2441;51.5049;-0.247917;165.333;-124.667;203.783;-0.665213;
31;87;-53;76;-15;56.7958;-40.9386;165.333;-124.667;101.534;-0.559257;37.8049;-8.09564;40.3292;-0.212105;172.333;-103;197.079;-0.556578;
32;93;-45;57;-6;59.1002;-33.8899;172.333;-103;102.859;-0.46223;25.3589;-6.3347;27.8059;-0.244429;175.667;-84.6667;191.011;-0.465741;
33;94;-42;34;-2;59.9656;-27.9229;175.667;-84.6667;102.464;-0.431667;12.0141;-6.48441;15.2716;-0.467249;173.667;-68.6667;182.531;-0.392275;
34;87;-27;4;-4;58.9735;-22.5567;173.667;-68.6667;90.4651;-0.313163;-3.1049;-10.8875;11.3791;-1.70162;163.667;-53;167.641;-0.328682;
35;84;-24;-16;-12;55.2548;-17.2156;163.667;-53;86.7083;-0.290904;-16.8918;-17.3816;23.435;-2.28055;144;-38.6667;144.58;-0.278739;
