time;row_1;row_2;row_3;row_4;
1;-61.4;269;282.523;1.93147;
2;-22.6;270.4;272.634;1.79609;
3;1.4;266.4;264.334;1.71086;
4;9.4;257.2;254.193;1.68475;
5;-2;240.4;239.165;1.74012;
6;-28.2;217.2;222.706;1.87404;
7;-14;194.2;196.629;1.84004;
8;-8.4;170.2;172.007;1.84577;
9;-11.2;148;151.652;1.90332;
10;-19.2;128;136.09;2.00704;
11;-26.2;108.8;122.502;2.12533;
12;-34;87.4;109.884;2.28895;
13;-34.6;71;98.5726;2.40326;
14;-27.8;58;84.9431;2.4626;
15;-8.4;49;64.4025;2.38209;
16;22;39.2;38.1988;2.01175;
17;58.8;20.2;25.7245;0.648863;
18;99.2;-4.4;61.5661;-0.147616;
19;135.8;-36.6;105.866;-0.400298;
20;162.6;-74.4;147.307;-0.566485;
21;172;-117;180.762;-0.738277;
22;165.4;-161.2;208.953;-0.916938;
23;146;-205;235.699;-1.09626;
24;120;-246.6;264.203;-1.25643;
25;88.6;-283.4;292.413;-1.39793;
26;91.6;-300.4;309.676;-1.39783;
27;86.6;-322.8;330.998;-1.42436;
28;54.6;-346;351.034;-1.52436;
29;-5.2;-361.8;369.028;-1.68896;
