time;row_1;row_2;row_3;row_4;
1;-74.6;366.8;412.442;1.81227;
2;-45.4;367.8;407.434;1.74204;
3;-15.8;369;404.64;1.66939;
4;12.8;370.6;404.431;1.59857;
5;36.8;372.2;406.076;1.53934;
6;6;369.2;403.278;1.61552;
7;10.6;364.2;398.102;1.60454;
8;11.8;353.6;387.468;1.60237;
9;7;334.6;368.669;1.61701;
10;-6;307;341.996;1.65872;
11;-25.2;270.8;308.429;1.7311;
12;-49.8;230.8;274.587;1.84302;
13;-80.6;187.4;244.585;2.01284;
14;-116.2;145.6;227.605;2.23459;
15;-146.4;105;219.721;2.45857;
16;-122.8;69.6;179.513;2.52861;
17;-96.8;36.8;139.881;2.61357;
18;-68.4;10.2;102.315;2.6984;
19;-36.6;-11.4;64.5924;2.78951;
20;-2.6;-28.8;27.0725;2.96053;
21;32.8;-41.6;11.8203;-0.734829;
22;70.8;-55;51.4022;-0.427795;
23;109.6;-69.8;92.8829;-0.399471;
24;144.8;-92;134.116;-0.449909;
25;170;-125.4;172.397;-0.561028;
26;189.4;-163.2;210.057;-0.66444;
27;203;-204;247.065;-0.760653;
28;211.2;-246.8;283.646;-0.850147;
29;212;-287.4;315.767;-0.933183;
30;197.2;-326.4;340.111;-1.03659;
31;173.4;-361.8;360.524;-1.14361;
32;141.8;-392.2;377.372;-1.25342;
33;105.4;-417.4;392.258;-1.36184;
34;67.6;-437;405.672;-1.46319;
35;28.8;-445.6;411.953;-1.55922;
36;-12.2;-449.4;417.301;-1.65773;
37;-18.6;-452.2;420.691;-1.6723;
38;-54;-458.6;432.03;-1.75241;
39;-90.8;-458.8;440.36;-1.83461;
40;-118.8;-453.4;443.362;-1.8988;
