time;row_1;row_2;row_3;row_4;
1;-53;257.6;239.893;2.01391;
2;-14.8;258.4;226.93;1.85971;
3;9.8;256.2;219.018;1.75472;
4;17;247;208.726;1.72886;
5;12.6;233.6;196.292;1.76175;
6;-9;216.6;185.318;1.89398;
7;12;198.6;162.203;1.80635;
8;23;179.4;141.103;1.76229;
9;27.4;161.4;122.598;1.755;
10;28.8;143.6;104.86;1.77296;
11;25.8;126;88.4577;1.8462;
12;15;109.6;77.0577;2.04017;
13;9;96;68.6135;2.20861;
14;13.2;88;59.7016;2.23188;
15;25.2;82.2;48.1203;2.10873;
16;48.4;78.2;37.3525;1.60976;
17;78;71.2;41.3725;0.822654;
18;112;60.4;65.1396;0.304407;
19;141.8;42.8;91.965;0.020924;
20;160.4;13.6;113.86;-0.241908;
21;165.4;-23.8;132.414;-0.510296;
22;157.8;-67.8;153.175;-0.788773;
23;135.6;-117.2;179.834;-1.07378;
24;105.8;-168;216.238;-1.3091;
25;68.2;-218.6;260.124;-1.50021;
26;73.4;-228.4;270.303;-1.48358;
27;71.2;-255;296.645;-1.49878;
28;31;-302.8;344.193;-1.6256;
29;-45.2;-353.4;405.572;-1.80737;
