time;row_1;row_2;row_3;row_4;
1;-66.2;344.4;341.706;1.87396;
2;-36.8;344.4;334.109;1.78987;
3;-14.8;345;330.62;1.72448;
4;-4.8;341.4;325.666;1.69583;
5;-5.4;331.8;316.221;1.70149;
6;-14.4;316;301.928;1.73788;
7;6.2;293.8;277.11;1.67786;
8;14.4;264.6;247.252;1.6575;
9;8;232;215.526;1.7002;
10;-9.4;197;184.353;1.81857;
11;-28.2;164.6;159.713;1.98318;
12;-46.6;133.2;141.418;2.19291;
13;-62.4;102.2;129.185;2.43448;
14;-70.8;76;121.236;2.64535;
15;-69.2;55.4;111.381;2.80179;
16;-57.2;38.8;95.2492;2.92442;
17;-35.2;23.8;71.2263;3.06397;
18;-3.4;12.4;39.6497;-2.99283;
19;35.4;-0.8;19.0809;-1.59238;
20;79.6;-17.2;56.3559;-0.680919;
21;120;-40;102.39;-0.605483;
22;153.2;-66;144.508;-0.622658;
23;176.6;-95.2;180.827;-0.678394;
24;189.8;-129.2;213.217;-0.763801;
25;190.4;-164.6;239.46;-0.869028;
26;180.2;-198.6;260.544;-0.98342;
27;162;-228.8;277.435;-1.09861;
28;138.4;-254.8;291.711;-1.21143;
29;109;-274.6;301.883;-1.32592;
30;74.4;-289.6;310.285;-1.44611;
31;68.4;-295;314.967;-1.46715;
32;44.2;-306.4;324.785;-1.54497;
33;11.2;-315.4;334.583;-1.64442;
34;-19;-319.2;341.899;-1.73181;
