time;row_1;row_2;row_3;row_4;
1;-161.4;242.2;236.052;2.16422;
2;-170;203.6;210.825;2.30084;
3;-175;174.2;193.663;2.42162;
4;-171.4;158.8;181.036;2.47248;
5;-161.8;156;171.811;2.4506;
6;-146.2;160.2;162.999;2.36967;
7;-133.6;118;126.369;2.54024;
8;-115.2;84.8;93.9581;2.7218;
9;-91.8;62.2;64.3435;2.89519;
10;-61.4;52.6;32.5752;2.95339;
11;-13.4;53.4;17.4223;0.406875;
12;25.8;33.2;56.7809;-0.236526;
13;56.8;-1.6;98.7145;-0.509015;
14;83.2;-41.8;143.096;-0.665056;
15;106.6;-87.4;190.858;-0.777637;
16;118;-86.2;198.337;-0.732985;
17;130;-87;207.923;-0.697221;
18;160;-112;246.974;-0.696828;
19;162.2;-199.6;311.895;-0.909285;
