time;row_1;row_2;row_3;row_4;
1;-172;346.2;333.826;2.0102;
2;-125;348.6;318.992;1.87323;
3;-97.2;351.4;314.578;1.78611;
4;-89.8;332.8;294.844;1.77507;
5;-90;304.4;267.142;1.79737;
6;-94.2;261.6;226.794;1.85784;
7;-42.4;209.6;165.979;1.64563;
8;2.8;141.8;103.069;1.24703;
9;26.2;70.6;62.1319;0.440887;
10;39;-6.6;85.608;-0.633622;
11;41.4;-83.6;146.288;-1.06099;
12;9.4;-124.8;173.419;-1.34166;
13;-14.8;-164.8;209.437;-1.4982;
14;-19.8;-183;227.314;-1.52595;
15;-11;-188.6;233.459;-1.48936;
16;2.8;-178.8;225.285;-1.42473;
17;21.6;-157;207.598;-1.31965;
18;22.6;-165.6;216.18;-1.32506;
19;-9.6;-132.4;177.66;-1.45577;
20;-38.8;-53.6;98.0821;-1.66074;
21;9;-2.4;60.6727;-0.872862;
