time;row_1;row_2;row_3;row_4;
1;-155.4;5.2;155.059;-2.7223;
2;-144.6;20.8;139.193;-2.79313;
3;-133.2;40.6;122.604;-2.91347;
4;-119.6;67.6;105.83;-3.13472;
5;-106.4;94.8;96.336;2.86322;
6;-93.6;120;95.0919;2.56711;
7;-67;165.6;110.883;2.07148;
8;-42.2;206;140.577;1.77442;
9;-19.6;240.6;172.371;1.60461;
10;1.8;265.6;197.886;1.49202;
11;20.4;279.2;213.624;1.41014;
12;36.4;277.8;215.398;1.33571;
13;49.6;257.8;199.79;1.24802;
14;56;207.6;155.773;1.10637;
15;58;143.2;103.717;0.806535;
16;56.6;67.4;70.3788;-0.0131757;
17;53.4;-17.8;109.225;-0.908417;
18;51.4;-102.4;182.744;-1.20613;
19;53.4;-115.6;195.81;-1.22063;
20;54;-154.6;233.002;-1.27566;
21;48.6;-236.2;310.849;-1.36877;
22;39;-330;401.808;-1.43908;
