time;row_1;row_2;
     1;    1.0798;    1.5071;
     2;    0.8396;    1.1739;
     3;    1.1580;    1.8746;
     4;    1.5245;    1.0520;
     5;    1.5000;   -0.0127;
     6;    0.2792;    0.9392;
     7;    1.2112;    1.9255;
     8;    0.9006;    1.0998;
     9;    1.5398;    1.3293;
    10;    0.5862;    1.0956;
    11;    0.4698;    0.0515;
    12;    0.9190;   -0.0237;
    13;    1.7012;    0.2933;
    14;    0.8596;    0.6057;
    15;    0.7453;    0.4337;
    16;    1.9788;    0.0878;
    17;    2.1819;   -1.0032;
    18;    2.8211;   -0.9534;
    19;    2.5115;    0.1219;
    20;    1.4694;   -1.0809;
    21;    1.4354;   -0.3926;
    22;    1.1870;    0.9543;
    23;    0.0717;    0.6939;
    24;   -0.5976;   -0.4321;
    25;   -1.0960;    0.4455;
    26;    0.2241;    0.3374;
    27;    1.5261;    0.6588;
    28;    0.1689;    1.1040;
    29;   -1.1907;    1.7208;
    30;   -1.1494;    0.5269;
    31;   -1.7401;   -0.8323;
    32;   -2.3723;   -1.2689;
    33;   -1.3527;   -1.0628;
    34;   -0.5427;   -0.4942;
    35;   -0.9467;   -0.0304;
    36;   -1.3838;    1.3518;
    37;   -0.8765;    1.3056;
    38;   -0.2384;    0.4651;
    39;    0.9416;    0.8407;
    40;    1.5880;    0.7898;
    41;    1.5993;   -0.1724;
    42;    0.5927;   -1.2058;
    43;    1.2868;   -1.5898;
    44;    0.1288;   -1.1676;
    45;   -1.2361;   -1.4941;
    46;   -1.6388;   -1.5904;
    47;   -1.1554;   -2.0340;
    48;   -0.0935;   -1.8667;
    49;   -0.1530;   -1.8140;
    50;   -1.2044;   -2.0844;
    51;   -1.6330;   -1.0649;
    52;   -1.4518;   -0.7160;
    53;   -1.0673;   -0.5417;
    54;   -0.6545;   -0.3194;
    55;   -0.3932;   -0.0755;
    56;   -0.1920;   -0.1095;
    57;    0.0145;   -0.2412;
    58;    0.0535;   -0.3458;
    59;    0.3979;   -0.3710;
    60;    0.3223;   -0.2069;
    61;    0.3994;   -0.3310;
    62;    0.4128;   -0.2639;
    63;    0.4715;   -0.0829;
    64;    0.6348;    0.0413;
    65;    0.6330;    0.0089;
    66;    0.7103;    0.0304;
    67;    0.7850;    0.1064;
    68;    0.5700;    0.2383;
    69;    0.5338;    0.3437;
    70;    0.3112;    0.1715;
    71;    0.1963;    0.2938;
    72;    0.0510;    0.1688;
    73;   -0.1967;    0.2009;
    74;   -0.4292;    0.3023;
    75;   -0.6506;    0.1776;
    76;   -0.8949;    0.2989;
    77;   -1.1620;    0.4366;
    78;   -1.3080;    0.6595;
    79;   -1.7642;    0.9027;
    80;   -0.6244;    0.0931;
    81;   -0.5467;    0.9378;
    82;   -0.5301;    2.0262;
    83;   -1.2888;    1.5172;
    84;   -0.6719;    1.7382;
    85;    0.0600;    1.1432;
    86;   -0.7474;    1.8068;
    87;   -0.3760;    1.7232;
    88;   -0.3923;    1.5291;
    89;   -0.4556;    0.1923;
    90;    0.3228;   -0.6098;
    91;    1.5068;    0.7065;
    92;    0.9542;    0.5361;
    93;    1.3667;   -0.8470;
    94;    0.2284;   -1.4840;
    95;   -0.7452;   -0.7808;
    96;    0.2141;   -1.2014;
    97;   -0.7958;    0.0267;
    98;    0.4518;   -1.2162;
    99;    0.0625;   -1.0720;
   100;    0.6278;   -1.3383;
   101;    0.4691;   -0.7938;
   102;    0.8608;   -0.4348;
   103;    1.3981;   -0.7714;
   104;    0.5748;   -1.7374;
   105;   -0.4129;   -1.4740;
   106;   -0.7099;   -1.6706;
   107;   -1.4834;   -1.4746;
   108;   -1.8246;   -1.5883;
   109;   -1.2209;   -0.8436;
   110;   -0.6298;   -0.1799;
   111;   -0.0589;   -0.0714;
   112;    0.1198;    1.2795;
   113;   -0.7462;    1.0836;
   114;    0.0163;    0.2206;
   115;   -0.1573;   -0.1709;
   116;   -0.8149;   -1.1468;
   117;   -1.2188;   -1.5237;
   118;   -0.1771;   -1.8566;
   119;   -1.0321;   -1.9575;
   120;   -0.0351;   -1.6934;
