time;row_1;row_2;row_3;row_4;
1;-84.5042;-65.5194;95.3061;-2.48308;
2;-79.2252;-59.186;87.2734;-2.50347;
3;-73.7092;-52.4152;78.839;-2.53077;
4;-67.5906;-42.9842;68.5475;-2.59232;
5;-55.8114;-24.9165;49.9347;-2.77886;
6;-43.2074;-3.08804;34.3282;3.02158;
7;-31.287;20.8332;35.733;2.23977;
8;-21.0342;44.5363;53.0871;1.79703;
9;-12.0703;65.7472;73.0045;1.61114;
10;-4.37895;84.1999;91.521;1.5189;
11;1.71146;95.8106;103.577;1.46597;
12;7.11241;97.036;105.491;1.41625;
13;11.4904;87.2956;96.7164;1.35598;
14;15.1637;70.9835;81.8678;1.26957;
15;17.7756;47.8441;61.2644;1.11619;
16;19.5753;20.748;40.0592;0.772062;
17;20.7103;-6.38466;29.8475;0.0272502;
18;20.8458;-31.561;38.6248;-0.682536;
19;21.0046;-52.8798;54.7238;-0.987718;
20;21.7273;-71.6288;71.4372;-1.1242;
21;22.7094;-86.2769;85.2466;-1.18807;
22;24.0188;-98.3187;96.9618;-1.22193;
23;24.3935;-103.236;101.719;-1.23499;
24;25.554;-109.389;107.916;-1.24363;
