time;row_1;row_2;
     1;   -1.2071;   -0.3700;
     2;   -0.7891;   -0.6626;
     3;   -1.2840;   -0.1300;
     4;   -0.7293;    0.3292;
     5;   -0.6944;    0.4767;
     6;   -0.7943;    0.3895;
     7;   -0.2539;    0.0878;
     8;    0.1949;   -0.1281;
     9;   -0.3282;    0.1139;
    10;   -0.2577;   -0.2557;
    11;   -0.8435;    0.2929;
    12;   -0.7386;    0.8301;
    13;   -0.3568;    1.3755;
    14;   -0.0678;    1.1723;
    15;    0.2265;    1.5618;
    16;    0.3647;    1.7584;
    17;   -0.1173;    1.2484;
    18;   -0.4660;    0.9850;
    19;   -0.9318;    0.8107;
    20;   -1.0731;    1.2996;
    21;   -0.9510;   -0.5901;
    22;   -0.5344;   -0.6487;
    23;   -0.4324;   -0.5166;
    24;   -0.3495;   -0.4432;
    25;   -0.2738;   -0.5039;
    26;   -0.2139;   -0.3387;
    27;   -0.1462;   -0.2771;
    28;   -0.1493;   -0.3031;
    29;   -0.0579;   -0.3600;
    30;   -0.0829;   -0.2165;
    31;   -0.0317;   -0.0444;
    32;   -0.0842;    0.1104;
    33;    0.0447;    0.1492;
    34;    0.0255;    0.1804;
    35;    0.0355;    0.3009;
    36;   -0.0487;    0.4603;
    37;   -0.1202;    0.4205;
    38;   -0.2550;    0.3937;
    39;   -0.3052;    0.5651;
    40;   -0.2294;    0.7840;
    41;   -0.0689;    0.8696;
    42;   -0.1396;    0.8698;
    43;   -0.0826;    0.9985;
    44;   -0.1562;    1.0873;
    45;   -0.2208;    1.1123;
    46;   -0.3278;    1.1361;
    47;   -0.2801;    1.0730;
    48;   -0.2054;    1.2043;
    49;   -0.0686;    1.3141;
    50;    0.3084;    1.4173;
    51;   -1.9445;    1.8271;
    52;   -1.5566;    1.6296;
    53;   -1.9266;    1.9356;
    54;   -1.8290;    1.9049;
    55;   -1.7123;    1.5719;
    56;   -1.1181;    1.0122;
    57;   -0.6941;    0.4123;
    58;   -0.8135;   -0.1778;
    59;   -0.8115;    0.3436;
    60;   -0.3411;    0.7870;
    61;   -0.3304;    0.7695;
    62;   -0.7321;    0.8868;
    63;   -0.5711;    0.6868;
    64;   -0.6693;    0.4159;
    65;   -0.3579;    0.2463;
    66;   -0.8480;   -0.0912;
    67;   -0.6953;    0.3046;
    68;   -0.5634;    0.2716;
    69;   -0.9205;    0.2947;
    70;   -1.0681;    0.8660;
    71;   -0.9595;    0.2963;
    72;   -1.2355;    0.2749;
    73;   -1.6647;    0.6141;
    74;   -1.3159;    0.6501;
    75;   -1.5752;    1.2259;
    76;   -1.4748;    1.3086;
    77;   -1.8871;    0.9017;
    78;   -1.4310;    1.3955;
    79;   -1.0639;    1.1390;
    80;   -1.4641;    0.6979;
    81;   -0.9183;    0.6963;
    82;   -0.7177;    0.6563;
    83;   -0.9903;    0.3833;
    84;   -0.8546;    0.8946;
    85;   -0.9254;    0.4804;
    86;   -0.8839;    0.2441;
    87;   -1.1594;    0.5401;
    88;   -1.1920;    1.1198;
    89;   -1.7715;    1.4140;
    90;   -1.8855;    1.5137;
    91;   -1.7447;    1.3851;
    92;   -1.7769;    1.4579;
    93;   -1.7060;    0.9754;
    94;   -1.2254;    1.0522;
    95;   -0.6760;    0.4807;
    96;   -0.1528;    0.6952;
    97;    0.3659;    1.0885;
    98;    0.2307;    0.8660;
    99;    0.5706;    1.1139;
   100;    1.0938;    0.5714;
   101;    0.8047;    0.4244;
   102;    1.0783;    0.4962;
   103;    0.7869;   -0.0959;
   104;    1.2585;    0.1397;
   105;    1.0925;   -0.1105;
   106;    1.6532;   -0.0473;
   107;    1.9121;   -0.1125;
   108;    1.6754;   -0.5031;
   109;    1.5872;    0.0797;
   110;    1.6339;    0.1336;
   111;    1.6278;    0.1696;
   112;    1.7233;    0.2651;
   113;    1.1869;    0.7850;
   114;    0.6147;    0.4429;
   115;    0.9736;    0.8912;
   116;    1.3491;    1.0117;
   117;    0.8002;    1.4980;
   118;    0.4477;    1.4670;
   119;    0.0857;    1.4163;
   120;    0.0275;    1.9371;
   121;    0.5502;    1.9758;
   122;    0.8253;    1.5342;
   123;    1.0912;    1.1169;
   124;    0.7587;    1.4659;
   125;    0.6923;    1.5850;
   126;    0.3628;    1.7056;
   127;    0.6929;    1.5508;
   128;    0.4623;    1.5171;
   129;    0.6284;    1.0312;
   130;    0.7290;    0.7019;
   131;    0.1326;    0.8072;
   132;    0.1123;    0.2825;
   133;   -0.0574;    0.0648;
   134;   -0.1164;    0.0678;
   135;   -0.4721;    0.6306;
   136;   -0.1191;    0.2406;
   137;    0.1894;    0.2583;
   138;   -0.0693;    0.6115;
   139;    0.3005;    1.1244;
   140;    0.6085;    1.1757;
   141;    1.0747;    0.8091;
   142;    0.8678;    1.2629;
   143;    1.1774;    1.5801;
   144;    0.8355;    1.3534;
   145;    1.1921;    0.7879;
   146;    1.2146;    1.2054;
   147;    0.7508;    1.5109;
   148;    0.4354;    1.4364;
   149;    0.9157;    1.9272;
   150;    1.0377;    1.8468;
