time;row_1;row_2;
     1;   -1.9820;    1.1146;
     2;   -1.8049;    1.3302;
     3;   -1.9408;    1.4306;
     4;   -1.4863;    1.1909;
     5;   -1.8771;    0.7536;
     6;   -1.4638;    1.0648;
     7;   -1.5277;    0.5617;
     8;   -1.2016;    0.4138;
     9;   -1.7495;    0.5554;
    10;   -1.3562;    0.1518;
    11;   -0.9526;   -0.4245;
    12;   -0.5369;   -0.5343;
    13;   -0.6082;   -0.9731;
    14;   -0.7371;   -0.6677;
    15;   -0.6199;   -0.4751;
    16;   -1.0231;   -1.0467;
    17;   -0.4711;   -1.0853;
    18;    0.0346;   -1.4832;
    19;    0.2828;   -0.9435;
    20;    0.1259;   -0.6808;
    21;   -0.2225;   -0.4081;
    22;   -0.6236;   -0.1042;
    23;   -0.7527;   -0.6529;
    24;   -1.3215;   -1.1206;
    25;   -0.7553;   -1.5024;
    26;   -0.8545;   -1.6013;
    27;   -1.1923;   -1.9056;
    28;   -1.6858;   -1.4784;
    29;   -1.4872;   -1.0649;
    30;   -1.7807;   -0.5307;
    31;   -1.1825;   -0.3456;
    32;   -1.5989;   -0.8676;
    33;   -1.7142;   -1.1940;
    34;   -1.2570;   -1.4918;
    35;   -0.9545;   -1.4427;
    36;   -1.3190;   -1.4308;
    37;   -1.1880;   -1.3481;
    38;   -0.8397;   -1.4398;
    39;   -1.1418;   -1.0661;
    40;   -1.3036;   -0.6018;
    41;   -1.0963;   -0.4544;
    42;   -1.6157;   -0.2117;
    43;   -1.3595;    0.2229;
    44;   -0.9851;   -0.1637;
    45;   -0.7323;   -0.1796;
    46;   -1.1561;   -0.2529;
    47;   -1.3536;    0.0150;
    48;   -1.2260;   -0.5841;
    49;   -1.4935;   -0.1616;
    50;   -1.8713;    0.2982;
    51;   -1.4807;    0.8677;
    52;   -1.9497;    0.8906;
    53;   -1.6465;    0.3658;
    54;   -1.5003;    0.9542;
    55;   -1.7118;    0.5834;
    56;   -1.9425;    0.1403;
    57;   -1.8136;    0.3389;
    58;   -1.6469;    0.2288;
    59;   -1.0470;   -0.0495;
    60;   -0.9382;   -0.0780;
    61;   -1.4817;   -0.6072;
    62;   -1.4669;   -0.8313;
    63;   -1.1903;   -0.6361;
    64;   -1.6904;   -1.1545;
    65;   -1.9631;   -0.6903;
    66;   -1.4683;   -0.4054;
    67;   -1.4036;   -0.8582;
    68;   -1.7340;   -1.2931;
    69;   -1.3183;   -1.1232;
    70;   -1.7193;   -1.3023;
    71;   -1.9759;   -0.7457;
    72;   -1.4354;   -1.1571;
    73;   -1.7946;   -1.0619;
    74;   -1.7598;   -1.1532;
    75;   -1.6807;   -1.5719;
    76;   -1.7196;   -1.6240;
    77;   -1.5312;   -1.2187;
    78;   -1.6305;   -0.9526;
    79;   -1.8525;   -0.5339;
    80;   -1.5360;   -0.0878;
    81;   -1.5598;   -0.5646;
    82;   -1.6568;   -0.8825;
    83;   -1.3401;   -1.2819;
    84;   -1.2408;   -1.8550;
    85;   -1.1423;   -1.2675;
    86;   -1.1465;   -1.5357;
    87;   -1.0941;   -1.7611;
    88;   -1.5244;   -1.3014;
    89;   -1.3209;   -1.5476;
    90;   -1.4811;   -1.1229;
    91;   -1.2281;   -0.9903;
    92;   -1.1561;   -0.9515;
    93;   -1.1410;   -1.5305;
    94;   -0.8087;   -1.0336;
    95;   -0.8642;   -1.3553;
    96;   -0.6594;   -1.6589;
    97;   -0.1107;   -1.8676;
    98;   -0.0567;   -1.8243;
    99;   -0.1586;   -1.6802;
   100;    0.0946;   -1.3241;
   101;    0.4920;   -1.2283;
   102;    0.4175;   -1.5003;
   103;    0.6823;   -1.8537;
   104;    0.1724;   -1.9153;
   105;   -0.6344;   -1.4331;
   106;   -0.3271;   -1.4868;
   107;   -0.2067;   -1.3924;
   108;    0.0097;   -1.2898;
   109;    0.1651;   -1.2455;
   110;    0.2016;   -1.2417;
   111;    0.3275;   -1.0910;
   112;    0.2658;   -1.1222;
   113;    0.1951;   -0.9133;
   114;    0.0907;   -0.9453;
   115;    0.0922;   -0.7736;
   116;   -0.0215;   -0.7312;
   117;   -0.0132;   -0.5938;
   118;   -0.0682;   -0.6081;
   119;   -0.1897;   -0.3737;
   120;   -0.1266;   -0.3064;
   121;    0.0191;   -0.2850;
   122;   -0.0709;   -0.0536;
   123;   -0.0284;    0.1035;
   124;    0.0624;    0.1539;
   125;    0.1280;    0.2762;
   126;    0.1095;    0.3218;
   127;    0.0265;    0.4690;
   128;   -0.0179;    0.6421;
   129;   -0.1034;    0.7608;
   130;   -0.0824;    0.7616;
   131;    0.0116;    0.7653;
   132;    0.0880;    0.8498;
   133;    0.3712;    0.8196;
   134;   -1.5879;   -0.9177;
   135;   -1.3684;   -1.1748;
   136;   -1.6125;   -1.0643;
   137;   -1.5033;   -1.2667;
   138;   -0.9270;   -1.7045;
   139;   -0.5590;   -1.6201;
   140;   -0.3203;   -1.7115;
   141;   -0.6314;   -1.2997;
   142;   -1.1475;   -1.7699;
   143;   -0.7573;   -1.2867;
   144;   -1.0788;   -0.7506;
   145;   -0.8729;   -0.2697;
   146;   -0.5738;    0.2942;
   147;   -1.0060;    0.6632;
   148;   -0.9079;    0.7113;
   149;   -1.2897;    1.1492;
   150;   -1.0051;    0.8640;
