time;row_1;row_2;
     1;   -1.0585;   -0.2355;
     2;   -0.5499;   -0.4109;
     3;   -0.8924;   -0.4938;
     4;   -0.7381;   -0.1005;
     5;   -0.7791;   -0.5735;
     6;   -0.1857;   -1.1226;
     7;   -0.1555;   -0.5650;
     8;   -0.4416;   -1.0402;
     9;   -0.7749;   -1.0612;
    10;   -1.0974;   -0.8909;
    11;   -1.2920;   -0.4645;
    12;   -1.7097;   -0.7506;
    13;   -1.6681;   -0.8971;
    14;   -1.5121;   -0.6132;
    15;   -1.4098;   -0.6658;
    16;   -1.1954;   -0.4201;
    17;   -0.9071;   -0.6215;
    18;   -1.4724;   -0.6990;
    19;   -1.1068;   -0.1573;
    20;   -1.6427;   -0.6647;
    21;   -1.9002;   -0.2732;
    22;   -1.4939;    0.2573;
    23;   -1.2538;    0.1016;
    24;   -1.6675;    0.6737;
    25;   -1.9860;    0.1708;
    26;   -1.5802;    0.4434;
    27;   -1.0505;    0.3461;
    28;   -0.9063;    0.1279;
    29;   -1.2018;    0.1323;
    30;   -1.7490;    0.3224;
    31;   -1.8691;    0.2892;
    32;   -1.6017;    0.7197;
    33;   -1.2471;    0.5550;
    34;   -0.6978;    0.0733;
    35;   -1.1626;   -0.1319;
    36;   -1.2345;    0.2210;
    37;   -1.3313;    0.5077;
    38;   -1.8789;    0.7761;
    39;   -1.7021;    0.6698;
    40;   -1.1117;    0.0758;
    41;   -1.2251;    0.5191;
    42;   -0.9537;   -0.0242;
    43;   -0.8522;   -0.4117;
    44;   -0.7783;   -0.8243;
    45;   -0.2041;   -1.0005;
    46;    0.3243;   -1.5179;
    47;    0.6512;   -1.7884;
    48;    0.5882;   -1.6480;
    49;    1.1602;   -1.5170;
    50;    0.6296;   -1.2785;
    51;    0.1580;   -1.6112;
    52;   -0.3924;   -1.4237;
    53;   -0.3010;   -1.2414;
    54;    0.0019;   -1.3890;
    55;    0.2334;   -1.6780;
    56;   -0.3660;   -1.1384;
    57;   -0.5673;   -1.0724;
    58;   -0.2216;   -1.4817;
    59;   -0.0879;   -1.7216;
    60;    0.5069;   -1.6558;
    61;    0.7779;   -1.6374;
    62;    1.1105;   -1.0413;
    63;    0.8787;   -1.4438;
    64;    0.4949;   -1.5667;
    65;    0.7855;   -1.0068;
    66;    0.3390;   -0.5067;
    67;    0.2715;    0.0683;
    68;   -0.3090;    0.0043;
    69;   -0.8016;    0.0802;
    70;   -0.4078;    0.1612;
    71;   -0.6973;    0.0041;
    72;   -1.0273;   -0.0307;
    73;   -1.0269;   -0.5401;
    74;   -1.3989;   -1.0422;
    75;   -1.8002;   -0.5399;
    76;   -1.5958;   -0.7422;
    77;   -1.5042;   -0.7695;
    78;   -1.7781;   -0.6675;
    79;   -1.4371;   -0.8026;
    80;   -1.9018;   -0.2205;
    81;   -1.4269;   -0.7355;
    82;   -1.0784;   -0.9643;
    83;   -1.1459;   -1.1345;
    84;   -0.8737;   -0.8840;
    85;   -1.2423;   -1.2386;
    86;   -1.8131;   -1.2216;
    87;   -1.3399;   -1.3819;
    88;   -1.3000;   -1.6956;
    89;   -0.9852;   -1.4979;
    90;   -0.7582;   -1.4808;
    91;   -0.6258;   -1.3589;
    92;   -0.4801;   -1.2835;
    93;   -0.3177;   -1.3315;
    94;   -0.2775;   -1.1512;
    95;   -0.2093;   -0.9682;
    96;   -0.2377;   -0.9256;
    97;   -0.2797;   -0.7499;
    98;   -0.3853;   -0.5982;
    99;   -0.3978;   -0.5646;
   100;   -0.3874;   -0.5654;
   101;   -0.3588;   -0.4278;
   102;   -0.3033;   -0.3008;
   103;   -0.1870;   -0.0250;
   104;   -0.1622;   -0.0092;
   105;   -0.1957;    0.0556;
   106;   -0.2394;    0.1593;
   107;   -0.3593;    0.2518;
   108;   -0.3652;    0.3315;
   109;   -0.2658;    0.3969;
   110;   -0.2563;    0.4835;
   111;    0.0009;    0.5386;
   112;    0.2239;    0.4979;
   113;   -1.9472;   -1.6292;
   114;   -1.7133;   -1.6214;
   115;   -1.1162;   -1.6535;
   116;   -0.7825;   -1.9954;
   117;   -0.7847;   -1.9221;
   118;   -1.3370;   -1.7844;
   119;   -1.8235;   -1.2188;
   120;   -1.8032;   -1.5455;
   121;   -1.5830;   -1.9094;
   122;   -1.3792;   -1.7309;
   123;   -1.6016;   -1.6589;
   124;   -1.4389;   -1.7893;
   125;   -1.4843;   -1.4840;
   126;   -1.6836;   -1.8863;
   127;   -1.7465;   -1.3851;
   128;   -1.9139;   -1.1588;
   129;   -1.7143;   -0.6327;
   130;   -1.7943;   -0.7252;
   131;   -1.3603;   -0.6044;
   132;   -1.5850;   -0.0633;
   133;   -0.9967;   -0.1774;
   134;   -1.5105;    0.1574;
   135;   -1.6622;   -0.1450;
   136;   -1.5081;   -0.3311;
   137;   -1.2104;   -0.2773;
   138;   -0.8063;   -0.1742;
   139;   -0.6342;   -0.5663;
   140;   -0.1828;   -0.1448;
   141;   -0.5251;   -0.1695;
   142;   -0.9133;   -0.1303;
   143;   -0.8319;    0.2842;
   144;   -0.9358;    0.3739;
   145;   -0.4650;    0.1475;
   146;   -0.4850;    0.6071;
   147;   -1.0367;    0.9954;
   148;   -0.7261;    1.4410;
   149;   -0.7406;    1.7902;
   150;   -0.1944;    1.6259;
