time;row_1;row_2;row_3;row_4;
1;-63.8863;46.0488;58.6261;2.96421;
2;-59.4245;52.3613;55.7891;2.8384;
3;-52.4406;61.8485;53.1371;2.62719;
4;-43.9503;72.0076;52.3882;2.37599;
5;-30.2799;89.5906;59.03;1.99135;
6;-16.7452;106.827;71.903;1.71827;
7;-4.36713;122.678;86.9928;1.54995;
8;4.60346;131.707;96.6066;1.45894;
9;11.1617;131.838;97.6854;1.39232;
10;14.9827;122.587;89.4228;1.33187;
11;17.3421;104.787;72.9776;1.24262;
12;18.2969;78.649;49.4305;1.05275;
13;17.5898;44.6564;25.3998;0.360187;
14;15.6571;8.42062;34.9465;-0.895826;
15;13.0037;-24.8196;63.4913;-1.26385;
16;10.347;-53.5146;90.7367;-1.38763;
17;7.95248;-77.0462;113.633;-1.4461;
18;6.15145;-94.9123;131.197;-1.47667;
19;5.41524;-101.348;137.541;-1.48639;
20;4.98864;-108.282;144.418;-1.49338;
