time;row_1;row_2;row_3;row_4;
1;-62.8169;-6.38807;61.4218;-2.74851;
2;-59.3305;1.10185;55.6133;-2.84908;
3;-52.4166;14.7812;46.397;-3.09076;
4;-42.9246;33.0256;40.1242;2.7345;
5;-28.213;61.6857;49.7426;2.03192;
6;-12.9592;89.5815;72.7688;1.66548;
7;0.337773;111.867;94.9451;1.50315;
8;10.3176;124.362;108.469;1.41905;
9;14.9713;121.732;106.691;1.37219;
10;16.356;105.49;91.1554;1.32212;
11;15.3253;76.1337;62.7582;1.22274;
12;13.0844;35.8881;26.8104;0.774467;
13;11.821;-6.23616;29.4417;-0.917256;
14;11.7187;-45.0867;64.7207;-1.29221;
15;12.4799;-77.1094;96.0581;-1.37636;
16;13.2631;-101.157;119.867;-1.40872;
17;13.9988;-111.853;130.545;-1.41638;
18;15.555;-119.321;138.164;-1.41356;
