time;row_1;row_2;row_3;row_4;
1;-42.9161;-5.68241;46.86;-2.57254;
2;-38.5005;0.350962;39.9807;-2.6402;
3;-33.4868;8.97366;31.8589;-2.80261;
4;-29.2346;19.3878;25.7944;-3.13463;
5;-20.7884;37.8455;25.1997;2.33009;
6;-12.8462;57.2582;38.8465;1.81534;
7;-6.03976;76.1841;56.6762;1.61667;
8;-1.92162;93.7484;74.1964;1.55032;
9;0.675715;103.858;84.3912;1.522;
10;2.39792;105.916;86.5461;1.50328;
11;3.64772;100.216;80.9597;1.48313;
12;5.61407;83.3834;64.4551;1.42985;
13;8.03942;58.9553;41.0267;1.28719;
14;10.4189;28.2332;16.3458;0.558773;
15;12.6967;-3.13367;27.8525;-0.952816;
16;14.1884;-32.8924;55.3429;-1.2466;
17;15.3527;-60.7662;82.5028;-1.34099;
18;14.909;-82.9762;104.173;-1.39372;
19;14.5121;-92.628;113.623;-1.41213;
20;14.4655;-104.882;125.731;-1.42789;
