time;row_1;row_2;
     1;    1.5863;   -0.1983;
     2;    1.5963;   -0.1791;
     3;    1.5972;   -0.1979;
     4;    1.6029;   -0.1790;
     5;    1.6172;   -0.1725;
     6;    1.6045;   -0.1668;
     7;    1.5872;   -0.1791;
     8;    1.5708;   -0.1670;
     9;    1.5726;   -0.1712;
    10;    1.5743;   -0.1609;
    11;    1.5770;   -0.1580;
    12;    1.5944;   -0.1445;
    13;    1.6027;   -0.1423;
    14;    1.5849;   -0.1547;
    15;    1.5919;   -0.1577;
    16;    1.5862;   -0.1449;
    17;    1.5927;   -0.1306;
    18;    1.5800;   -0.1252;
    19;    1.5924;   -0.1092;
    20;    1.6019;   -0.1207;
    21;    1.6037;   -0.1024;
    22;    1.5966;   -0.0943;
    23;    1.5852;   -0.0976;
    24;    1.5709;   -0.0841;
    25;    1.5607;   -0.0657;
    26;    1.5505;   -0.0712;
    27;    1.5517;   -0.0757;
    28;    1.5549;   -0.0701;
    29;    1.5412;   -0.0510;
    30;    1.5313;   -0.0333;
    31;    1.5287;   -0.0507;
    32;    1.5310;   -0.0346;
    33;    1.5284;   -0.0307;
    34;    1.5201;   -0.0364;
    35;    1.5228;   -0.0361;
    36;    1.5410;   -0.0239;
    37;    1.5367;   -0.0210;
    38;    1.5343;   -0.0330;
    39;    1.5188;   -0.0517;
    40;    1.5126;   -0.0509;
    41;    1.5220;   -0.0691;
    42;    1.5414;   -0.0629;
    43;    1.5593;   -0.0472;
    44;    1.5741;   -0.0442;
    45;    1.5750;   -0.0577;
    46;    1.5633;   -0.0511;
    47;    1.5642;   -0.0561;
    48;    1.5548;   -0.0536;
    49;    1.5358;   -0.0607;
    50;    1.5214;   -0.0474;
    51;    1.5302;   -0.0281;
    52;    1.5219;   -0.0232;
    53;    1.5387;   -0.0325;
    54;    1.5504;   -0.0268;
    55;    1.5363;   -0.0408;
    56;    1.5381;   -0.0297;
    57;    1.5239;   -0.0205;
    58;    1.5197;   -0.0223;
    59;    1.5040;   -0.0264;
    60;    1.5146;   -0.0078;
    61;    1.5208;    0.0069;
    62;   -2.4369;   -0.9945;
    63;   -1.2488;   -0.9509;
    64;   -0.5461;   -0.8657;
    65;   -0.0405;   -0.7432;
    66;    0.3297;   -0.5878;
    67;    0.5869;   -0.4072;
    68;    0.7422;   -0.2081;
    69;    0.8044;   -0.0003;
    70;    0.7858;    0.2076;
    71;    0.6996;    0.4068;
    72;    0.5615;    0.5881;
    73;    0.3911;    0.7436;
    74;    0.2078;    0.8663;
    75;    0.0318;    0.9509;
    76;   -0.1180;    0.9945;
    77;    1.5479;   -0.0188;
    78;    1.5589;   -0.0225;
    79;    1.5563;   -0.0051;
    80;    1.5628;   -0.0099;
    81;    1.5656;    0.0087;
    82;    1.5596;    0.0138;
    83;    1.5524;    0.0254;
    84;    1.5674;    0.0200;
    85;    1.5849;    0.0333;
    86;    1.6037;    0.0373;
    87;    1.6050;    0.0519;
    88;    1.6201;    0.0654;
    89;    1.6101;    0.0457;
    90;    1.6113;    0.0329;
    91;    1.6286;    0.0460;
    92;    1.6261;    0.0532;
    93;    1.6069;    0.0446;
    94;    1.6212;    0.0271;
    95;    1.6204;    0.0463;
    96;    1.6234;    0.0633;
    97;    1.6184;    0.0639;
    98;    1.6174;    0.0743;
    99;    1.6012;    0.0753;
   100;    1.5914;    0.0760;
