time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;row_13;row_14;row_15;row_16;row_17;row_18;
1;-26;226;-26;226;-26.6278;130.442;-84;376;226.811;1.68661;-26.6278;130.442;109.522;1.77;-84;376;314.904;1.80464;
2;-33;206;-33;206;-32.2053;122.672;-101;354;207.96;1.73117;-43.1577;112.163;96.9238;1.97595;-101;354;298.228;1.87725;
3;-38;175;-38;175;-43.1577;112.163;-131.667;327;178.431;1.7866;-51.5446;100.287;90.1699;2.11378;-131.667;327;284.206;2.00916;
4;-84;140;-84;140;-51.5446;100.287;-146.333;304.333;162.767;2.11455;-58.3307;79.636;77.7622;2.32733;-146.333;304.333;270.878;2.09381;
5;-130;94;-130;94;-58.3307;79.636;-161.667;245.333;160.18;2.51989;-56.3582;61.6969;64.2897;2.49737;-161.667;245.333;231.408;2.27963;
6;-128;72;-128;72;-56.3582;61.6969;-156.667;192.667;146.697;2.63411;-46.8548;48.5563;49.0346;2.5954;-156.667;192.667;190.627;2.44025;
7;-72;49;-72;49;-46.8548;48.5563;-138.667;152;86.8685;2.55213;-29.507;40.7451;30.2437;2.51807;-138.667;152;151.886;2.56869;
8;-18;48;-18;48;-29.507;40.7451;-98;125;50.6759;1.93832;-8.23609;38.0284;15.2986;1.78699;-98;125;103.079;2.57495;
9;16;53;16;53;-8.23609;38.0284;-38.6667;114;54.6241;1.27751;10.3848;37.9582;21.3653;0.769947;-38.6667;114;52.2411;2.1282;
10;38;59;38;59;10.3848;37.9582;19.6667;111;69.4703;0.995603;26.485;49.4787;41.0489;0.698357;19.6667;111;51.4863;0.931981;
11;48;61;48;61;26.485;49.4787;72.3333;146.333;76.9359;0.900538;35.2583;56.7549;52.4468;0.697061;72.3333;146.333;113.259;0.743566;
12;47;63;86;155;35.2583;56.7549;99.6667;163.667;77.9084;0.926546;35.9378;40.6967;44.5231;0.40666;99.6667;163.667;145.224;0.704003;
13;86;155;64;100;38.0479;54.7133;108.333;153.333;176.539;1.06333;31.1814;15.8945;36.8444;-0.196444;108.333;153.333;145.767;0.61135;
14;64;100;42;22;35.9378;40.6967;103.333;113.333;118.018;0.999735;25.9162;-16.8046;50.4405;-0.912184;103.333;113.333;122.418;0.364735;
15;42;22;23;-61;31.1814;15.8945;92.6667;50.6667;46.9029;0.471196;19.5623;-56.6124;83.3839;-1.27236;92.6667;50.6667;105.425;-0.181214;
16;23;-61;16;-127;25.9162;-16.8046;82.6667;-28.6667;65.7828;-1.21699;16.3622;-88.6722;113.773;-1.38232;82.6667;-28.6667;135.827;-0.80953;
17;16;-127;17;-175;19.5623;-56.6124;62.6667;-144.333;128.681;-1.44777;15.1262;-111.032;135.613;-1.42218;62.6667;-144.333;226.335;-1.23913;
18;17;-175;26;-192;16.3622;-88.6722;50.6667;-242;176.509;-1.47552;15.2242;-123.67;148.137;-1.43416;50.6667;-242;317.715;-1.37536;
19;26;-192;0;0;15.1262;-111.032;44.3333;-314.333;194.427;-1.43775;0;0;0;0;44.3333;-314.333;387.971;-1.4276;
20;28;-193;0;0;15.2242;-123.67;43.6667;-358;195.692;-1.4283;0;0;0;0;43.6667;-358;431.15;-1.44359;
21;23;-195;0;0;15.4919;-128.94;45;-378.333;197.031;-1.45486;0;0;0;0;45;-378.333;451.49;-1.44637;
22;21;-192;0;0;15.3035;-129.235;45.6667;-381;193.827;-1.46332;0;0;0;0;0;0;0;0;
23;20;-188;0;0;14.848;-129.268;44.6667;-382;189.743;-1.4663;0;0;0;0;0;0;0;0;
24;19;-183;0;0;13.8858;-128.252;41.3333;-379.333;184.667;-1.46886;0;0;0;0;0;0;0;0;
