time;row_1;row_2;row_3;row_4;
1;-25.7832;119.453;121.902;1.77352;
2;-30.5819;117.587;121.147;1.81544;
3;-36.7461;112.709;118.125;1.87611;
4;-45.8554;98.9942;108.541;1.9944;
5;-59.0534;76.7236;96.03;2.21685;
6;-65.9414;49.1995;81.2547;2.49193;
7;-64.4875;21.6904;66.8489;2.81188;
8;-52.0933;0.307328;50.8547;3.13647;
9;-28.6626;-10.2409;29.2895;-2.78269;
10;1.66258;-5.08464;5.89528;-1.05614;
11;30.6916;12.1199;34.1371;0.361482;
12;52.9271;37.7753;66.0108;0.60839;
13;62.982;65.6172;91.7815;0.79579;
14;58.859;89.1501;107.476;0.977403;
15;49.4786;80.7853;95.3467;1.00992;
16;36.447;63.842;74.0949;1.03721;
17;22.38;39.8479;46.2816;1.03522;
18;8.29592;11.8562;15.1783;0.891538;
19;-4.28152;-17.7018;18.0076;-1.74055;
20;-16.0039;-45.7917;48.1578;-1.8824;
21;-29.9418;-59.0812;65.7265;-2.02272;
22;-41.4016;-76.5881;86.5214;-2.05352;
23;-47.0785;-94.0664;104.683;-2.02404;
24;-40.4614;-107.406;114.388;-1.92079;
25;-23.2883;-113.578;115.744;-1.76247;
26;0.959914;-112.174;112.242;-1.5512;
27;26.0587;-102.965;106.567;-1.31175;
28;45.5483;-85.9436;97.8951;-1.07249;
29;54.7325;-65.6544;86.3105;-0.865193;
30;61.368;-58.4811;85.7042;-0.751735;
31;60.8517;-41.445;74.6785;-0.589094;
