time;open;close;diff;volume;
   1;   33.7069;   31.3714;   -2.2254;1783274.2857;
   2;   34.1466;   33.0143;   -1.2760;2739242.8571;
   3;   34.5691;   34.2286;   -0.5699;2887625.7143;
   4;   35.2883;   34.7317;   -0.2057;1995871.4286;
   5;   35.1334;   35.4323;    0.0700;1006314.2857;
   6;   34.9420;   35.1531;    0.2299;1130997.1429;
   7;   35.0966;   34.9317;   -0.1091;1327274.2857;
   8;   35.4897;   35.0966;   -0.4028;1810831.4286;
   9;   36.1671;   35.4786;   -0.7859;2464168.5714;
  10;   37.2954;   36.1423;   -1.0340;2949180.0000;
  11;   38.3997;   37.6466;   -0.6747;2822491.4286;
  12;   38.6626;   38.8180;    0.0060;2039014.2857;
  13;   38.4840;   38.7851;    0.3116;1420391.4286;
  14;   38.0966;   38.2520;    0.2050;1262977.1429;
  15;   37.9540;   38.0211;    0.0180;1394942.8571;
  16;   38.1689;   37.9754;   -0.2089;1744305.7143;
  17;   38.4517;   38.1689;   -0.1750;1959400.0000;
  18;   38.1294;   38.4517;    0.3600;1776977.1429;
  19;   37.2423;   38.1294;    0.6865;1224965.7143;
  20;   37.0049;   37.2423;    0.2695;1652385.7143;
  21;   37.4657;   37.0049;   -0.3526;2000140.0000;
  22;   37.9297;   37.5137;   -0.4029;2282171.4286;
  23;   37.8366;   37.7377;   -0.2005;1876711.4286;
  24;   37.6977;   37.5646;   -0.0518;1324142.8571;
  25;   37.4620;   37.5057;    0.0039;941914.2857;
  26;   37.4643;   37.5100;    0.0651;952940.0000;
  27;   37.5134;   37.4643;   -0.1341;1083291.4286;
  28;   37.9026;   37.5134;   -0.2258;877745.7143;
  29;   38.0340;   37.9026;   -0.2973;878991.4286;
  30;   38.3726;   38.0340;   -0.1967;839171.4286;
  31;   38.5109;   38.3726;   -0.2691;1085691.4286;
  32;   38.8246;   38.5109;   -0.2524;1176882.8571;
  33;   38.9460;   38.8246;   -0.0615;1619134.2857;
  34;   38.4791;   38.9460;    0.4876;1709268.5714;
  35;   37.6989;   38.4791;    0.5288;1492425.7143;
  36;   37.7931;   37.6989;    0.0374;981385.7143;
  37;   37.9394;   37.8034;    0.1032;1960911.4286;
  38;   36.7586;   37.8983;    0.9733;2737020.0000;
  39;   35.2737;   36.7003;    1.2195;2271422.8571;
  40;   34.8723;   35.2326;    0.5293;1303640.0000;
  41;   34.8963;   34.8886;    0.1041;1462502.8571;
  42;   34.4760;   34.8783;    0.3114;1950588.5714;
  43;   34.0529;   34.4180;    0.2430;1862148.5714;
  44;   34.2786;   33.9949;   -0.0989;1750665.7143;
  45;   34.5440;   34.2606;   -0.4068;1485234.2857;
  46;   35.0680;   34.5389;   -0.4442;1566114.2857;
  47;   35.5889;   35.1126;   -0.5605;1474671.4286;
  48;   36.2234;   35.6520;   -0.4360;1169674.2857;
  49;   36.5471;   36.2680;   -0.4594;1095194.2857;
  50;   37.1800;   36.5360;   -0.5797;1695465.7143;
  51;   37.7874;   37.1800;   -0.4929;2529151.4286;
  52;   37.7474;   37.8869;    0.0879;3577520.0000;
  53;   36.7806;   37.3497;    0.5004;3256031.4286;
  54;   35.9617;   36.2171;    0.1915;2197105.7143;
  55;   35.9906;   35.5640;   -0.3390;1281474.2857;
  56;   36.4460;   36.0900;   -0.2401;1577605.7143;
  57;   35.9011;   36.4674;    0.5379;1986660.0000;
  58;   34.7494;   35.8369;    0.9065;2017134.2857;
  59;   34.2569;   34.5423;    0.3024;1978142.8571;
  60;   34.7003;   34.0497;   -0.6075;1443291.4286;
  61;   35.3169;   34.5880;   -0.4581;1561780.0000;
  62;   35.0174;   35.5569;    0.2416;1167082.8571;
  63;   34.6983;   35.1831;    0.5218;1577737.1429;
  64;   34.7703;   34.6831;   -0.2227;1592828.5714;
  65;   35.6714;   34.8689;   -0.4077;1633242.8571;
  66;   35.6186;   35.9123;    0.0232;1219022.8571;
  67;   35.1494;   35.6994;    0.6138;1261960.0000;
  68;   34.4954;   34.9660;    0.3501;1000845.7143;
  69;   34.6774;   34.4929;   -0.0464;1143325.7143;
  70;   34.9071;   34.6569;   -0.2728;1375031.4286;
  71;   35.0857;   34.9123;   -0.1386;1540757.1429;
  72;   35.2234;   35.0857;   -0.2674;1472017.1429;
  73;   35.9563;   35.2234;   -0.7126;2171057.1429;
  74;   36.9914;   35.9563;   -0.8286;2159188.5714;
  75;   37.3489;   36.9914;   -0.5820;1873954.2857;
  76;   37.7651;   37.3429;   -0.3331;1457637.1429;
  77;   38.1211;   37.7891;   -0.3707;1592777.1429;
  78;   38.3846;   38.1551;   -0.1139;1252762.8571;
  79;   38.1823;   38.3769;    0.0285;1049048.5714;
  80;   38.3809;   38.2817;    0.0157;1150620.0000;
  81;   38.8211;   38.6086;   -0.3209;1542600.0000;
  82;   39.7923;   39.2049;   -0.5270;1787291.4286;
  83;   40.5663;   40.1646;   -0.2862;2096780.0000;
  84;   40.1977;   40.6597;    0.3783;1960317.1429;
  85;   39.0131;   39.7869;    0.6516;1728017.1429;
  86;   38.2749;   38.5543;    0.4535;1202077.1429;
  87;   37.9757;   38.1257;   -0.0038;983454.2857;
  88;   38.4980;   38.0237;   -0.3670;1002008.5714;
  89;   39.1569;   38.4980;   -0.7259;1201191.4286;
  90;   39.8771;   39.1569;   -0.6304;1137760.0000;
  91;   40.0700;   39.8771;   -0.1951;976534.2857;
  92;   39.7291;   40.0700;    0.2912;1371777.1429;
  93;   39.4049;   39.7291;    0.2866;1837077.1429;
  94;   39.6246;   39.4049;   -0.3225;1526194.2857;
  95;   40.4531;   39.6246;   -0.4988;1360682.8571;
  96;   40.3089;   40.4686;   -0.0611;1621205.7143;
  97;   39.6877;   40.2471;    0.6131;1709680.0000;
  98;   38.8391;   39.6003;    0.7318;1248905.7143;
  99;   38.2480;   38.7774;    0.5032;1096420.0000;
 100;   38.2923;   38.2634;   -0.0737;1390042.8571;
 101;   38.7926;   38.2923;   -0.3067;1297671.4286;
 102;   38.7411;   38.7926;   -0.0138;1268557.1429;
 103;   38.4371;   38.7411;    0.1319;1148705.7143;
 104;   38.7197;   38.4157;   -0.1725;1223942.8571;
 105;   39.1314;   38.8054;   -0.2155;1267094.2857;
 106;   39.1023;   39.2529;   -0.0594;1300205.7143;
 107;   39.4391;   39.1880;   -0.1803;1542420.0000;
 108;   39.8763;   39.4177;   -0.4266;1544300.0000;
 109;   40.1014;   39.8763;   -0.1885;1825400.0000;
 110;   39.7786;   40.1014;    0.2454;2050920.0000;
 111;   39.1629;   39.7949;    0.8004;2076980.0000;
 112;   38.0451;   39.0977;    0.7633;1839937.1429;
 113;   37.8700;   37.8406;    0.0459;2619180.0000;
 114;   39.1071;   38.2540;   -0.6728;4330237.1429;
 115;   40.2963;   39.7597;   -0.5621;4138951.4286;
 116;   41.0469;   40.7454;   -0.5344;2804637.1429;
 117;   42.0060;   40.9346;   -0.9480;1823128.5714;
 118;   43.1169;   42.0651;   -0.8712;2201854.2857;
 119;   42.7843;   42.8966;    0.0315;2112251.4286;
 120;   41.7149;   42.3840;    0.4250;1596600.0000;
 121;   41.5763;   41.3860;    0.0551;1300920.0000;
 122;   41.9971;   41.5703;   -0.6154;1088940.0000;
 123;   42.8771;   42.0134;   -0.7102;1270480.0000;
 124;   43.0020;   42.8771;    0.0478;2196751.4286;
 125;   41.6271;   43.0020;    1.0606;2913308.5714;
 126;   40.4206;   41.6271;    1.2342;2840977.1429;
 127;   39.8131;   40.4206;    0.6888;2343354.2857;
 128;   39.3206;   39.8131;    0.6643;2356222.8571;
 129;   38.4926;   39.3206;    0.4233;1904557.1429;
 130;   38.9160;   38.4926;   -0.1661;1364920.0000;
 131;   39.4931;   38.9160;   -0.4639;1070568.5714;
 132;   39.4700;   39.5197;   -0.2272;1338340.0000;
 133;   39.5294;   39.3483;    0.0853;1467082.8571;
 134;   39.1183;   39.4406;    0.1416;1462011.4286;
 135;   39.0554;   39.0994;    0.0398;1568082.8571;
 136;   39.5349;   39.1111;   -0.5013;1984165.7143;
 137;   40.1480;   39.7089;    0.0072;2824348.5714;
 138;   38.5509;   40.0960;    1.2208;3402045.7143;
 139;   36.4871;   38.3563;    1.7087;3758168.5714;
 140;   35.5194;   36.1769;    0.7728;2768357.1429;
 141;   35.6137;   35.5203;    0.0564;2338897.1429;
 142;   35.3049;   35.5726;    0.3244;2177702.8571;
 143;   34.7420;   35.3854;    0.2755;2580325.7143;
