time;open;close;diff;volume;
   1;   61.0854;   61.5049;    0.4375;2128077.1429;
   2;   60.9323;   61.1506;    0.1794;1539031.4286;
   3;   60.6906;   60.7991;    0.1170;1328242.8571;
   4;   60.2966;   60.5191;    0.3311;1594454.2857;
   5;   59.7451;   60.3394;    0.3296;1815831.4286;
   6;   59.7537;   59.7451;    0.2271;1380734.2857;
   7;   59.5049;   59.7751;    0.1971;1073948.5714;
   8;   58.8817;   59.4191;    0.6258;1021411.4286;
   9;   58.0071;   58.7603;    0.5085;1074805.7143;
  10;   58.0746;   57.9214;   -0.0288;998731.4286;
  11;   58.5263;   58.1286;   -0.2504;1511188.5714;
  12;   58.0434;   58.3960;    0.2596;2243085.7143;
  13;   57.1466;   57.8589;    0.6030;2377097.1429;
  14;   56.6351;   57.0163;    0.4703;1703414.2857;
  15;   56.3337;   56.6677;    0.3575;1126148.5714;
  16;   55.8280;   56.3337;    0.4987;887831.4286;
  17;   55.2711;   55.8280;    0.4925;1144722.8571;
  18;   55.0411;   55.2711;    0.2757;1078600.0000;
  19;   55.0229;   55.0411;   -0.0007;1016608.5714;
  20;   55.1411;   55.0229;   -0.0608;713182.8571;
  21;   55.1283;   55.1300;   -0.0517;842220.0000;
  22;   55.2740;   55.1626;   -0.1368;1023080.0000;
  23;   55.6711;   55.3466;   -0.3013;1240631.4286;
  24;   56.1094;   55.9009;   -0.1091;1524222.8571;
  25;   55.9251;   56.3191;    0.2939;1240805.7143;
  26;   55.5620;   56.0417;    0.4504;790348.5714;
  27;   55.3174;   55.5303;    0.2691;478937.1429;
  28;   55.2174;   55.3174;    0.0862;808434.2857;
  29;   55.2263;   55.2174;    0.0074;952308.5714;
  30;   55.3506;   55.2477;   -0.1766;689951.4286;
  31;   55.6037;   55.2434;   -0.2617;1209231.4286;
  32;   55.6669;   55.5680;   -0.1301;1543465.7143;
  33;   55.4894;   55.7026;    0.2361;1887745.7143;
  34;   55.1251;   55.5966;    0.4120;1344037.1429;
  35;   54.7994;   55.1037;    0.2948;1207277.1429;
  36;   54.7663;   54.7994;    0.1256;594734.2857;
  37;   54.6763;   54.7663;   -0.0410;844777.1429;
  38;   54.8477;   54.6763;   -0.0416;1084620.0000;
  39;   54.7163;   54.8477;    0.0818;1069585.7143;
  40;   54.3494;   54.7163;    0.3841;815314.2857;
  41;   53.8783;   54.3606;    0.4122;1036494.2857;
  42;   53.6094;   53.8337;    0.2795;1242260.0000;
  43;   53.3894;   53.5463;    0.2113;1355148.5714;
  44;   53.1549;   53.3551;    0.0840;1442860.0000;
  45;   53.4849;   53.1249;   -0.3108;1955628.5714;
  46;   54.2549;   53.3734;   -0.9494;2367968.5714;
  47;   55.7220;   54.4263;   -1.1546;2086080.0000;
  48;   56.7751;   56.0334;   -0.7621;1512574.2857;
  49;   56.9923;   56.9877;   -0.0036;940140.0000;
  50;   56.5591;   56.9280;    0.2283;766305.7143;
  51;   56.7834;   56.6037;   -0.1455;1064437.1429;
  52;   57.4151;   56.8466;   -0.4424;1288065.7143;
  53;   57.5751;   57.4597;   -0.1448;1110902.8571;
  54;   57.1737;   57.5640;    0.3190;833328.5714;
  55;   56.6823;   57.1840;    0.5881;940554.2857;
  56;   56.0691;   56.6729;    0.4721;925651.4286;
  57;   55.8103;   55.8840;    0.1541;791542.8571;
  58;   55.7643;   55.5894;   -0.2046;698991.4286;
  59;   55.8246;   55.6580;   -0.0016;731588.5714;
  60;   55.3946;   55.8151;    0.1800;764514.2857;
  61;   55.3520;   55.3363;    0.0859;964017.1429;
  62;   55.5820;   55.3109;   -0.2708;912042.8571;
  63;   55.9194;   55.5923;   -0.3312;851197.1429;
  64;   56.0891;   55.9194;   -0.0974;763480.0000;
  65;   55.8266;   56.0891;    0.1673;1023537.1429;
  66;   55.6391;   55.8266;    0.1912;898245.7143;
  67;   55.7051;   55.6391;   -0.0762;654985.7143;
  68;   55.9177;   55.7051;   -0.0904;510220.0000;
  69;   55.7663;   55.9177;   -0.0134;526291.4286;
  70;   55.7620;   55.7663;    0.1216;389677.1429;
  71;   55.5151;   55.7620;    0.2618;871440.0000;
  72;   55.1037;   55.5151;    0.2621;1077000.0000;
  73;   55.2380;   55.0934;   -0.0855;1177505.7143;
  74;   55.6109;   55.2894;   -0.2130;1660482.8571;
  75;   55.3366;   55.6280;    0.2929;2039711.4286;
  76;   54.4794;   55.3194;    0.6827;1553331.4286;
  77;   53.9751;   54.4280;    0.4933;766857.1429;
  78;   53.8911;   53.9854;    0.2014;636131.4286;
  79;   53.6340;   53.8911;    0.2002;602802.8571;
  80;   53.4497;   53.6340;    0.1163;586460.0000;
  81;   53.6454;   53.4283;   -0.1376;578982.8571;
  82;   53.9783;   53.7311;   -0.3044;551251.4286;
  83;   54.2340;   54.0997;    0.0464;560108.5714;
  84;   53.7586;   54.3197;    0.3022;561397.1429;
