time;row_1;row_2;row_3;row_4;
1;-89.967;123.624;160.588;2.34445;
2;-79.4674;122.751;152.783;2.29926;
3;-67.6852;122.239;144.804;2.24087;
4;-52.2167;122.591;136.035;2.15001;
5;-21.5;122.769;122.128;1.93712;
6;9.06628;123.813;115.821;1.68482;
7;36.4293;125.223;117.339;1.44961;
8;58.8872;126.678;123.495;1.26954;
9;48.3729;126.391;120.513;1.35225;
10;26.7981;123.455;114.801;1.53112;
11;-2.53942;116.838;110.899;1.79618;
12;-31.2559;106.165;111.144;2.073;
13;-55.7993;90.8735;113.296;2.33069;
14;-73.2922;70.8517;113.949;2.56515;
15;-68.2722;47.7867;98.5773;2.73437;
16;-62.3768;27.2038;86.6108;2.92681;
17;-54.6912;11.8265;76.9969;3.10155;
18;-41.4861;3.5267;63.9433;-3.0599;
19;-24.54;0.965711;47.4262;-2.97683;
20;-5.4484;3.0855;28.2646;-2.94002;
21;15.0243;7.99434;7.25846;-3.03808;
22;36.1864;11.3286;14.1799;0.183272;
23;55.5978;11.2517;33.4479;0.075034;
24;71.381;5.11568;49.2708;-0.073714;
25;84.0878;-3.43835;63.0324;-0.194501;
26;95.8819;-15.4664;77.5159;-0.317648;
27;106.063;-31.1179;92.8148;-0.443918;
28;114.213;-48.601;108.383;-0.557538;
29;119.624;-66.4555;123.036;-0.657576;
30;121.111;-83.2158;135.023;-0.749221;
31;119.584;-99.5563;145.617;-0.838646;
32;113.655;-113.738;152.833;-0.929658;
33;101.342;-124.475;154.932;-1.03499;
34;85.4597;-132.255;154.522;-1.14932;
35;67.0039;-137.037;152.498;-1.2729;
36;48.2001;-139.231;150.235;-1.39715;
37;30.4342;-139.727;148.697;-1.51569;
38;22.3261;-139.784;148.529;-1.57024;
39;11.3217;-139.218;148.365;-1.64448;
