time;row_1;row_2;row_3;row_4;
1;-28.9659;93.4899;107.03;1.95681;
2;-19.3419;94.1796;104.449;1.86885;
3;-8.53797;94.9366;102.544;1.76579;
4;1.28103;95.474;101.637;1.66984;
5;6.55164;94.4467;100.225;1.6185;
6;3.23366;91.3909;97.3928;1.65403;
7;-5.31096;84.458;91.6462;1.75339;
8;-17.7669;73.492;84.3352;1.92306;
9;-30.1635;59.5283;77.278;2.13761;
10;-39.9875;43.7124;71.2155;2.37547;
11;-39.5229;28.5562;61.2956;2.54927;
12;-37.8792;16.2339;53.8624;2.7229;
13;-35.1526;8.79492;48.6803;2.84001;
14;-30.8346;5.86237;43.7125;2.87474;
15;-25.2861;5.8631;38.3884;2.83659;
16;-17.4662;7.78737;31.7838;2.70458;
17;-5.18343;8.77827;21.9388;2.423;
18;9.74041;6.83955;12.6049;1.69729;
19;26.8818;0.715343;16.809;0.389318;
20;44.4839;-8.94555;33.3153;-0.0986402;
21;61.1202;-21.0287;52.1062;-0.29931;
22;74.8723;-35.4302;70.1679;-0.438083;
23;83.5183;-52.2075;85.8912;-0.572674;
24;87.1222;-70.7011;99.8704;-0.709175;
25;84.5739;-89.7844;111.538;-0.854406;
26;75.8529;-108.195;121.143;-1.00911;
27;61.299;-124.1;128.545;-1.17155;
28;41.7592;-136.561;134.386;-1.34239;
29;21.1103;-144.441;139.12;-1.50044;
30;12.8423;-148.394;142.738;-1.56021;
31;-3.59377;-150.355;145.458;-1.67358;
