time;row_1;row_2;row_3;
   1;   -0.1515;   -0.3371;    0.5620;
   2;   -0.2264;   -0.4645;    0.7246;
   3;   -0.3112;   -0.5872;    0.8564;
   4;   -0.4012;   -0.7049;    0.9618;
   5;   -0.4907;   -0.8244;    1.0453;
   6;   -0.5747;   -0.9522;    1.0973;
   7;   -0.6500;   -1.0888;    1.1012;
   8;   -0.7164;   -1.2289;    1.0539;
   9;   -0.7744;   -1.3643;    0.9757;
  10;   -0.8231;   -1.4861;    0.8952;
  11;   -0.8600;   -1.5870;    0.8272;
  12;   -0.8813;   -1.6610;    0.7657;
  13;   -0.8838;   -1.7028;    0.6962;
  14;   -0.8651;   -1.7071;    0.6084;
  15;   -0.8240;   -1.6692;    0.4992;
  16;   -0.7604;   -1.5870;    0.3749;
  17;   -0.6764;   -1.4629;    0.2519;
  18;   -0.5759;   -1.3036;    0.1501;
  19;   -0.4643;   -1.1191;    0.0808;
  20;   -0.3463;   -0.9202;    0.0442;
  21;   -0.2248;   -0.7169;    0.0383;
  22;   -0.1004;   -0.5160;    0.0610;
  23;    0.0282;   -0.3201;    0.1034;
  24;    0.1635;   -0.1279;    0.1479;
  25;    0.3085;    0.0640;    0.1785;
  26;    0.4657;    0.2585;    0.1891;
  27;    0.6365;    0.4570;    0.1823;
  28;    0.8203;    0.6604;    0.1645;
  29;    1.0132;    0.8682;    0.1422;
  30;    1.2089;    1.0773;    0.1181;
  31;    1.3994;    1.2803;    0.0918;
  32;    1.5766;    1.4667;    0.0665;
  33;    1.7330;    1.6258;    0.0554;
  34;    1.8619;    1.7487;    0.0760;
  35;    1.9563;    1.8290;    0.1331;
  36;    2.0085;    1.8611;    0.2102;
  37;    2.0106;    1.8406;    0.2794;
  38;    1.9566;    1.7645;    0.3229;
  39;    1.8446;    1.6342;    0.3448;
  40;    1.6786;    1.4563;    0.3639;
  41;    1.4675;    1.2423;    0.3933;
  42;    1.2246;    1.0049;    0.4256;
  43;    0.9643;    0.7543;    0.4391;
  44;    0.7007;    0.4971;    0.4211;
  45;    0.4452;    0.2373;    0.3790;
  46;    0.2055;   -0.0201;    0.3267;
  47;   -0.0136;   -0.2683;    0.2690;
  48;   -0.2097;   -0.5007;    0.2036;
  49;   -0.3818;   -0.7134;    0.1321;
  50;   -0.5301;   -0.9044;    0.0624;
  51;   -0.6547;   -1.0700;    0.0092;
  52;   -0.7537;   -1.2040;   -0.0083;
  53;   -0.8231;   -1.2987;    0.0245;
  54;   -0.8586;   -1.3486;    0.1002;
  55;   -0.8570;   -1.3522;    0.1857;
  56;   -0.8181;   -1.3114;    0.2411;
  57;   -0.7452;   -1.2311;    0.2446;
  58;   -0.6445;   -1.1184;    0.2011;
  59;   -0.5235;   -0.9823;    0.1335;
  60;   -0.3892;   -0.8310;    0.0700;
  61;   -0.2462;   -0.6714;    0.0317;
  62;   -0.0956;   -0.5078;    0.0231;
  63;    0.0623;   -0.3424;    0.0314;
  64;    0.2266;   -0.1762;    0.0385;
  65;    0.3955;   -0.0093;    0.0354;
  66;    0.5665;    0.1587;    0.0246;
  67;    0.7369;    0.3282;    0.0133;
  68;    0.9035;    0.4979;    0.0056;
  69;    1.0616;    0.6650;    0.0019;
  70;    1.2056;    0.8252;    0.0005;
  71;    1.3300;    0.9732;    0.0001;
  72;    1.4313;    1.1038;    0.0000;
  73;    1.5076;    1.2115;    0.0000;
  74;    1.5571;    1.2907;    0.0000;
  75;    1.5765;    1.3357;    0.0000;
  76;    1.5609;    1.3413;    0.0000;
  77;    1.5064;    1.3046;    0.0000;
  78;    1.4119;    1.2259;    0.0000;
  79;    1.2805;    1.1091;    0.0000;
  80;    1.1182;    0.9604;    0.0000;
  81;    0.9334;    0.7872;    0.0000;
  82;    0.7358;    0.5955;    0.0000;
  83;    0.5355;    0.3904;    0.0000;
  84;    0.3407;    0.1763;    0.0000;
  85;    0.1572;   -0.0417;    0.0000;
  86;   -0.0120;   -0.2577;    0.0000;
  87;   -0.1653;   -0.4670;    0.0000;
  88;   -0.3029;   -0.6676;    0.0000;
  89;   -0.4270;   -0.8588;    0.0000;
  90;   -0.5397;   -1.0378;    0.0000;
  91;   -0.6397;   -1.1969;    0.0000;
  92;   -0.7205;   -1.3250;    0.0000;
  93;   -0.7731;   -1.4119;    0.0000;
  94;   -0.7888;   -1.4513;    0.0000;
  95;   -0.7629;   -1.4415;    0.0000;
  96;   -0.6948;   -1.3850;    0.0000;
  97;   -0.5881;   -1.2867;    0.0000;
  98;   -0.4491;   -1.1537;    0.0000;
  99;   -0.2856;   -0.9939;    0.0000;
 100;   -0.1047;   -0.8151;   -0.0000;
 101;    0.0869;   -0.6240;   -0.0000;
 102;    0.2831;   -0.4260;   -0.0000;
 103;    0.4788;   -0.2252;   -0.0000;
 104;    0.6715;   -0.0240;   -0.0000;
 105;    0.8607;    0.1762;   -0.0000;
 106;    1.0466;    0.3738;   -0.0000;
 107;    1.2285;    0.5655;   -0.0000;
 108;    1.4030;    0.7460;   -0.0002;
 109;    1.5629;    0.9087;   -0.0010;
 110;    1.6982;    1.0466;   -0.0053;
 111;    1.7966;    1.1521;   -0.0222;
 112;    1.8473;    1.2180;   -0.0755;
 113;    1.8432;    1.2393;   -0.2108;
 114;    1.7827;    1.2155;   -0.4903;
 115;    1.6705;    1.1508;   -0.9620;
 116;    1.5175;    1.0546;   -1.6129;
 117;    1.3424;    0.9405;   -2.3401;
 118;    1.1710;    0.8263;   -2.9755;
 119;    1.0313;    0.7312;   -3.3660;
 120;    0.9422;    0.6690;   -3.4605;
 121;    0.9039;    0.6411;   -3.3349;
 122;    0.8999;    0.6373;   -3.1290;
 123;    0.9095;    0.6435;   -2.9543;
 124;    0.9192;    0.6501;   -2.8502;
 125;    0.9247;    0.6539;   -2.8035;
 126;    0.9269;    0.6554;   -2.7874;
 127;    0.9275;    0.6559;   -2.7830;
 128;    0.9277;    0.6560;   -2.7821;
 129;    0.9277;    0.6560;   -2.7819;
 130;    0.9277;    0.6560;   -2.7819;
 131;    0.9277;    0.6560;   -2.7819;
 132;    0.9277;    0.6560;   -2.7819;
 133;    0.9276;    0.6559;   -2.7816;
 134;    0.9270;    0.6555;   -2.7799;
 135;    0.9245;    0.6537;   -2.7722;
 136;    0.9150;    0.6470;   -2.7438;
 137;    0.8876;    0.6277;   -2.6617;
 138;    0.8252;    0.5836;   -2.4747;
 139;    0.7130;    0.5042;   -2.1382;
 140;    0.5535;    0.3914;   -1.6599;
