time;row_1;row_2;row_3;
   1;    0.0602;    0.1201;    0.8880;
   2;    0.0567;    0.1120;    1.0179;
   3;    0.0313;    0.0556;    1.0094;
   4;   -0.0191;   -0.0541;    0.9028;
   5;   -0.0938;   -0.2126;    0.7712;
   6;   -0.1879;   -0.4102;    0.6648;
   7;   -0.2935;   -0.6362;    0.5916;
   8;   -0.4025;   -0.8798;    0.5355;
   9;   -0.5088;   -1.1301;    0.4820;
  10;   -0.6072;   -1.3736;    0.4298;
  11;   -0.6920;   -1.5941;    0.3881;
  12;   -0.7566;   -1.7752;    0.3656;
  13;   -0.7961;   -1.9042;    0.3612;
  14;   -0.8085;   -1.9754;    0.3671;
  15;   -0.7951;   -1.9903;    0.3754;
  16;   -0.7592;   -1.9544;    0.3778;
  17;   -0.7040;   -1.8743;    0.3627;
  18;   -0.6319;   -1.7565;    0.3205;
  19;   -0.5447;   -1.6072;    0.2551;
  20;   -0.4446;   -1.4333;    0.1843;
  21;   -0.3348;   -1.2419;    0.1266;
  22;   -0.2185;   -1.0400;    0.0908;
  23;   -0.0978;   -0.8330;    0.0800;
  24;    0.0272;   -0.6237;    0.0946;
  25;    0.1568;   -0.4127;    0.1293;
  26;    0.2911;   -0.2000;    0.1699;
  27;    0.4299;    0.0142;    0.2003;
  28;    0.5733;    0.2281;    0.2138;
  29;    0.7217;    0.4398;    0.2162;
  30;    0.8751;    0.6477;    0.2182;
  31;    1.0318;    0.8495;    0.2248;
  32;    1.1875;    1.0410;    0.2295;
  33;    1.3360;    1.2158;    0.2189;
  34;    1.4703;    1.3658;    0.1827;
  35;    1.5834;    1.4830;    0.1253;
  36;    1.6678;    1.5609;    0.0684;
  37;    1.7159;    1.5953;    0.0382;
  38;    1.7207;    1.5835;    0.0444;
  39;    1.6787;    1.5250;    0.0746;
  40;    1.5902;    1.4220;    0.1077;
  41;    1.4602;    1.2792;    0.1308;
  42;    1.2965;    1.1044;    0.1455;
  43;    1.1096;    0.9064;    0.1649;
  44;    0.9112;    0.6935;    0.2044;
  45;    0.7135;    0.4727;    0.2668;
  46;    0.5266;    0.2495;    0.3340;
  47;    0.3577;    0.0286;    0.3754;
  48;    0.2102;   -0.1851;    0.3689;
  49;    0.0846;   -0.3868;    0.3134;
  50;   -0.0207;   -0.5718;    0.2253;
  51;   -0.1081;   -0.7352;    0.1269;
  52;   -0.1792;   -0.8726;    0.0416;
  53;   -0.2351;   -0.9795;   -0.0116;
  54;   -0.2757;   -1.0515;   -0.0262;
  55;   -0.3007;   -1.0862;   -0.0123;
  56;   -0.3097;   -1.0839;    0.0104;
  57;   -0.3029;   -1.0483;    0.0238;
  58;   -0.2814;   -0.9853;    0.0194;
  59;   -0.2469;   -0.9016;    0.0009;
  60;   -0.2017;   -0.8034;   -0.0183;
  61;   -0.1489;   -0.6962;   -0.0255;
  62;   -0.0917;   -0.5846;   -0.0193;
  63;   -0.0329;   -0.4727;   -0.0102;
  64;    0.0253;   -0.3636;   -0.0080;
  65;    0.0819;   -0.2588;   -0.0101;
  66;    0.1368;   -0.1583;   -0.0029;
  67;    0.1909;   -0.0604;    0.0219;
  68;    0.2464;    0.0390;    0.0571;
  69;    0.3069;    0.1457;    0.0847;
  70;    0.3769;    0.2648;    0.0908;
  71;    0.4612;    0.3984;    0.0764;
  72;    0.5637;    0.5442;    0.0534;
  73;    0.6867;    0.6974;    0.0328;
  74;    0.8307;    0.8522;    0.0178;
  75;    0.9939;    1.0029;    0.0076;
  76;    1.1703;    1.1433;    0.0013;
  77;    1.3479;    1.2652;   -0.0019;
  78;    1.5098;    1.3581;   -0.0047;
  79;    1.6373;    1.4114;   -0.0094;
  80;    1.7139;    1.4171;   -0.0173;
  81;    1.7280;    1.3721;   -0.0272;
  82;    1.6734;    1.2783;   -0.0351;
  83;    1.5506;    1.1411;   -0.0321;
  84;    1.3682;    0.9676;   -0.0096;
  85;    1.1428;    0.7657;    0.0310;
  86;    0.8950;    0.5437;    0.0758;
  87;    0.6444;    0.3110;    0.1084;
  88;    0.4050;    0.0775;    0.1209;
  89;    0.1853;   -0.1477;    0.1173;
  90;   -0.0094;   -0.3581;    0.1091;
  91;   -0.1758;   -0.5503;    0.1081;
  92;   -0.3129;   -0.7229;    0.1187;
  93;   -0.4229;   -0.8744;    0.1343;
  94;   -0.5098;   -1.0022;    0.1445;
  95;   -0.5757;   -1.1026;    0.1469;
  96;   -0.6195;   -1.1729;    0.1516;
  97;   -0.6387;   -1.2134;    0.1709;
  98;   -0.6310;   -1.2265;    0.2048;
  99;   -0.5960;   -1.2148;    0.2375;
 100;   -0.5351;   -1.1802;    0.2496;
 101;   -0.4517;   -1.1239;    0.2325;
 102;   -0.3515;   -1.0474;    0.1927;
 103;   -0.2407;   -0.9535;    0.1445;
 104;   -0.1258;   -0.8464;    0.1001;
 105;   -0.0117;   -0.7317;    0.0642;
 106;    0.0979;   -0.6148;    0.0367;
 107;    0.2016;   -0.4995;    0.0190;
 108;    0.3003;   -0.3873;    0.0128;
 109;    0.3967;   -0.2769;    0.0131;
 110;    0.4948;   -0.1641;    0.0078;
 111;    0.5999;   -0.0433;   -0.0111;
 112;    0.7178;    0.0910;   -0.0367;
 113;    0.8529;    0.2414;   -0.0532;
 114;    1.0068;    0.4068;   -0.0537;
 115;    1.1767;    0.5826;   -0.0531;
 116;    1.3563;    0.7612;   -0.0862;
 117;    1.5364;    0.9329;   -0.1980;
 118;    1.7045;    1.0860;   -0.4300;
 119;    1.8453;    1.2087;   -0.8021;
 120;    1.9436;    1.2908;   -1.2946;
 121;    1.9888;    1.3273;   -1.8374;
 122;    1.9807;    1.3215;   -2.3165;
 123;    1.9315;    1.2853;   -2.6169;
 124;    1.8625;    1.2364;   -2.6902;
 125;    1.7957;    1.1912;   -2.5872;
 126;    1.7453;    1.1589;   -2.4172;
