time;row_1;row_2;row_3;
   1;   -0.0028;    0.0580;    0.8683;
   2;   -0.0089;    0.0622;    1.0408;
   3;   -0.0231;    0.0512;    1.0747;
   4;   -0.0498;    0.0223;    0.9871;
   5;   -0.0910;   -0.0276;    0.8445;
   6;   -0.1449;   -0.1026;    0.7130;
   7;   -0.2073;   -0.2057;    0.6273;
   8;   -0.2756;   -0.3368;    0.5940;
   9;   -0.3496;   -0.4937;    0.6075;
  10;   -0.4303;   -0.6733;    0.6568;
  11;   -0.5189;   -0.8724;    0.7264;
  12;   -0.6157;   -1.0875;    0.7992;
  13;   -0.7200;   -1.3143;    0.8560;
  14;   -0.8299;   -1.5467;    0.8725;
  15;   -0.9421;   -1.7764;    0.8260;
  16;   -1.0523;   -1.9936;    0.7120;
  17;   -1.1561;   -2.1887;    0.5537;
  18;   -1.2491;   -2.3530;    0.3904;
  19;   -1.3264;   -2.4793;    0.2555;
  20;   -1.3833;   -2.5615;    0.1632;
  21;   -1.4160;   -2.5949;    0.1096;
  22;   -1.4225;   -2.5777;    0.0822;
  23;   -1.4024;   -2.5119;    0.0665;
  24;   -1.3562;   -2.4023;    0.0511;
  25;   -1.2834;   -2.2543;    0.0309;
  26;   -1.1823;   -2.0733;    0.0037;
  27;   -1.0511;   -1.8647;   -0.0323;
  28;   -0.8905;   -1.6349;   -0.0735;
  29;   -0.7062;   -1.3917;   -0.1058;
  30;   -0.5076;   -1.1427;   -0.1132;
  31;   -0.3062;   -0.8947;   -0.0910;
  32;   -0.1126;   -0.6539;   -0.0483;
  33;    0.0647;   -0.4259;    0.0022;
  34;    0.2186;   -0.2161;    0.0487;
  35;    0.3425;   -0.0290;    0.0805;
  36;    0.4324;    0.1333;    0.0925;
  37;    0.4885;    0.2708;    0.0906;
  38;    0.5154;    0.3860;    0.0858;
  39;    0.5204;    0.4832;    0.0823;
  40;    0.5112;    0.5672;    0.0774;
  41;    0.4945;    0.6421;    0.0690;
  42;    0.4755;    0.7101;    0.0581;
  43;    0.4589;    0.7724;    0.0454;
  44;    0.4493;    0.8299;    0.0307;
  45;    0.4517;    0.8841;    0.0176;
  46;    0.4713;    0.9362;    0.0117;
  47;    0.5115;    0.9861;    0.0122;
  48;    0.5728;    1.0317;    0.0112;
  49;    0.6528;    1.0694;    0.0043;
  50;    0.7464;    1.0950;   -0.0050;
  51;    0.8462;    1.1045;   -0.0112;
  52;    0.9441;    1.0948;   -0.0145;
  53;    1.0319;    1.0638;   -0.0178;
  54;    1.1027;    1.0105;   -0.0224;
  55;    1.1512;    0.9356;   -0.0281;
