time;row_1;row_2;row_3;
   1;    0.0237;   -0.0006;    0.3537;
   2;    0.0211;   -0.0026;    0.5571;
   3;    0.0147;   -0.0088;    0.7573;
   4;    0.0076;   -0.0242;    0.9102;
   5;    0.0010;   -0.0563;    0.9955;
   6;   -0.0072;   -0.1124;    1.0219;
   7;   -0.0221;   -0.1977;    1.0124;
   8;   -0.0497;   -0.3142;    0.9854;
   9;   -0.0943;   -0.4616;    0.9478;
  10;   -0.1564;   -0.6382;    0.9019;
  11;   -0.2335;   -0.8399;    0.8547;
  12;   -0.3213;   -1.0591;    0.8171;
  13;   -0.4152;   -1.2850;    0.7914;
  14;   -0.5100;   -1.5047;    0.7665;
  15;   -0.6012;   -1.7066;    0.7317;
  16;   -0.6856;   -1.8817;    0.6901;
  17;   -0.7621;   -2.0253;    0.6519;
  18;   -0.8323;   -2.1364;    0.6173;
  19;   -0.8999;   -2.2184;    0.5754;
  20;   -0.9704;   -2.2781;    0.5197;
  21;   -1.0504;   -2.3237;    0.4545;
  22;   -1.1443;   -2.3626;    0.3864;
  23;   -1.2513;   -2.3980;    0.3203;
  24;   -1.3642;   -2.4284;    0.2665;
  25;   -1.4706;   -2.4473;    0.2381;
  26;   -1.5557;   -2.4458;    0.2356;
  27;   -1.6046;   -2.4139;    0.2430;
  28;   -1.6050;   -2.3428;    0.2418;
  29;   -1.5488;   -2.2264;    0.2225;
  30;   -1.4347;   -2.0643;    0.1838;
  31;   -1.2699;   -1.8623;    0.1308;
  32;   -1.0685;   -1.6318;    0.0736;
  33;   -0.8486;   -1.3878;    0.0219;
  34;   -0.6291;   -1.1458;   -0.0186;
  35;   -0.4255;   -0.9194;   -0.0436;
  36;   -0.2483;   -0.7178;   -0.0491;
  37;   -0.1005;   -0.5450;   -0.0355;
  38;    0.0205;   -0.4001;   -0.0077;
  39;    0.1212;   -0.2782;    0.0295;
  40;    0.2106;   -0.1718;    0.0729;
  41;    0.2987;   -0.0716;    0.1162;
  42;    0.3957;    0.0321;    0.1483;
  43;    0.5089;    0.1482;    0.1607;
  44;    0.6417;    0.2830;    0.1537;
  45;    0.7930;    0.4395;    0.1335;
  46;    0.9589;    0.6170;    0.1061;
  47;    1.1331;    0.8108;    0.0793;
  48;    1.3068;    1.0127;    0.0626;
  49;    1.4694;    1.2115;    0.0627;
  50;    1.6091;    1.3941;    0.0799;
  51;    1.7159;    1.5471;    0.1113;
  52;    1.7822;    1.6573;    0.1533;
  53;    1.8031;    1.7139;    0.1989;
  54;    1.7750;    1.7100;    0.2382;
  55;    1.6968;    1.6443;    0.2629;
  56;    1.5712;    1.5212;    0.2703;
  57;    1.4058;    1.3508;    0.2602;
  58;    1.2125;    1.1465;    0.2318;
  59;    1.0046;    0.9232;    0.1885;
  60;    0.7949;    0.6943;    0.1439;
  61;    0.5939;    0.4697;    0.1163;
  62;    0.4100;    0.2551;    0.1144;
  63;    0.2492;    0.0526;    0.1306;
  64;    0.1147;   -0.1377;    0.1491;
  65;    0.0052;   -0.3170;    0.1574;
  66;   -0.0842;   -0.4865;    0.1504;
  67;   -0.1590;   -0.6467;    0.1320;
  68;   -0.2233;   -0.7966;    0.1120;
  69;   -0.2793;   -0.9320;    0.0970;
  70;   -0.3286;   -1.0476;    0.0864;
  71;   -0.3722;   -1.1391;    0.0771;
  72;   -0.4107;   -1.2065;    0.0684;
  73;   -0.4439;   -1.2527;    0.0602;
  74;   -0.4709;   -1.2811;    0.0497;
  75;   -0.4910;   -1.2931;    0.0356;
  76;   -0.5036;   -1.2889;    0.0208;
  77;   -0.5080;   -1.2688;    0.0097;
  78;   -0.5027;   -1.2339;    0.0035;
  79;   -0.4852;   -1.1852;    0.0010;
  80;   -0.4527;   -1.1228;    0.0002;
  81;   -0.4031;   -1.0467;    0.0000;
  82;   -0.3364;   -0.9579;    0.0000;
  83;   -0.2557;   -0.8586;    0.0000;
  84;   -0.1654;   -0.7517;    0.0000;
  85;   -0.0683;   -0.6399;   -0.0000;
  86;    0.0371;   -0.5237;   -0.0000;
  87;    0.1565;   -0.4014;   -0.0000;
  88;    0.2946;   -0.2697;   -0.0002;
  89;    0.4531;   -0.1251;   -0.0011;
  90;    0.6306;    0.0344;   -0.0054;
  91;    0.8251;    0.2078;   -0.0215;
  92;    1.0332;    0.3912;   -0.0703;
  93;    1.2486;    0.5786;   -0.1890;
  94;    1.4607;    0.7624;   -0.4236;
  95;    1.6549;    0.9345;   -0.8055;
  96;    1.8145;    1.0862;   -1.3211;
  97;    1.9248;    1.2090;   -1.8996;
  98;    1.9777;    1.2957;   -2.4315;
  99;    1.9752;    1.3415;   -2.8119;
 100;    1.9300;    1.3465;   -2.9875;
 101;    1.8630;    1.3190;   -2.9791;
 102;    1.7963;    1.2745;   -2.8634;
 103;    1.7449;    1.2304;   -2.7266;
 104;    1.7131;    1.1982;   -2.6228;
 105;    1.6973;    1.1800;   -2.5644;
 106;    1.6910;    1.1720;   -2.5391;
