time;row_1;row_2;row_3;
   1;    0.0461;    0.0009;    0.7789;
   2;    0.0272;   -0.0320;    0.9140;
   3;   -0.0191;   -0.1008;    0.9328;
   4;   -0.0910;   -0.2149;    0.8664;
   5;   -0.1816;   -0.3763;    0.7745;
   6;   -0.2839;   -0.5788;    0.6975;
   7;   -0.3929;   -0.8110;    0.6405;
   8;   -0.5041;   -1.0585;    0.5914;
   9;   -0.6118;   -1.3059;    0.5411;
  10;   -0.7072;   -1.5361;    0.4887;
  11;   -0.7799;   -1.7309;    0.4370;
  12;   -0.8209;   -1.8728;    0.3855;
  13;   -0.8251;   -1.9490;    0.3308;
  14;   -0.7929;   -1.9542;    0.2732;
  15;   -0.7291;   -1.8919;    0.2184;
  16;   -0.6408;   -1.7724;    0.1698;
  17;   -0.5351;   -1.6087;    0.1244;
  18;   -0.4178;   -1.4144;    0.0793;
  19;   -0.2934;   -1.2015;    0.0395;
  20;   -0.1643;   -0.9810;    0.0148;
  21;   -0.0317;   -0.7622;    0.0122;
  22;    0.1044;   -0.5516;    0.0322;
  23;    0.2440;   -0.3518;    0.0703;
  24;    0.3874;   -0.1610;    0.1170;
  25;    0.5357;    0.0258;    0.1608;
  26;    0.6909;    0.2140;    0.1949;
  27;    0.8536;    0.4069;    0.2203;
  28;    1.0208;    0.6041;    0.2409;
  29;    1.1855;    0.8009;    0.2562;
  30;    1.3398;    0.9904;    0.2638;
  31;    1.4777;    1.1652;    0.2653;
  32;    1.5964;    1.3184;    0.2691;
  33;    1.6945;    1.4442;    0.2878;
  34;    1.7713;    1.5380;    0.3309;
  35;    1.8255;    1.5969;    0.3924;
  36;    1.8550;    1.6190;    0.4435;
  37;    1.8559;    1.6022;    0.4493;
  38;    1.8220;    1.5438;    0.4033;
  39;    1.7466;    1.4414;    0.3418;
  40;    1.6251;    1.2951;    0.3146;
  41;    1.4573;    1.1070;    0.3429;
  42;    1.2472;    0.8795;    0.4059;
  43;    1.0021;    0.6159;    0.4610;
  44;    0.7325;    0.3228;    0.4729;
  45;    0.4525;    0.0136;    0.4315;
  46;    0.1788;   -0.2934;    0.3526;
  47;   -0.0730;   -0.5803;    0.2614;
  48;   -0.2916;   -0.8344;    0.1758;
  49;   -0.4719;   -1.0479;    0.1036;
  50;   -0.6133;   -1.2153;    0.0491;
  51;   -0.7169;   -1.3314;    0.0154;
  52;   -0.7838;   -1.3928;    0.0004;
  53;   -0.8136;   -1.4006;   -0.0037;
  54;   -0.8060;   -1.3602;   -0.0043;
  55;   -0.7625;   -1.2792;   -0.0035;
  56;   -0.6865;   -1.1656;   -0.0009;
  57;   -0.5844;   -1.0280;   -0.0001;
  58;   -0.4634;   -0.8754;   -0.0053;
  59;   -0.3309;   -0.7163;   -0.0139;
  60;   -0.1935;   -0.5576;   -0.0171;
  61;   -0.0560;   -0.4029;   -0.0107;
  62;    0.0786;   -0.2533;    0.0007;
  63;    0.2081;   -0.1079;    0.0111;
  64;    0.3314;    0.0340;    0.0188;
  65;    0.4484;    0.1727;    0.0248;
  66;    0.5607;    0.3080;    0.0303;
  67;    0.6695;    0.4402;    0.0351;
  68;    0.7755;    0.5697;    0.0365;
  69;    0.8788;    0.6961;    0.0298;
  70;    0.9801;    0.8181;    0.0149;
  71;    1.0799;    0.9332;   -0.0006;
  72;    1.1766;    1.0380;   -0.0089;
  73;    1.2651;    1.1281;   -0.0110;
  74;    1.3369;    1.1977;   -0.0125;
  75;    1.3821;    1.2397;   -0.0149;
  76;    1.3917;    1.2465;   -0.0151;
  77;    1.3592;    1.2117;   -0.0109;
  78;    1.2816;    1.1328;    0.0012;
  79;    1.1606;    1.0123;    0.0274;
  80;    1.0027;    0.8562;    0.0686;
  81;    0.8187;    0.6727;    0.1125;
  82;    0.6216;    0.4693;    0.1423;
  83;    0.4243;    0.2543;    0.1508;
  84;    0.2370;    0.0371;    0.1421;
  85;    0.0667;   -0.1727;    0.1233;
  86;   -0.0830;   -0.3674;    0.1020;
  87;   -0.2120;   -0.5443;    0.0867;
  88;   -0.3222;   -0.7035;    0.0817;
  89;   -0.4165;   -0.8460;    0.0832;
  90;   -0.4972;   -0.9708;    0.0859;
  91;   -0.5649;   -1.0758;    0.0901;
  92;   -0.6186;   -1.1599;    0.1003;
  93;   -0.6563;   -1.2240;    0.1206;
  94;   -0.6761;   -1.2697;    0.1546;
  95;   -0.6759;   -1.2971;    0.2002;
  96;   -0.6541;   -1.3030;    0.2412;
  97;   -0.6087;   -1.2827;    0.2531;
  98;   -0.5373;   -1.2319;    0.2232;
  99;   -0.4387;   -1.1488;    0.1627;
 100;   -0.3137;   -1.0344;    0.0973;
 101;   -0.1650;   -0.8915;    0.0474;
 102;    0.0035;   -0.7236;    0.0187;
 103;    0.1883;   -0.5342;    0.0060;
 104;    0.3854;   -0.3274;    0.0015;
 105;    0.5894;   -0.1088;    0.0003;
 106;    0.7939;    0.1154;    0.0001;
 107;    0.9927;    0.3389;    0.0000;
 108;    1.1817;    0.5563;    0.0000;
 109;    1.3578;    0.7633;    0.0000;
 110;    1.5164;    0.9549;    0.0000;
 111;    1.6504;    1.1251;    0.0000;
 112;    1.7507;    1.2663;    0.0000;
 113;    1.8082;    1.3701;    0.0000;
 114;    1.8166;    1.4297;    0.0000;
 115;    1.7730;    1.4410;    0.0000;
 116;    1.6784;    1.4031;    0.0000;
 117;    1.5373;    1.3179;    0.0000;
 118;    1.3578;    1.1904;    0.0000;
 119;    1.1523;    1.0278;    0.0000;
 120;    0.9357;    0.8382;    0.0000;
 121;    0.7228;    0.6289;    0.0000;
 122;    0.5253;    0.4055;    0.0000;
 123;    0.3502;    0.1738;    0.0000;
 124;    0.1997;   -0.0591;    0.0000;
 125;    0.0728;   -0.2848;    0.0000;
 126;   -0.0325;   -0.4963;   -0.0000;
 127;   -0.1176;   -0.6891;   -0.0000;
 128;   -0.1826;   -0.8588;   -0.0000;
 129;   -0.2268;   -0.9985;   -0.0000;
 130;   -0.2486;   -1.0985;   -0.0000;
 131;   -0.2446;   -1.1494;   -0.0000;
 132;   -0.2111;   -1.1470;   -0.0000;
 133;   -0.1451;   -1.0936;   -0.0000;
 134;   -0.0469;   -0.9959;   -0.0001;
 135;    0.0807;   -0.8611;   -0.0006;
 136;    0.2321;   -0.6950;   -0.0030;
 137;    0.4013;   -0.5021;   -0.0126;
 138;    0.5822;   -0.2878;   -0.0432;
 139;    0.7688;   -0.0600;   -0.1212;
 140;    0.9541;    0.1710;   -0.2823;
 141;    1.1283;    0.3939;   -0.5549;
 142;    1.2801;    0.5982;   -0.9416;
 143;    1.3983;    0.7749;   -1.4149;
 144;    1.4751;    0.9170;   -1.9257;
 145;    1.5077;    1.0190;   -2.4077;
 146;    1.5001;    1.0777;   -2.7794;
 147;    1.4628;    1.0940;   -2.9722;
 148;    1.4111;    1.0764;   -2.9757;
 149;    1.3604;    1.0402;   -2.8521;
 150;    1.3216;    1.0025;   -2.6947;
 151;    1.2977;    0.9744;   -2.5711;
 152;    1.2858;    0.9584;   -2.5003;
 153;    1.2810;    0.9513;   -2.4691;
 154;    1.2795;    0.9489;   -2.4585;
 155;    1.2791;    0.9482;   -2.4556;
 156;    1.2790;    0.9481;   -2.4550;
 157;    1.2790;    0.9481;   -2.4549;
 158;    1.2790;    0.9481;   -2.4549;
 159;    1.2790;    0.9481;   -2.4549;
 160;    1.2790;    0.9480;   -2.4549;
 161;    1.2788;    0.9479;   -2.4546;
 162;    1.2781;    0.9474;   -2.4532;
 163;    1.2745;    0.9447;   -2.4464;
 164;    1.2615;    0.9351;   -2.4213;
 165;    1.2237;    0.9071;   -2.3489;
 166;    1.1377;    0.8434;   -2.1838;
 167;    0.9831;    0.7287;   -1.8869;
 168;    0.7631;    0.5657;   -1.4648;
