time;row_1;row_2;row_3;
   1;    0.1367;    0.1178;    0.6073;
   2;    0.1469;    0.1357;    0.8052;
   3;    0.1254;    0.1270;    0.9346;
   4;    0.0763;    0.0846;    0.9725;
   5;    0.0111;    0.0044;    0.9331;
   6;   -0.0594;   -0.1149;    0.8523;
   7;   -0.1314;   -0.2707;    0.7644;
   8;   -0.2078;   -0.4567;    0.6871;
   9;   -0.2934;   -0.6654;    0.6213;
  10;   -0.3906;   -0.8895;    0.5597;
  11;   -0.4970;   -1.1214;    0.4989;
  12;   -0.6066;   -1.3504;    0.4437;
  13;   -0.7118;   -1.5623;    0.4009;
  14;   -0.8049;   -1.7417;    0.3705;
  15;   -0.8792;   -1.8762;    0.3470;
  16;   -0.9295;   -1.9599;    0.3261;
  17;   -0.9526;   -1.9930;    0.3048;
  18;   -0.9482;   -1.9794;    0.2785;
  19;   -0.9181;   -1.9243;    0.2447;
  20;   -0.8651;   -1.8325;    0.2087;
  21;   -0.7921;   -1.7092;    0.1759;
  22;   -0.7021;   -1.5607;    0.1424;
  23;   -0.5988;   -1.3939;    0.1005;
  24;   -0.4866;   -1.2162;    0.0531;
  25;   -0.3694;   -1.0342;    0.0133;
  26;   -0.2499;   -0.8535;   -0.0104;
  27;   -0.1290;   -0.6782;   -0.0181;
  28;   -0.0066;   -0.5101;   -0.0091;
  29;    0.1177;   -0.3489;    0.0182;
  30;    0.2446;   -0.1922;    0.0561;
  31;    0.3752;   -0.0352;    0.0897;
  32;    0.5109;    0.1277;    0.1103;
  33;    0.6539;    0.3007;    0.1180;
  34;    0.8061;    0.4856;    0.1120;
  35;    0.9681;    0.6814;    0.0895;
  36;    1.1378;    0.8854;    0.0565;
  37;    1.3107;    1.0927;    0.0290;
  38;    1.4794;    1.2953;    0.0206;
  39;    1.6350;    1.4833;    0.0337;
  40;    1.7685;    1.6458;    0.0657;
  41;    1.8723;    1.7730;    0.1169;
  42;    1.9416;    1.8573;    0.1873;
  43;    1.9733;    1.8930;    0.2681;
  44;    1.9648;    1.8767;    0.3408;
  45;    1.9127;    1.8065;    0.3865;
  46;    1.8141;    1.6825;    0.4005;
  47;    1.6696;    1.5082;    0.4004;
  48;    1.4847;    1.2912;    0.4139;
  49;    1.2692;    1.0409;    0.4490;
  50;    1.0336;    0.7661;    0.4804;
  51;    0.7870;    0.4740;    0.4761;
  52;    0.5368;    0.1731;    0.4314;
  53;    0.2913;   -0.1252;    0.3654;
  54;    0.0610;   -0.4078;    0.2914;
  55;   -0.1434;   -0.6631;    0.2077;
  56;   -0.3146;   -0.8838;    0.1167;
  57;   -0.4508;   -1.0653;    0.0368;
  58;   -0.5535;   -1.2031;   -0.0113;
  59;   -0.6243;   -1.2924;   -0.0229;
  60;   -0.6638;   -1.3311;   -0.0092;
  61;   -0.6717;   -1.3217;    0.0129;
  62;   -0.6496;   -1.2708;    0.0279;
  63;   -0.6016;   -1.1866;    0.0273;
  64;   -0.5342;   -1.0763;    0.0161;
  65;   -0.4545;   -0.9470;    0.0071;
