time;row_1;row_2;row_3;
   1;   -0.3115;   -0.7363;    0.2694;
   2;   -0.3784;   -0.9040;    0.3351;
   3;   -0.4008;   -0.9733;    0.3624;
   4;   -0.3774;   -0.9423;    0.3496;
   5;   -0.3184;   -0.8383;    0.3171;
   6;   -0.2344;   -0.6925;    0.2982;
   7;   -0.1310;   -0.5244;    0.3195;
   8;   -0.0087;   -0.3407;    0.3817;
   9;    0.1339;   -0.1416;    0.4599;
  10;    0.2984;    0.0736;    0.5229;
  11;    0.4841;    0.3024;    0.5516;
  12;    0.6887;    0.5401;    0.5453;
  13;    0.9072;    0.7812;    0.5162;
  14;    1.1323;    1.0202;    0.4800;
  15;    1.3546;    1.2506;    0.4511;
  16;    1.5631;    1.4650;    0.4396;
  17;    1.7475;    1.6547;    0.4493;
  18;    1.8994;    1.8110;    0.4767;
  19;    2.0129;    1.9256;    0.5117;
  20;    2.0846;    1.9915;    0.5392;
  21;    2.1122;    2.0037;    0.5413;
  22;    2.0936;    1.9591;    0.5067;
  23;    2.0271;    1.8570;    0.4418;
  24;    1.9133;    1.6993;    0.3701;
  25;    1.7551;    1.4903;    0.3174;
  26;    1.5578;    1.2361;    0.2960;
  27;    1.3272;    0.9439;    0.3021;
  28;    1.0699;    0.6216;    0.3181;
  29;    0.7933;    0.2784;    0.3210;
  30;    0.5070;   -0.0744;    0.2980;
  31;    0.2210;   -0.4234;    0.2604;
  32;   -0.0550;   -0.7553;    0.2360;
  33;   -0.3127;   -1.0594;    0.2477;
  34;   -0.5457;   -1.3285;    0.3004;
  35;   -0.7487;   -1.5571;    0.3813;
  36;   -0.9178;   -1.7398;    0.4646;
  37;   -1.0500;   -1.8722;    0.5201;
  38;   -1.1429;   -1.9522;    0.5273;
  39;   -1.1950;   -1.9813;    0.4857;
  40;   -1.2063;   -1.9634;    0.4130;
  41;   -1.1776;   -1.9030;    0.3321;
  42;   -1.1109;   -1.8035;    0.2563;
  43;   -1.0086;   -1.6680;    0.1850;
  44;   -0.8744;   -1.5006;    0.1124;
  45;   -0.7135;   -1.3076;    0.0418;
