time;row_1;row_2;row_3;
   1;   -0.0803;   -0.2464;    0.5503;
   2;   -0.0654;   -0.3370;    0.7081;
   3;   -0.0138;   -0.4170;    0.8078;
   4;    0.0722;   -0.4797;    0.8427;
   5;    0.1814;   -0.5241;    0.8315;
   6;    0.3009;   -0.5522;    0.8023;
   7;    0.4209;   -0.5662;    0.7776;
   8;    0.5357;   -0.5675;    0.7681;
   9;    0.6423;   -0.5570;    0.7726;
  10;    0.7390;   -0.5357;    0.7823;
  11;    0.8243;   -0.5040;    0.7889;
  12;    0.8966;   -0.4629;    0.7919;
  13;    0.9556;   -0.4134;    0.7962;
  14;    1.0023;   -0.3564;    0.8013;
  15;    1.0402;   -0.2932;    0.7955;
  16;    1.0737;   -0.2248;    0.7651;
  17;    1.1064;   -0.1526;    0.7075;
  18;    1.1403;   -0.0780;    0.6329;
  19;    1.1754;   -0.0018;    0.5555;
  20;    1.2109;    0.0755;    0.4857;
  21;    1.2456;    0.1544;    0.4291;
  22;    1.2781;    0.2354;    0.3885;
  23;    1.3064;    0.3190;    0.3647;
  24;    1.3279;    0.4061;    0.3545;
  25;    1.3410;    0.4973;    0.3513;
  26;    1.3455;    0.5934;    0.3482;
  27;    1.3437;    0.6941;    0.3419;
  28;    1.3376;    0.7979;    0.3328;
  29;    1.3273;    0.9016;    0.3222;
  30;    1.3103;    1.0011;    0.3118;
  31;    1.2826;    1.0923;    0.3081;
  32;    1.2408;    1.1717;    0.3209;
  33;    1.1820;    1.2359;    0.3501;
  34;    1.1039;    1.2822;    0.3778;
  35;    1.0040;    1.3086;    0.3841;
  36;    0.8809;    1.3149;    0.3700;
  37;    0.7353;    1.3022;    0.3524;
  38;    0.5702;    1.2719;    0.3386;
  39;    0.3898;    1.2252;    0.3167;
  40;    0.1975;    1.1630;    0.2742;
  41;   -0.0043;    1.0869;    0.2137;
  42;   -0.2134;    0.9983;    0.1492;
  43;   -0.4271;    0.8984;    0.0934;
  44;   -0.6423;    0.7878;    0.0519;
  45;   -0.8554;    0.6669;    0.0250;
  46;   -1.0633;    0.5365;    0.0102;
  47;   -1.2631;    0.3976;    0.0034;
  48;   -1.4520;    0.2515;    0.0009;
  49;   -1.6263;    0.0990;    0.0002;
  50;   -1.7811;   -0.0586;    0.0000;
  51;   -1.9111;   -0.2194;    0.0000;
  52;   -2.0119;   -0.3805;    0.0000;
  53;   -2.0811;   -0.5395;    0.0000;
  54;   -2.1179;   -0.6942;    0.0000;
  55;   -2.1219;   -0.8423;    0.0000;
  56;   -2.0937;   -0.9805;    0.0000;
  57;   -2.0350;   -1.1054;    0.0000;
  58;   -1.9500;   -1.2145;    0.0000;
  59;   -1.8444;   -1.3061;    0.0000;
  60;   -1.7240;   -1.3803;    0.0000;
  61;   -1.5928;   -1.4379;    0.0000;
  62;   -1.4524;   -1.4806;    0.0000;
  63;   -1.3029;   -1.5108;    0.0000;
  64;   -1.1438;   -1.5310;    0.0000;
  65;   -0.9750;   -1.5446;    0.0000;
  66;   -0.7967;   -1.5545;    0.0000;
  67;   -0.6099;   -1.5629;    0.0000;
  68;   -0.4159;   -1.5698;    0.0000;
  69;   -0.2165;   -1.5732;    0.0000;
  70;   -0.0149;   -1.5695;    0.0000;
  71;    0.1852;   -1.5546;    0.0000;
  72;    0.3804;   -1.5252;    0.0000;
  73;    0.5689;   -1.4785;    0.0000;
  74;    0.7503;   -1.4123;    0.0000;
  75;    0.9244;   -1.3243;    0.0000;
  76;    1.0900;   -1.2132;    0.0000;
  77;    1.2465;   -1.0793;   -0.0000;
  78;    1.3937;   -0.9238;   -0.0000;
  79;    1.5325;   -0.7478;   -0.0000;
  80;    1.6637;   -0.5518;   -0.0000;
  81;    1.7879;   -0.3367;   -0.0000;
  82;    1.9041;   -0.1050;   -0.0000;
  83;    2.0103;    0.1388;   -0.0000;
  84;    2.1042;    0.3891;   -0.0000;
  85;    2.1835;    0.6391;   -0.0001;
  86;    2.2467;    0.8803;   -0.0009;
  87;    2.2914;    1.1018;   -0.0044;
  88;    2.3134;    1.2913;   -0.0178;
  89;    2.3062;    1.4372;   -0.0586;
  90;    2.2627;    1.5313;   -0.1577;
  91;    2.1774;    1.5701;   -0.3509;
  92;    2.0481;    1.5554;   -0.6564;
  93;    1.8775;    1.4929;   -1.0557;
  94;    1.6743;    1.3926;   -1.5001;
  95;    1.4555;    1.2701;   -1.9345;
  96;    1.2477;    1.1455;   -2.3067;
  97;    1.0811;    1.0400;   -2.5613;
  98;    0.9769;    0.9678;   -2.6569;
  99;    0.9350;    0.9305;   -2.6043;
 100;    0.9345;    0.9186;   -2.4721;
 101;    0.9497;    0.9189;   -2.3409;
 102;    0.9636;    0.9220;   -2.2538;
 103;    0.9713;    0.9243;   -2.2115;
 104;    0.9743;    0.9252;   -2.1958;
 105;    0.9752;    0.9255;   -2.1914;
 106;    0.9754;    0.9256;   -2.1904;
 107;    0.9754;    0.9256;   -2.1903;
 108;    0.9754;    0.9256;   -2.1902;
 109;    0.9754;    0.9256;   -2.1902;
 110;    0.9754;    0.9256;   -2.1902;
 111;    0.9753;    0.9255;   -2.1900;
 112;    0.9748;    0.9249;   -2.1887;
 113;    0.9720;    0.9224;   -2.1826;
 114;    0.9621;    0.9129;   -2.1602;
 115;    0.9333;    0.8856;   -2.0956;
 116;    0.8677;    0.8234;   -1.9484;
 117;    0.7497;    0.7114;   -1.6835;
 118;    0.5820;    0.5523;   -1.3068;
