time;row_1;row_2;row_3;
   1;   -0.0009;   -0.0018;    0.7446;
   2;   -0.0250;   -0.0276;    0.9442;
   3;   -0.0605;   -0.0741;    1.0846;
   4;   -0.0998;   -0.1424;    1.1712;
   5;   -0.1354;   -0.2296;    1.2227;
   6;   -0.1656;   -0.3320;    1.2501;
   7;   -0.1947;   -0.4463;    1.2528;
   8;   -0.2286;   -0.5708;    1.2241;
   9;   -0.2710;   -0.7043;    1.1607;
  10;   -0.3235;   -0.8454;    1.0701;
  11;   -0.3861;   -0.9920;    0.9716;
  12;   -0.4589;   -1.1417;    0.8846;
  13;   -0.5413;   -1.2930;    0.8160;
  14;   -0.6320;   -1.4453;    0.7601;
  15;   -0.7284;   -1.5989;    0.7090;
  16;   -0.8273;   -1.7541;    0.6554;
  17;   -0.9254;   -1.9101;    0.5924;
  18;   -1.0190;   -2.0646;    0.5203;
  19;   -1.1043;   -2.2135;    0.4519;
  20;   -1.1779;   -2.3512;    0.3987;
  21;   -1.2367;   -2.4712;    0.3530;
  22;   -1.2785;   -2.5670;    0.2927;
  23;   -1.3007;   -2.6317;    0.2072;
  24;   -1.2990;   -2.6579;    0.1116;
  25;   -1.2663;   -2.6374;    0.0333;
  26;   -1.1954;   -2.5625;   -0.0131;
  27;   -1.0818;   -2.4301;   -0.0349;
  28;   -0.9278;   -2.2443;   -0.0464;
  29;   -0.7419;   -2.0161;   -0.0505;
  30;   -0.5352;   -1.7593;   -0.0387;
  31;   -0.3183;   -1.4854;   -0.0045;
  32;   -0.0997;   -1.2027;    0.0488;
  33;    0.1130;   -0.9177;    0.1113;
  34;    0.3127;   -0.6362;    0.1716;
  35;    0.4945;   -0.3627;    0.2199;
  36;    0.6582;   -0.0984;    0.2477;
  37;    0.8074;    0.1586;    0.2463;
  38;    0.9471;    0.4105;    0.2117;
  39;    1.0788;    0.6561;    0.1506;
  40;    1.1990;    0.8887;    0.0750;
  41;    1.2998;    1.0966;   -0.0191;
  42;    1.3712;    1.2660;   -0.1682;
  43;    1.4046;    1.3845;   -0.4344;
  44;    1.3951;    1.4454;   -0.8682;
  45;    1.3441;    1.4499;   -1.4616;
  46;    1.2601;    1.4075;   -2.1195;
  47;    1.1599;    1.3358;   -2.6859;
  48;    1.0653;    1.2567;   -3.0232;
  49;    0.9949;    1.1898;   -3.0932;
  50;    0.9558;    1.1453;   -2.9730;
  51;    0.9419;    1.1225;   -2.7901;
  52;    0.9413;    1.1139;   -2.6398;
  53;    0.9444;    1.1118;   -2.5524;
  54;    0.9467;    1.1118;   -2.5139;
  55;    0.9477;    1.1119;   -2.5008;
  56;    0.9481;    1.1120;   -2.4973;
  57;    0.9481;    1.1121;   -2.4966;
  58;    0.9482;    1.1121;   -2.4965;
  59;    0.9482;    1.1121;   -2.4965;
  60;    0.9482;    1.1121;   -2.4964;
  61;    0.9481;    1.1120;   -2.4964;
  62;    0.9480;    1.1119;   -2.4962;
  63;    0.9475;    1.1113;   -2.4947;
  64;    0.9448;    1.1082;   -2.4877;
  65;    0.9352;    1.0968;   -2.4623;
  66;    0.9072;    1.0640;   -2.3886;
  67;    0.8434;    0.9892;   -2.2208;
  68;    0.7288;    0.8547;   -1.9188;
  69;    0.5657;    0.6635;   -1.4896;
