time;row_1;row_2;row_3;
   1;    0.0517;    0.0589;    0.5003;
   2;    0.0623;    0.0621;    0.6489;
   3;    0.0658;    0.0478;    0.7573;
   4;    0.0602;    0.0109;    0.8304;
   5;    0.0444;   -0.0538;    0.8856;
   6;    0.0170;   -0.1518;    0.9274;
   7;   -0.0237;   -0.2871;    0.9428;
   8;   -0.0799;   -0.4597;    0.9219;
   9;   -0.1538;   -0.6662;    0.8754;
  10;   -0.2464;   -0.8998;    0.8282;
  11;   -0.3564;   -1.1502;    0.7967;
  12;   -0.4799;   -1.4035;    0.7768;
  13;   -0.6099;   -1.6440;    0.7516;
  14;   -0.7380;   -1.8576;    0.7059;
  15;   -0.8566;   -2.0347;    0.6338;
  16;   -0.9608;   -2.1723;    0.5377;
  17;   -1.0491;   -2.2726;    0.4274;
  18;   -1.1219;   -2.3406;    0.3170;
  19;   -1.1808;   -2.3821;    0.2185;
  20;   -1.2283;   -2.4027;    0.1379;
  21;   -1.2667;   -2.4071;    0.0764;
  22;   -1.2980;   -2.3976;    0.0338;
  23;   -1.3216;   -2.3739;    0.0065;
  24;   -1.3345;   -2.3335;   -0.0128;
  25;   -1.3314;   -2.2731;   -0.0290;
  26;   -1.3070;   -2.1902;   -0.0402;
  27;   -1.2566;   -2.0841;   -0.0457;
  28;   -1.1773;   -1.9548;   -0.0528;
  29;   -1.0690;   -1.8030;   -0.0701;
  30;   -0.9352;   -1.6302;   -0.0934;
  31;   -0.7829;   -1.4393;   -0.1072;
  32;   -0.6216;   -1.2360;   -0.1003;
  33;   -0.4615;   -1.0278;   -0.0758;
  34;   -0.3116;   -0.8223;   -0.0460;
  35;   -0.1781;   -0.6254;   -0.0205;
  36;   -0.0624;   -0.4393;   -0.0009;
  37;    0.0380;   -0.2628;    0.0174;
  38;    0.1279;   -0.0922;    0.0384;
  39;    0.2125;    0.0770;    0.0584;
  40;    0.2973;    0.2492;    0.0683;
  41;    0.3878;    0.4276;    0.0640;
  42;    0.4880;    0.6136;    0.0519;
  43;    0.5986;    0.8055;    0.0398;
  44;    0.7178;    0.9973;    0.0271;
  45;    0.8410;    1.1797;    0.0090;
  46;    0.9626;    1.3421;   -0.0136;
  47;    1.0766;    1.4753;   -0.0313;
  48;    1.1792;    1.5736;   -0.0348;
  49;    1.2688;    1.6351;   -0.0236;
  50;    1.3454;    1.6604;   -0.0070;
  51;    1.4089;    1.6523;    0.0029;
  52;    1.4583;    1.6146;   -0.0005;
  53;    1.4914;    1.5512;   -0.0143;
  54;    1.5057;    1.4656;   -0.0267;
  55;    1.4986;    1.3606;   -0.0246;
  56;    1.4674;    1.2381;   -0.0044;
  57;    1.4096;    1.1002;    0.0215;
  58;    1.3237;    0.9499;    0.0323;
  59;    1.2105;    0.7914;    0.0152;
  60;    1.0742;    0.6294;   -0.0216;
  61;    0.9222;    0.4678;   -0.0522;
  62;    0.7635;    0.3090;   -0.0525;
  63;    0.6062;    0.1532;   -0.0195;
  64;    0.4560;   -0.0008;    0.0286;
  65;    0.3156;   -0.1548;    0.0725;
  66;    0.1853;   -0.3106;    0.1089;
  67;    0.0638;   -0.4689;    0.1460;
  68;   -0.0525;   -0.6294;    0.1886;
  69;   -0.1678;   -0.7904;    0.2309;
  70;   -0.2847;   -0.9479;    0.2632;
  71;   -0.4029;   -1.0962;    0.2809;
  72;   -0.5187;   -1.2292;    0.2844;
  73;   -0.6265;   -1.3409;    0.2757;
  74;   -0.7198;   -1.4268;    0.2546;
  75;   -0.7915;   -1.4832;    0.2201;
  76;   -0.8342;   -1.5063;    0.1743;
  77;   -0.8408;   -1.4925;    0.1275;
  78;   -0.8062;   -1.4396;    0.0918;
  79;   -0.7296;   -1.3485;    0.0698;
  80;   -0.6156;   -1.2228;    0.0518;
  81;   -0.4722;   -1.0684;    0.0268;
  82;   -0.3088;   -0.8922;   -0.0031;
  83;   -0.1339;   -0.7019;   -0.0236;
