time;row_1;
1;1.9319;
2;1.9305;
3;1.9306;
4;1.9257;
5;1.8707;
6;1.8164;
7;1.7628;
8;1.71;
9;1.6537;
10;1.5984;
11;1.5469;
12;1.4903;
13;1.4332;
14;1.3761;
15;1.3262;
16;1.2772;
17;1.2277;
18;1.1709;
19;1.1209;
20;1.0746;
21;1.0295;
22;0.98568;
23;0.93791;
24;0.88199;
25;0.83929;
26;0.79886;
27;0.75921;
28;0.7042;
29;0.65957;
30;0.6204;
31;0.56603;
32;0.51176;
33;0.45758;
34;0.40352;
35;0.36637;
36;0.32624;
37;0.27304;
38;0.22003;
39;0.16715;
40;0.1144;
41;0.061901;
42;0.0095577;
43;-0.042631;
44;-0.094568;
45;-0.14628;
46;-0.19782;
47;-0.24909;
48;-0.27757;
49;-0.31033;
50;-0.36005;
51;-0.40933;
52;-0.45833;
53;-0.50703;
54;-0.55519;
55;-0.58321;
56;-0.6019;
57;-0.6478;
58;-0.69315;
59;-0.73805;
60;-0.78233;
61;-0.79406;
62;-0.81217;
63;-0.85339;
64;-0.89357;
65;-0.91195;
66;-0.90903;
67;-0.94538;
68;-0.98087;
69;-1.0081;
70;-0.99356;
71;-1.011;
72;-1.041;
73;-1.0697;
74;-1.0968;
75;-1.1027;
76;-1.0747;
77;-1.0932;
78;-1.1136;
79;-1.1329;
80;-1.1499;
81;-1.1654;
82;-1.1795;
83;-1.1916;
84;-1.2018;
85;-1.2105;
86;-1.2173;
87;-1.2219;
88;-1.2249;
89;-1.2263;
90;-1.225;
91;-1.2223;
92;-1.218;
93;-1.2112;
94;-1.2028;
95;-1.1929;
96;-1.1809;
97;-1.167;
98;-1.1517;
99;-1.1347;
100;-1.1157;
101;-1.0955;
102;-1.0739;
103;-1.0503;
104;-1.0515;
105;-1.0728;
106;-1.0442;
107;-1.0144;
108;-0.98357;
109;-0.95139;
110;-0.95162;
111;-0.94934;
112;-0.91298;
113;-0.87547;
114;-0.85398;
115;-0.85624;
116;-0.81665;
117;-0.77488;
118;-0.73532;
119;-0.72892;
120;-0.69805;
121;-0.65279;
122;-0.60689;
123;-0.58474;
124;-0.56043;
125;-0.51227;
126;-0.46363;
127;-0.41469;
128;-0.36544;
129;-0.34278;
130;-0.30561;
131;-0.25467;
132;-0.20339;
133;-0.1519;
134;-0.10022;
135;-0.048281;
136;0.0038758;
137;0.05619;
138;0.10869;
139;0.16141;
140;0.21426;
141;0.26725;
142;0.32045;
143;0.36279;
144;0.39764;
145;0.4517;
146;0.50586;
147;0.55643;
148;0.5928;
149;0.64328;
150;0.69311;
151;0.73206;
152;0.77272;
153;0.81443;
154;0.85721;
155;0.90173;
156;0.95277;
157;1.0082;
158;1.0547;
159;1.1023;
160;1.1522;
161;1.2092;
162;1.2605;
163;1.3127;
164;1.3698;
165;1.427;
166;1.4816;
167;1.5329;
168;1.5902;
169;1.6449;
170;1.6977;
171;1.7516;
172;1.8062;
173;1.8614;
174;1.9174;
175;1.9295;
176;1.91;
177;1.853;
178;1.7969;
179;1.7414;
180;1.6865;
181;1.6327;
182;1.5769;
183;1.5195;
184;1.4621;
185;1.4081;
186;1.3546;
187;1.2973;
188;1.245;
189;1.192;
190;1.1349;
191;1.0847;
192;1.036;
193;0.98822;
194;0.94198;
195;0.8967;
196;0.85238;
197;0.8096;
198;0.75796;
199;0.70584;
200;0.66534;
201;0.62644;
202;0.58223;
203;0.52746;
204;0.48989;
205;0.44559;
206;0.39153;
207;0.33764;
208;0.29627;
209;0.26127;
210;0.20828;
211;0.15545;
212;0.10276;
213;0.050258;
214;-0.0020246;
215;-0.054149;
216;-0.10608;
217;-0.15773;
218;-0.20919;
219;-0.26045;
220;-0.31136;
221;-0.36202;
222;-0.41246;
223;-0.46252;
224;-0.49107;
225;-0.51771;
226;-0.56587;
227;-0.61354;
228;-0.66084;
229;-0.70772;
230;-0.72106;
231;-0.74787;
232;-0.79211;
233;-0.83547;
234;-0.85441;
235;-0.86236;
236;-0.90246;
237;-0.94169;
238;-0.96842;
239;-0.96128;
240;-0.98861;
241;-1.0229;
242;-1.0562;
