time;row_1;
1;1.8419;
2;1.8405;
3;1.8408;
4;1.8308;
5;1.7772;
6;1.7244;
7;1.6704;
8;1.6146;
9;1.5631;
10;1.509;
11;1.4532;
12;1.3974;
13;1.3463;
14;1.2939;
15;1.2384;
16;1.1898;
17;1.1421;
18;1.0953;
19;1.0495;
20;1.0051;
21;0.96154;
22;0.91834;
23;0.86379;
24;0.81834;
25;0.77429;
26;0.72017;
27;0.67956;
28;0.63415;
29;0.58056;
30;0.52708;
31;0.47367;
32;0.42034;
33;0.3671;
34;0.31398;
35;0.27012;
36;0.23487;
37;0.18254;
38;0.13034;
39;0.078261;
40;0.026327;
41;-0.025411;
42;-0.077007;
43;-0.12846;
44;-0.17967;
45;-0.23069;
46;-0.28154;
47;-0.33218;
48;-0.38251;
49;-0.41911;
50;-0.44541;
51;-0.49419;
52;-0.54263;
53;-0.59077;
54;-0.63857;
55;-0.65695;
56;-0.68853;
57;-0.73411;
58;-0.77907;
59;-0.79733;
60;-0.81718;
61;-0.85942;
62;-0.90075;
63;-0.91963;
64;-0.92515;
65;-0.96302;
66;-0.99991;
67;-1.0202;
68;-1.0107;
69;-1.0413;
70;-1.0728;
71;-1.1033;
72;-1.1324;
73;-1.1599;
74;-1.1675;
75;-1.1417;
76;-1.1623;
77;-1.1829;
78;-1.2021;
79;-1.2195;
80;-1.2348;
81;-1.2487;
82;-1.261;
83;-1.2707;
84;-1.2788;
85;-1.2852;
86;-1.2894;
87;-1.2913;
88;-1.2916;
89;-1.2902;
90;-1.286;
91;-1.2802;
92;-1.2726;
93;-1.263;
94;-1.2512;
95;-1.2378;
96;-1.2229;
97;-1.2056;
98;-1.2191;
99;-1.2388;
100;-1.2159;
101;-1.1912;
102;-1.1653;
103;-1.1381;
104;-1.1091;
105;-1.0789;
106;-1.0586;
107;-1.0708;
108;-1.043;
109;-1.0072;
110;-0.97264;
111;-0.97497;
112;-0.94941;
113;-0.90894;
114;-0.86767;
115;-0.85631;
116;-0.83223;
117;-0.78799;
118;-0.74303;
119;-0.71864;
120;-0.69523;
121;-0.64799;
122;-0.60026;
123;-0.55221;
124;-0.50612;
125;-0.48386;
126;-0.44254;
127;-0.39249;
128;-0.34219;
129;-0.29159;
130;-0.2408;
131;-0.19204;
132;-0.16261;
133;-0.11725;
134;-0.065144;
135;-0.012892;
136;0.039538;
137;0.09208;
138;0.14473;
139;0.19753;
140;0.25044;
141;0.30345;
142;0.35655;
143;0.40978;
144;0.46308;
145;0.51647;
146;0.56995;
147;0.61199;
148;0.65541;
149;0.70944;
150;0.76355;
151;0.81028;
152;0.85114;
153;0.89347;
154;0.93702;
155;0.98155;
156;1.0271;
157;1.074;
158;1.1258;
159;1.1802;
160;1.2288;
161;1.2828;
162;1.3364;
163;1.3864;
164;1.4421;
165;1.4979;
166;1.5529;
167;1.6044;
168;1.6593;
169;1.7139;
170;1.7665;
171;1.8202;
172;1.8744;
173;1.9292;
174;1.9848;
175;1.9513;
176;1.8961;
177;1.8415;
178;1.7878;
179;1.7348;
180;1.6824;
181;1.6309;
182;1.5759;
183;1.5224;
184;1.472;
185;1.4163;
186;1.3606;
187;1.3065;
188;1.2578;
189;1.2034;
190;1.1515;
191;1.1043;
192;1.0586;
193;1.0138;
194;0.97;
195;0.92737;
196;0.87461;
197;0.82639;
198;0.78589;
199;0.74709;
200;0.69846;
201;0.6493;
202;0.61285;
203;0.56197;
204;0.50892;
205;0.45596;
206;0.40313;
207;0.36392;
208;0.32582;
209;0.27378;
210;0.22192;
211;0.17018;
212;0.11857;
213;0.067173;
214;0.015944;
215;-0.035132;
216;-0.086021;
217;-0.13665;
218;-0.1871;
219;-0.23736;
220;-0.28732;
221;-0.33702;
222;-0.3778;
223;-0.3991;
224;-0.44481;
225;-0.49253;
226;-0.53994;
227;-0.58686;
228;-0.60968;
229;-0.63353;
230;-0.67824;
231;-0.72226;
232;-0.76578;
233;-0.80357;
234;-0.80785;
235;-0.83872;
236;-0.87851;
237;-0.91757;
238;-0.91535;
239;-0.93282;
240;-0.96102;
241;-0.94949;
242;-0.97043;
243;-1.0012;
244;-1.0309;
245;-1.0113;
246;-1.0162;
247;-1.0409;
248;-1.064;
249;-1.0855;
250;-1.0857;
251;-1.0512;
252;-1.0661;
253;-1.0806;
254;-1.0938;
255;-1.105;
256;-1.1143;
257;-1.1222;
258;-1.1285;
259;-1.1323;
260;-1.1346;
261;-1.1353;
262;-1.1341;
263;-1.1308;
264;-1.1259;
265;-1.1196;
266;-1.1108;
267;-1.1005;
268;-1.0887;
269;-1.0751;
270;-1.0597;
271;-1.0652;
272;-1.098;
273;-1.077;
274;-1.0547;
275;-1.0311;
276;-1.0061;
277;-1.02;
278;-1.0189;
279;-0.98909;
280;-0.95774;
281;-0.95416;
282;-0.9539;
283;-0.91848;
284;-0.88192;
285;-0.86299;
286;-0.86262;
287;-0.82245;
288;-0.78161;
289;-0.74977;
290;-0.74353;
291;-0.70446;
292;-0.66014;
293;-0.61537;
294;-0.56996;
295;-0.54511;
296;-0.52078;
297;-0.47331;
298;-0.42539;
299;-0.37718;
300;-0.3287;
301;-0.27982;
302;-0.24859;
303;-0.21703;
304;-0.16674;
305;-0.11617;
306;-0.065418;
307;-0.0145;
308;0.036654;
309;0.087983;
310;0.13945;
311;0.19108;
312;0.24291;
313;0.29485;
314;0.34691;
315;0.39914;
316;0.43757;
317;0.4774;
318;0.53037;
319;0.56743;
320;0.61289;
321;0.66433;
322;0.70271;
323;0.75282;
324;0.80223;
325;0.84283;
326;0.88507;
327;0.9283;
328;0.97251;
329;1.018;
330;1.0647;
331;1.1148;
332;1.1703;
333;1.2191;
334;1.2718;
335;1.3265;
336;1.3765;
337;1.431;
