time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;row_13;row_14;row_15;row_16;row_17;row_18;
1;-121;3;-121;3;-68.7202;23.8315;-197;78;121.976;3.12451;-68.7202;23.8315;66.9097;-3.01938;-197;78;183.661;3.09766;
2;-111;24;-111;24;-63.4704;30.5734;-182;97;114.313;2.93826;-55.6626;40.8988;54.0919;2.97612;-182;97;170.644;2.9823;
3;-91;51;-91;51;-55.6626;40.8988;-161.333;124;104.712;2.64288;-46.09;55.0109;49.4646;2.65747;-161.333;124;157.394;2.79094;
4;-66;81;-66;81;-46.09;55.0109;-141.333;154.667;104.388;2.26717;-30.4917;79.9784;55.6528;2.10179;-141.333;154.667;153.352;2.55618;
5;-29;132;-29;132;-30.4917;79.9784;-97.6667;226;134.463;1.79548;-15.7454;105.096;74.3316;1.75255;-97.6667;226;177.308;2.0653;
6;-6;173;-6;173;-15.7454;105.096;-55;297.667;172.224;1.61121;-4.10057;127.042;95.0701;1.58964;-55;297.667;231.481;1.75098;
7;10;217;10;217;-4.10057;127.042;-19.6667;361.333;216.272;1.52898;3.91834;144.359;112.543;1.51543;-19.6667;361.333;291.465;1.5919;
8;17;239;17;239;3.91834;144.359;7;415;238.623;1.50352;7.8595;153.92;122.355;1.48759;7;415;345.676;1.51141;
9;15;242;13;227;7.8595;153.92;21;446.667;241.492;1.51262;9.83595;143.941;112.61;1.46273;21;446.667;378.311;1.47943;
10;14;242;15;184;9.59799;153.724;28;450.333;241.436;1.51675;10.6474;121.179;90.1266;1.42653;29.3333;425.333;357.974;1.45081;
11;13;227;14;142;9.83595;143.941;29.3333;425.333;226.404;1.51758;11.9433;88.5443;58.324;1.32392;31.6667;361.333;294.882;1.41697;
12;15;184;24;47;10.6474;121.179;31.6667;361.333;183.621;1.49425;13.6183;47.3991;22.1626;0.768885;35;271;206.837;1.33403;
13;14;142;25;-29;11.9433;88.5443;35;271;141.685;1.47862;16.1675;0.958427;36.1148;-1.03372;39.3333;156;100.998;1.0201;
14;24;47;27;-103;13.6183;47.3991;39.3333;156;51.5227;1.10715;18.2304;-45.6983;80.3565;-1.31232;46.6667;23.6667;75.912;-0.655401;
15;25;-29;35;-170;16.1675;0.958427;46.6667;23.6667;38.3798;-0.893851;20.188;-88.3043;122.379;-1.38591;52.3333;-111;192.544;-1.22175;
16;27;-103;32;-220;18.2304;-45.6983;52.3333;-111;107.13;-1.32525;21.4278;-120.691;154.514;-1.41656;58.6667;-239;317.254;-1.34126;
17;35;-170;33;-242;20.188;-88.3043;58.6667;-239;174.274;-1.3742;22.4481;-143.745;177.469;-1.43084;62.3333;-337;413.942;-1.38652;
18;32;-220;0;0;21.4278;-120.691;62.3333;-337;223.087;-1.4312;22.9527;-157.925;191.586;-1.43855;65.6667;-410;486.422;-1.40728;
19;33;-242;0;0;22.4481;-143.745;65.6667;-410;245.021;-1.43965;0;0;0;0;67.6667;-458;534.139;-1.41822;
20;35;-247;0;0;22.9527;-157.925;67.6667;-458;250.243;-1.43434;0;0;0;0;67;-484;559.754;-1.42645;
21;35;-248;0;0;22.8172;-165.043;67;-484;251.234;-1.43488;0;0;0;0;0;0;0;0;
22;33;-247;0;0;23.2708;-165.339;68.6667;-486.667;249.979;-1.44227;0;0;0;0;0;0;0;0;
23;33;-248;0;0;23.4708;-165.469;69.3333;-488.667;250.97;-1.44278;0;0;0;0;0;0;0;0;
24;37;-228;0;0;23.0736;-165.319;68;-488.667;231.737;-1.41463;0;0;0;0;0;0;0;0;
