time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;row_13;row_14;row_15;row_16;row_17;row_18;
1;-82;-87;-82;-87;-50.5786;-40.6383;-146.667;-112.667;120.177;-2.32468;-50.5786;-40.6383;68.4282;-2.30624;-146.667;-112.667;198.096;-2.33143;
2;-79;-72;-79;-72;-48.1664;-34.1526;-139.667;-94.3333;107.492;-2.39992;-44.4509;-25.5789;53.44;-2.41047;-139.667;-94.3333;180.149;-2.37346;
3;-71;-45;-71;-45;-44.4509;-25.5789;-129.667;-72.3333;84.6064;-2.5722;-38.851;-12.4034;40.9264;-2.55931;-129.667;-72.3333;157.921;-2.42968;
4;-58;-17;-58;-17;-38.851;-12.4034;-116.667;-43;60.8623;-2.848;-30.3483;10.9125;25.6923;3.11009;-116.667;-43;129.643;-2.53568;
5;-41;21;-41;21;-30.3483;10.9125;-93.3333;23.3333;46.0202;2.68265;-21.6288;35.7466;30.7444;2.15513;-93.3333;23.3333;83.568;-3.05172;
6;-19;71;-19;71;-21.6288;35.7466;-68.6667;94.3333;72.9741;1.83786;-13.1263;60.1034;50.7103;1.73836;-68.6667;94.3333;86.3829;2.31578;
7;-12;112;-12;112;-13.1263;60.1034;-43.3333;164.667;112.06;1.6804;-5.59778;82.2486;72.1512;1.58367;-43.3333;164.667;137.897;1.81417;
8;-5;141;-5;141;-5.59778;82.2486;-20;230.667;140.486;1.60823;0.332431;100.359;90.3937;1.51544;-20;230.667;200.078;1.62028;
9;5;166;5;166;0.332431;100.359;-1.33333;286.667;165.455;1.54213;4.74101;113.645;103.968;1.48017;-1.33333;286.667;255.984;1.53653;
10;12;181;12;181;4.74101;113.645;11.6667;328.333;180.769;1.5058;10.9989;128.028;118.961;1.43871;11.6667;328.333;298.295;1.49775;
11;15;189;20;196;8.3854;122.477;22.6667;356.333;188.963;1.4927;11.1472;111.015;102.143;1.41533;22.6667;356.333;327.145;1.47046;
12;20;196;15;180;10.9989;128.028;31;374.667;196.382;1.4701;10.6627;90.5001;81.8456;1.38236;31;374.667;346.281;1.45182;
13;21;196;14;135;12.4127;130.864;35.6667;384.333;196.485;1.46503;9.85594;62.1166;54.0033;1.29848;35.6667;384.333;356.451;1.44204;
14;20;196;14;88;12.9476;131.809;37.6667;388;196.382;1.4701;8.71854;25.9912;20.7761;0.870607;35.6667;364.667;336.956;1.43454;
15;19;195;16;25;12.7533;130.586;37.6667;385;195.289;1.47468;8.14732;-15.1297;28.3012;-1.10084;33.3333;328.667;300.984;1.42598;
16;18;192;11;-41;11.9849;123.76;35.6667;364.667;192.208;1.47836;7.80905;-53.6744;64.9869;-1.37759;32;271.667;244.486;1.39772;
17;15;180;7;-114;11.1472;111.015;33.3333;328.667;179.992;1.4888;8.23139;-87.0244;97.9807;-1.43875;29.3333;193;166.893;1.33225;
18;14;135;11;-176;10.6627;90.5001;32;271.667;135.088;1.46889;9.00607;-112.842;123.703;-1.46002;25.6667;91;69.9962;1.03443;
19;14;88;12;-197;9.85594;62.1166;29.3333;193;88.461;1.41482;10.0717;-130.636;141.509;-1.46644;24.3333;-27.6667;67.8829;-1.03877;
20;16;25;18;-208;8.71854;25.9912;25.6667;91;29.0265;0.997589;11.4829;-140.672;151.638;-1.46408;23.6667;-138.333;172.504;-1.37377;
21;11;-41;20;-219;8.14732;-15.1297;24.3333;-27.6667;42.977;-1.31817;0;0;0;0;25;-237;270.124;-1.44048;
22;7;-114;0;0;7.80905;-53.6744;23.6667;-138.333;114.811;-1.51204;0;0;0;0;26.3333;-317;349.736;-1.46643;
23;11;-176;0;0;8.23139;-87.0244;25;-237;176.939;-1.51005;0;0;0;0;28.6667;-376;408.676;-1.47579;
24;12;-197;0;0;9.00607;-112.842;26.3333;-317;197.961;-1.51145;0;0;0;0;33;-411;443.931;-1.47355;
25;18;-208;0;0;10.0717;-130.636;28.6667;-376;209.366;-1.48595;0;0;0;0;36.3333;-425.333;458.524;-1.46935;
26;20;-215;0;0;11.4829;-140.672;33;-411;216.515;-1.47949;0;0;0;0;42.3333;-436;469.769;-1.45894;
27;18;-218;0;0;12.5461;-144.942;36.3333;-425.333;219.332;-1.48982;0;0;0;0;0;0;0;0;
28;20;-219;0;0;13.5962;-147.085;40;-432.667;220.498;-1.48114;0;0;0;0;0;0;0;0;
29;21;-219;0;0;14.3936;-147.988;42.3333;-436;220.59;-1.47663;0;0;0;0;0;0;0;0;
30;23;-219;0;0;14.5562;-148.318;42.3333;-437.333;220.787;-1.46761;0;0;0;0;0;0;0;0;
31;25;-218;0;0;15.1965;-148.391;44.3333;-437.667;220.009;-1.4581;0;0;0;0;0;0;0;0;
