time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;row_13;row_14;row_15;row_16;row_17;row_18;
1;-38;194;-38;194;-31.1948;119.102;-96.3333;341.333;197.05;1.76879;-31.1948;119.102;109.91;1.80144;-96.3333;341.333;329.547;1.84763;
2;-39;193;-46;173;-35.8095;108.593;-110.333;309.667;196.269;1.77479;-35.8095;108.593;100.97;1.86978;-110.333;309.667;303.72;1.92053;
3;-46;173;-81;98;-44.144;92.7526;-133.667;266.333;178.436;1.83595;-44.144;92.7526;89.1856;2.01188;-133.667;266.333;273.488;2.05539;
4;-81;98;-116;43;-52.2107;78.8514;-150;241.333;127.014;2.27013;-52.2107;78.8514;81.1444;2.17564;-150;241.333;260.287;2.15582;
5;-116;43;-130;23;-62.0448;54.7146;-175;176;124.152;2.79478;-62.0448;54.7146;70.3493;2.49093;-175;176;226.88;2.40942;
6;-130;23;-113;-2;-66.4159;31.5402;-187;108.333;132.631;2.97342;-66.4159;31.5402;63.3999;2.82999;-187;108.333;199.303;2.70653;
7;-113;-2;-75;-10;-64.0657;12.4682;-185.333;46.3333;113.794;-3.11698;-64.0657;12.4682;57.9976;3.13529;-185.333;46.3333;180.416;3.01935;
8;-75;-10;-41;-13;-53.3967;1.6358;-161;10.3333;76.5259;-2.99999;-53.3967;1.6358;48.4712;-2.92393;-161;10.3333;155.368;-3.05136;
9;-41;-13;-8;-10;-37.3463;-3.45436;-119;-6.66667;43.9811;-2.82243;-37.3463;-3.45436;34.9325;-2.68003;-119;-6.66667;116.921;-2.87325;
10;-8;-10;10;-8;-19.9343;-5.94301;-69;-16.6667;13.906;-2.25228;-19.9343;-5.94301;22.7572;-2.22592;-69;-16.6667;74.9454;-2.56274;
11;10;-8;20;-7;-4.91365;-6.5645;-23;-19.6667;12.76;-0.761013;-4.91365;-6.5645;18.7031;-1.50897;-23;-19.6667;47.0755;-1.93426;
12;20;-7;125;153;5.56569;-6.39267;10.3333;-19.3333;20.761;-0.385158;5.56569;-6.39267;21.8507;-1.00928;10.3333;-19.3333;46.7145;-1.20757;
13;25;-11;109;97;11.9604;-5.55986;32;-16.3333;26.9596;-0.453031;25.735;11.8175;31.8055;-0.00897224;32;-16.3333;55.8382;-0.815831;
14;25;-9;87;4;25.735;11.8175;76.3333;38;26.1461;-0.3842;37.9425;26.1754;46.2068;0.309472;76.3333;38;83.7202;0.163976;
15;24;-4;64;-53;37.9425;26.1754;109.333;73;23.7305;-0.203676;47.2957;30.6253;56.488;0.334081;109.333;73;125.424;0.398479;
16;125;153;45;-97;47.2957;30.6253;131.667;76.6667;196.47;0.886198;53.3696;11.7073;59.4401;-0.00665473;131.667;76.6667;147.525;0.362638;
17;109;97;36;-128;52.5502;25.8534;144.667;62.6667;144.811;0.726574;50.6377;-9.70732;60.7565;-0.367171;144.667;62.6667;155.722;0.248721;
18;87;4;34;-146;53.3696;11.7073;151.333;33.3333;86.2993;0.0370887;40.2396;-42.9647;71.951;-0.871583;151.333;33.3333;157.854;0.0570456;
19;64;-53;0;0;50.6377;-9.70732;155.333;-8;83.0285;-0.704916;32.1775;-69.2024;89.8518;-1.1311;155.333;-8;164.8;-0.197478;
20;45;-97;0;0;40.2396;-42.9647;125;-107.667;107.341;-1.14599;26.9011;-85.7654;103.273;-1.24585;125;-107.667;186.156;-0.788194;
21;36;-128;0;0;32.1775;-69.2024;100;-191;133.534;-1.30373;24.1587;-95.8297;112.086;-1.29773;100;-191;240.126;-1.11237;
22;34;-146;0;0;26.9011;-85.7654;82.3333;-243.667;150.516;-1.34812;0;0;0;0;82.3333;-243.667;282.265;-1.25152;
23;34;-153;0;0;24.1587;-95.8297;72.3333;-277;157.351;-1.35795;0;0;0;0;72.3333;-277;311.415;-1.31565;
24;34;-154;0;0;23.2198;-100.389;68.6667;-293.333;158.329;-1.35928;0;0;0;0;68.6667;-293.333;326.384;-1.33915;
25;34;-153;0;0;23.0585;-103.45;68;-304.333;157.351;-1.35795;0;0;0;0;0;0;0;0;
