time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;row_13;row_14;row_15;row_16;row_17;row_18;
1;-126;221;-126;221;-87.0071;145.208;-256.667;424.667;254.776;2.09158;-87.0071;145.208;156.167;2.13855;-256.667;424.667;457.088;2.10103;
2;-129;222;-129;210;-86.9222;141.47;-256.333;413.667;257.145;2.09977;-87.1738;132.247;145.502;2.18744;-256.333;413.667;447.461;2.11282;
3;-129;210;-128;189;-87.1738;132.247;-257;387;246.859;2.1243;-88.4282;115.437;132.949;2.26834;-257;387;425.202;2.14653;
4;-128;189;-131;130;-88.4282;115.437;-260.667;343;228.696;2.16887;-91.0145;87.8612;115.172;2.4402;-260.667;343;391.227;2.21567;
5;-131;130;-139;57;-91.0145;87.8612;-268.333;267.333;185.102;2.36295;-93.9266;56.4082;100.497;2.70093;-268.333;267.333;339.312;2.36837;
6;-139;57;-149;-6;-93.9266;56.4082;-276;181.333;150.943;2.75436;-97.092;25.3936;94.8053;3.01626;-276;181.333;292.487;2.59915;
7;-149;-6;-152;-36;-97.092;25.3936;-284.333;94;149.888;-3.10155;-100.201;-1.59799;98.343;-2.98702;-284.333;94;266.546;2.90044;
8;-152;-36;-154;-52;-100.201;-1.59799;-293.333;12;156.952;-2.91016;-102.68;-20.8313;105.412;-2.80943;-293.333;12;268.461;-3.07322;
9;-154;-52;-150;-62;-102.68;-20.8313;-301.333;-50.6667;163.27;-2.81745;-104.191;-32.1236;110.99;-2.71756;-301.333;-50.6667;287.483;-2.85594;
10;-155;-57;-129;-65;-104.191;-32.1236;-306.667;-89.6667;165.869;-2.7908;-91.4943;-41.238;104.052;-2.58714;-306.667;-89.6667;305.707;-2.73818;
11;-155;-58;-64;-61;-104.239;-37.4735;-307;-108.333;166.215;-2.78515;-73.8265;-41.9984;89.9829;-2.47636;-307;-108.333;313.804;-2.68386;
12;-155;-60;-7;-64;-101.642;-40.2592;-299.333;-118;166.924;-2.77392;-51.6439;-41.5307;73.46;-2.29398;-299.333;-118;311.432;-2.64513;
13;-150;-62;23;-54;-91.4943;-41.238;-269.333;-121;163.018;-2.75144;-27.8769;-40.6493;59.6165;-2.00069;-269.333;-121;286.983;-2.58611;
14;-129;-65;38;-54;-73.8265;-41.9984;-220;-123.333;145.136;-2.67723;-5.78918;-39.6194;53.2336;-1.62265;-220;-123.333;247.884;-2.47291;
15;-64;-61;43;-43;-51.6439;-41.5307;-160.667;-122;88.9709;-2.38614;11.6883;-38.5905;54.171;-1.29563;-160.667;-122;203.662;-2.29653;
16;-7;-64;56;-13;-27.8769;-40.6493;-96.3333;-120;64.4696;-1.69157;21.6668;-37.3876;56.6024;-1.11929;-96.3333;-120;166.193;-2.0111;
17;23;-54;77;44;-5.78918;-39.6194;-32.3333;-117.667;58.3977;-1.18023;29.6096;-29.9984;54.4167;-0.92753;-32.3333;-117.667;148.166;-1.61693;
18;38;-54;95;120;11.6883;-38.5905;24.3333;-114.667;65.5916;-0.967158;33.6856;-18.6731;48.8458;-0.720207;24.3333;-114.667;153.333;-1.23978;
19;42;-55;105;176;21.6668;-37.3876;59;-111;68.7395;-0.927498;40.2502;1.92447;44.8127;-0.262257;59;-111;164.675;-1.03197;
20;41;-56;105;189;26.0346;-35.9785;75;-106;68.954;-0.947802;48.3008;29.5212;53.7605;0.301777;75;-106;169.38;-0.935592;
21;40;-50;104;179;27.7504;-34.6482;81.6667;-102.333;63.5547;-0.905485;56.1397;58.9052;74.5576;0.654071;87.6667;-88.6667;164.225;-0.810555;
