time;row_1;row_2;
     1;    0.5179;    1.1267;
     2;    1.7040;    1.0166;
     3;    1.0400;    1.7888;
     4;   -0.4258;    1.9591;
     5;    0.3715;    0.9462;
     6;    0.8014;    1.1299;
     7;   -0.3211;    1.3991;
     8;   -0.1145;    0.6197;
     9;    0.9295;    0.4475;
    10;    1.3596;    1.6164;
    11;   -0.0134;    0.4882;
    12;    1.4714;    1.2236;
    13;    0.0474;    0.7082;
    14;   -0.7899;    0.1185;
    15;   -0.4501;    0.5209;
    16;    0.2703;    1.4796;
    17;   -0.0971;    0.7471;
    18;    1.2899;    0.9041;
    19;    1.2295;    0.5062;
    20;    1.1600;   -0.2101;
    21;    1.9141;    0.4861;
    22;    0.5200;   -1.0565;
    23;   -0.2653;   -0.7324;
    24;   -0.4207;    0.0540;
    25;   -0.2888;    1.3499;
    26;   -0.9193;    1.3490;
    27;   -1.0648;    0.0176;
    28;   -1.5841;    0.3560;
    29;   -0.2691;    1.9031;
    30;   -0.7925;    0.4583;
    31;   -0.0278;   -0.1465;
    32;    0.3886;   -1.0413;
    33;    0.0866;   -1.5498;
    34;   -0.7898;   -0.4775;
    35;    0.1002;   -1.1374;
    36;   -0.6517;   -0.5162;
    37;   -1.3448;   -1.4728;
    38;   -1.5246;   -0.8435;
    39;   -1.3727;   -0.0423;
    40;   -1.9722;   -0.7573;
    41;   -1.5583;   -1.4125;
    42;   -1.9758;   -0.9262;
    43;   -1.2769;    0.2330;
    44;   -0.3688;   -1.3248;
    45;   -0.6059;   -0.2236;
    46;    0.6887;    0.8197;
    47;   -0.5389;    1.2332;
    48;    0.4138;    1.8171;
    49;    1.8228;    1.3317;
    50;    1.2653;    0.9212;
    51;   -0.2838;    1.4657;
    52;   -1.7815;    0.7368;
    53;   -1.8482;    0.5516;
    54;   -1.3167;    0.7125;
    55;   -0.5437;   -0.3572;
    56;   -0.4208;   -0.4393;
    57;   -0.3556;    0.3521;
    58;   -2.5867;    1.7228;
    59;   -1.9124;    1.6185;
    60;   -1.7816;    1.3108;
    61;   -1.6070;    1.0293;
    62;   -1.4382;    0.3800;
    63;   -0.9993;    0.1759;
    64;   -0.5634;    0.1413;
    65;   -0.2844;   -0.4261;
    66;   -0.2191;   -0.7975;
    67;   -0.3973;   -1.1020;
    68;   -0.6970;   -1.1966;
    69;   -0.7769;   -0.9003;
    70;   -0.6493;   -1.0291;
    71;   -0.1891;   -1.3184;
    72;   -0.3370;   -1.1661;
    73;   -0.2904;   -1.2643;
    74;    0.2000;   -1.1966;
    75;    0.2899;   -1.1020;
    76;    0.8446;   -0.9803;
    77;    0.7555;   -0.5689;
    78;    0.6120;   -0.4868;
    79;    0.6856;   -0.4164;
    80;    0.8775;    0.0136;
    81;    1.0633;    0.0293;
    82;    1.4472;    0.3108;
    83;    1.4358;    0.6908;
    84;    1.9212;    1.0179;
    85;    0.0702;   -1.1651;
    86;    0.6966;   -1.8926;
    87;    1.9444;   -0.7472;
    88;    0.9625;    0.3490;
    89;    1.8359;   -0.0286;
    90;    1.2731;    0.7729;
    91;   -0.0519;    0.6596;
    92;    0.1616;    1.6936;
    93;    0.1814;    0.2705;
    94;   -1.2687;    1.2900;
    95;   -0.9122;    0.8482;
    96;   -0.5334;    1.5446;
    97;   -1.6634;    0.5472;
    98;   -1.5014;    1.0573;
    99;   -1.9786;    0.4907;
   100;   -0.4667;   -0.1313;
   101;    1.0016;    0.8084;
   102;    1.5177;   -0.4606;
   103;    1.4748;    0.8022;
   104;    0.0102;    0.0543;
   105;    0.6027;   -1.0645;
   106;    0.5975;   -0.0308;
   107;    1.9144;    0.4416;
   108;    1.9317;    0.8547;
   109;    2.5696;    1.7015;
   110;    1.1493;    1.1315;
   111;   -0.1350;    0.2065;
   112;   -1.6673;    1.2771;
   113;   -1.8565;    1.6160;
   114;   -1.9874;    1.5049;
   115;   -2.4908;    1.2011;
   116;   -1.9413;   -0.3985;
   117;   -0.7427;    1.1506;
   118;    0.1877;    1.2437;
   119;   -1.1094;    0.8602;
   120;   -0.2534;    0.9023;
   121;   -0.3467;    1.0655;
   122;    1.0679;    0.7479;
   123;    1.3917;   -0.1742;
   124;    1.7059;    0.6088;
   125;    0.3048;    1.8512;
   126;    1.8881;    1.9322;
   127;    2.3661;    1.8532;
   128;    1.7923;    0.8041;
   129;    1.6166;    1.2743;
   130;    1.6528;    0.9321;
   131;    1.6643;    1.9939;
   132;    0.1858;    1.4460;
   133;   -1.3939;    0.8987;
   134;   -1.1606;    1.4150;
   135;   -0.8492;    2.2331;
   136;    0.3813;    1.7250;
   137;    0.2844;    0.9651;
   138;   -1.0550;   -0.3399;
   139;   -1.2099;    1.0717;
   140;   -0.8317;    1.5596;
   141;   -0.6676;    1.7674;
   142;   -1.2560;    1.8152;
   143;   -1.3417;    1.4122;
   144;   -1.4578;    1.4911;
   145;   -1.7148;    0.1129;
   146;   -1.2994;    1.0726;
   147;    0.0247;   -0.4898;
   148;   -1.5736;    0.5822;
   149;   -1.5744;    0.0074;
   150;   -0.1230;   -0.4603;
