time;row_1;row_2;
     1;   -0.2615;    1.2322;
     2;   -0.1591;    0.5749;
     3;    0.1564;    1.1924;
     4;    0.7021;   -0.1054;
     5;    0.0161;   -0.0319;
     6;   -1.1857;    1.2936;
     7;    0.3249;    0.9637;
     8;   -0.8079;    1.8213;
     9;    0.0816;    1.7985;
    10;    0.9689;    0.2540;
    11;    0.7315;   -0.5104;
    12;   -0.1079;   -1.7378;
    13;   -0.4882;   -1.1084;
    14;   -0.9965;   -0.1881;
    15;   -1.4695;    0.5263;
    16;   -0.4721;    0.8737;
    17;    0.9728;    1.6640;
    18;    1.4961;    0.6174;
    19;    1.2111;    1.0667;
    20;   -0.2395;    1.1585;
    21;    0.2848;    0.6322;
    22;    1.2501;    1.1465;
    23;    1.2620;    1.4075;
    24;    0.1792;   -0.0043;
    25;   -0.7955;   -0.6789;
    26;   -0.6833;   -0.2195;
    27;   -0.0485;   -1.6790;
    28;   -0.3224;   -1.3734;
    29;   -1.6981;   -0.5826;
    30;   -1.2238;   -1.0621;
    31;   -1.3888;   -0.9195;
    32;   -1.3861;   -1.8945;
    33;   -0.9798;   -0.3870;
    34;    0.0227;    0.3444;
    35;   -1.5601;    1.4738;
    36;   -1.7393;    0.7958;
    37;   -1.7703;    0.7083;
    38;   -1.4339;    1.8023;
    39;   -0.6061;    1.7263;
    40;   -0.8261;    0.1639;
    41;   -0.7319;    0.8148;
    42;   -0.7720;    0.1505;
    43;    0.1491;    1.0159;
    44;   -1.2173;    0.7517;
    45;   -2.7051;    1.3089;
    46;   -2.0143;    1.2502;
    47;   -1.7175;    0.8228;
    48;   -1.3184;    0.3375;
    49;   -1.3863;   -0.3273;
    50;   -1.3669;   -0.3202;
    51;   -1.2962;   -0.2474;
    52;   -1.2027;   -0.1779;
    53;   -1.1410;   -0.1087;
    54;   -0.9478;   -0.2114;
    55;   -0.9308;   -0.4834;
    56;   -0.7985;   -0.3141;
    57;   -0.6475;   -0.3836;
    58;   -0.2288;   -0.4211;
    59;    0.1808;   -0.4841;
    60;    0.7319;   -0.3811;
    61;    0.6326;   -0.6087;
    62;    0.7275;   -0.4563;
    63;    0.9743;   -0.5727;
    64;    1.5384;   -0.3577;
    65;    1.7089;   -0.0855;
    66;    1.6506;    0.5029;
    67;    2.1069;    0.5588;
    68;    2.0450;    0.9306;
    69;   -0.6014;   -0.5182;
    70;   -0.2636;   -1.0703;
    71;    0.6900;   -0.5940;
    72;   -0.0274;   -1.5763;
    73;   -0.0658;   -1.5094;
    74;   -0.9062;   -0.8040;
    75;   -1.8480;   -0.8159;
    76;   -0.6583;   -1.5062;
    77;    0.7388;   -0.6912;
    78;    1.3718;   -0.1627;
    79;    0.8613;    0.3132;
    80;   -0.5895;   -1.0725;
    81;    0.7283;   -1.3183;
    82;   -0.3299;   -1.3648;
    83;    0.7098;    0.0251;
    84;    0.6631;    0.1275;
    85;    0.2231;   -0.7746;
    86;    0.1454;   -1.5504;
    87;   -0.9527;   -1.5807;
    88;   -1.0697;   -0.6206;
    89;   -0.8185;   -1.5611;
    90;   -1.6682;   -0.5608;
    91;   -1.6094;    1.0036;
    92;   -1.9916;    0.8290;
    93;   -2.4061;   -0.7415;
    94;   -1.0736;    0.3102;
    95;    0.1014;   -0.7982;
    96;    1.4536;   -1.1444;
    97;    0.1358;   -0.4243;
    98;   -1.0622;    0.4811;
    99;   -1.7141;    1.0650;
   100;   -0.8615;    0.4710;
   101;   -0.2279;    0.1587;
   102;   -0.9095;   -0.7345;
   103;   -1.6634;    0.7051;
   104;   -0.3331;    1.8604;
   105;   -0.9394;    1.8296;
   106;   -1.4537;    0.8063;
   107;   -1.8662;    0.2207;
   108;   -1.5670;   -0.2643;
   109;   -0.3334;   -0.1806;
   110;    0.1676;    0.7917;
   111;    0.7560;   -0.4442;
   112;   -0.7560;   -0.9261;
   113;    0.5020;   -1.1265;
   114;    0.1350;   -1.9313;
   115;   -0.9078;   -1.7770;
   116;   -0.7921;   -1.3986;
   117;   -0.9038;   -0.7863;
   118;   -1.1869;    0.6013;
   119;   -1.0048;   -0.3024;
   120;   -1.5004;   -0.6793;
   121;   -0.5774;   -1.4115;
   122;   -1.0477;   -1.1133;
   123;   -0.5605;    0.3726;
   124;   -1.7652;    0.4889;
   125;   -1.8471;   -0.5558;
   126;   -1.4604;   -0.2874;
   127;   -0.9716;   -0.3556;
   128;   -0.2289;   -0.5687;
   129;    0.5718;    1.0110;
   130;    1.2673;    1.2427;
   131;    0.9565;    0.9187;
   132;    0.6283;   -0.0605;
   133;   -0.0563;   -1.1559;
   134;    0.4719;    0.0672;
   135;    1.1944;   -1.4511;
   136;    0.6149;   -1.8267;
   137;    0.9683;   -0.9944;
   138;   -0.0051;   -1.1081;
   139;   -1.3141;   -0.4680;
   140;    0.1177;    0.3151;
   141;    1.3912;    1.6857;
   142;    0.3084;    0.8736;
   143;   -0.1034;    0.6707;
   144;   -1.0844;    1.4152;
   145;    0.0289;    0.6304;
   146;   -0.6463;   -0.9361;
   147;   -1.8958;   -0.8491;
   148;   -2.7470;   -1.8905;
   149;   -1.9423;   -0.4394;
   150;   -1.3727;    0.4321;
