time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    0.6928;   -0.2585;    0.0513;   -0.8649;   -0.0192;   -0.3664;   -0.3298;    0.0861;    0.1713;    0.0072;   -0.1564;    0.0320;
   2;    0.6598;   -0.2662;   -0.0102;   -0.8373;    0.0460;   -0.3515;   -0.2870;    0.0859;    0.1302;   -0.0701;   -0.1803;    0.0776;
   3;    0.5887;   -0.2370;   -0.0660;   -0.7908;    0.0763;   -0.3009;   -0.2174;    0.0407;    0.0634;   -0.1432;   -0.1821;    0.1366;
   4;    0.5883;   -0.2867;   -0.0794;   -0.7764;    0.1228;   -0.2663;   -0.1815;   -0.0038;    0.0187;   -0.2005;   -0.1693;    0.1729;
   5;    0.6273;   -0.4189;   -0.0341;   -0.7801;    0.2227;   -0.2276;   -0.1942;   -0.0400;   -0.0630;   -0.2473;   -0.1467;    0.2125;
   6;    0.5599;   -0.4920;   -0.0248;   -0.6861;    0.3195;   -0.1982;   -0.2224;   -0.1014;   -0.1329;   -0.3131;   -0.1124;    0.2806;
   7;    0.4131;   -0.5406;   -0.0044;   -0.6061;    0.3657;   -0.1807;   -0.2407;   -0.1402;   -0.1712;   -0.3449;   -0.0678;    0.2915;
   8;    0.2885;   -0.5621;    0.0451;   -0.4973;    0.4207;   -0.1687;   -0.2379;   -0.1921;   -0.1946;   -0.3491;   -0.0307;    0.2662;
   9;    0.1250;   -0.6209;    0.1085;   -0.3531;    0.4794;   -0.1522;   -0.2660;   -0.2628;   -0.2011;   -0.3321;    0.0132;    0.1940;
  10;   -0.0311;   -0.6856;    0.1945;   -0.2623;    0.5070;   -0.1459;   -0.3278;   -0.2919;   -0.2137;   -0.2860;    0.0503;    0.1327;
  11;   -0.1066;   -0.7015;    0.2878;   -0.2201;    0.5022;   -0.1616;   -0.3327;   -0.2875;   -0.2209;   -0.2344;    0.0569;    0.0888;
  12;   -0.1980;   -0.6555;    0.3686;   -0.1555;    0.5023;   -0.1843;   -0.2841;   -0.2860;   -0.1816;   -0.1926;    0.0374;    0.0385;
  13;   -0.1817;   -0.6673;    0.4227;   -0.0953;    0.4950;   -0.1834;   -0.2542;   -0.2736;   -0.1423;   -0.1933;    0.0266;   -0.0169;
  14;   -0.1266;   -0.7184;    0.4517;   -0.0524;    0.4784;   -0.1633;   -0.2704;   -0.2508;   -0.1482;   -0.2093;    0.0365;   -0.0622;
  15;   -0.2170;   -0.6724;    0.4897;   -0.0593;    0.5154;   -0.1851;   -0.2943;   -0.2321;   -0.1576;   -0.1864;    0.0094;   -0.0626;
