time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    0.9097;   -0.3034;    0.2483;   -0.6126;   -0.1900;   -0.6255;   -0.2820;    0.1101;    0.1423;   -0.0686;   -0.0655;    0.1910;
   2;    0.9494;   -0.3148;    0.1789;   -0.6507;   -0.1635;   -0.5831;   -0.3041;    0.0989;    0.1748;   -0.0622;   -0.0875;    0.1558;
   3;    0.9566;   -0.3382;    0.1096;   -0.7028;   -0.1012;   -0.5254;   -0.3201;    0.1395;    0.1680;   -0.0575;   -0.1266;    0.0781;
   4;    0.9881;   -0.3884;    0.0194;   -0.7600;   -0.0100;   -0.4882;   -0.2843;    0.1458;    0.1588;   -0.0733;   -0.1907;    0.0547;
   5;    0.9172;   -0.3852;   -0.0554;   -0.7657;    0.0492;   -0.4452;   -0.2591;    0.1084;    0.1588;   -0.1196;   -0.2215;    0.0423;
   6;    0.8452;   -0.4260;   -0.0898;   -0.7568;    0.1253;   -0.3717;   -0.2475;    0.0841;    0.0907;   -0.1882;   -0.2254;    0.0510;
   7;    0.7601;   -0.5085;   -0.1033;   -0.7083;    0.2062;   -0.2987;   -0.2493;    0.0484;   -0.0043;   -0.2590;   -0.2266;    0.0923;
   8;    0.7485;   -0.5965;   -0.1100;   -0.6456;    0.2549;   -0.2484;   -0.2399;    0.0088;   -0.0694;   -0.2998;   -0.2227;    0.1269;
   9;    0.7682;   -0.6607;   -0.0791;   -0.5598;    0.3102;   -0.1996;   -0.2249;   -0.0627;   -0.1349;   -0.3178;   -0.1959;    0.2050;
  10;    0.6972;   -0.7012;    0.0119;   -0.5010;    0.4265;   -0.1645;   -0.2459;   -0.0838;   -0.2499;   -0.2982;   -0.1719;    0.2176;
  11;    0.6102;   -0.6960;    0.0170;   -0.4470;    0.5252;   -0.1800;   -0.2625;   -0.0942;   -0.3175;   -0.2563;   -0.1485;    0.1531;
  12;    0.5678;   -0.7511;    0.1276;   -0.4002;    0.5533;   -0.1502;   -0.3332;   -0.1538;   -0.3008;   -0.2165;   -0.1185;    0.1483;
  13;    0.4915;   -0.8433;    0.2333;   -0.3267;    0.5224;   -0.1191;   -0.3323;   -0.2104;   -0.3045;   -0.1948;   -0.0948;    0.1517;
  14;    0.4165;   -0.9060;    0.3166;   -0.2396;    0.4679;   -0.1495;   -0.2841;   -0.2174;   -0.3226;   -0.2026;   -0.0512;    0.1717;
  15;    0.3840;   -0.9514;    0.3561;   -0.1756;    0.4379;   -0.1695;   -0.2719;   -0.2059;   -0.2831;   -0.2176;   -0.0552;    0.1782;
  16;    0.3865;   -0.9911;    0.3691;   -0.1249;    0.4306;   -0.1728;   -0.2626;   -0.2124;   -0.2200;   -0.2163;   -0.0784;    0.1689;
  17;    0.3222;   -0.9967;    0.4124;   -0.0861;    0.4641;   -0.1816;   -0.2809;   -0.2120;   -0.1950;   -0.1787;   -0.0830;    0.1325;
  18;    0.2067;   -0.9858;    0.4747;   -0.0555;    0.5103;   -0.1812;   -0.3098;   -0.1866;   -0.1987;   -0.1386;   -0.0794;    0.0752;
  19;    0.0971;   -0.9878;    0.5212;   -0.0283;    0.5502;   -0.1648;   -0.3065;   -0.1662;   -0.2094;   -0.1116;   -0.0777;    0.0189;
  20;    0.0443;   -0.9989;    0.5552;   -0.0043;    0.5777;   -0.1414;   -0.2960;   -0.1544;   -0.2224;   -0.0913;   -0.0726;   -0.0293;
  21;    0.0326;   -1.0169;    0.5791;    0.0119;    0.5822;   -0.1184;   -0.2899;   -0.1636;   -0.2310;   -0.0755;   -0.0749;   -0.0629;
