time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    0.5500;   -0.2501;    0.2651;   -0.9056;    0.0303;   -0.5514;   -0.2896;    0.3447;   -0.0241;   -0.1226;   -0.1066;    0.0145;
   2;    0.5632;   -0.2815;    0.2109;   -0.8738;    0.0851;   -0.5346;   -0.2614;    0.3163;   -0.0403;   -0.1579;   -0.1358;    0.0530;
   3;    0.5255;   -0.3023;    0.1462;   -0.8286;    0.1330;   -0.4828;   -0.2180;    0.2571;   -0.0701;   -0.2129;   -0.1570;    0.1077;
   4;    0.5076;   -0.3646;    0.0937;   -0.7896;    0.1724;   -0.4465;   -0.1898;    0.2177;   -0.1015;   -0.2647;   -0.1885;    0.1398;
   5;    0.5008;   -0.4308;    0.0627;   -0.7523;    0.2115;   -0.4199;   -0.1776;    0.1723;   -0.1452;   -0.2776;   -0.1957;    0.1652;
   6;    0.4418;   -0.4553;    0.0427;   -0.6705;    0.2342;   -0.3819;   -0.1532;    0.0851;   -0.1929;   -0.2768;   -0.1766;    0.2255;
   7;    0.3844;   -0.5099;    0.0635;   -0.5910;    0.2500;   -0.3286;   -0.1410;    0.0076;   -0.2436;   -0.2882;   -0.1664;    0.3038;
   8;    0.3177;   -0.5779;    0.1016;   -0.5385;    0.2632;   -0.2922;   -0.1432;   -0.0454;   -0.2619;   -0.2889;   -0.1711;    0.3494;
   9;    0.2873;   -0.6639;    0.1689;   -0.4839;    0.2850;   -0.2487;   -0.1678;   -0.0946;   -0.2719;   -0.2798;   -0.1465;    0.3586;
  10;    0.2564;   -0.6831;    0.2178;   -0.3988;    0.3169;   -0.2004;   -0.1769;   -0.1487;   -0.2792;   -0.2844;   -0.1026;    0.3383;
  11;    0.2347;   -0.7071;    0.2457;   -0.3306;    0.3408;   -0.1528;   -0.1809;   -0.1853;   -0.2831;   -0.3092;   -0.0676;    0.3032;
  12;    0.1992;   -0.7519;    0.2707;   -0.2718;    0.3456;   -0.1284;   -0.2063;   -0.2324;   -0.2596;   -0.3195;   -0.0683;    0.2958;
  13;    0.1706;   -0.7969;    0.3054;   -0.2743;    0.3465;   -0.0926;   -0.2093;   -0.2945;   -0.2612;   -0.2696;   -0.0842;    0.2540;
  14;    0.1644;   -0.8008;    0.3875;   -0.3507;    0.3052;   -0.0263;   -0.1656;   -0.3747;   -0.3101;   -0.1862;   -0.0457;    0.1816;
  15;    0.1432;   -0.7854;    0.4551;   -0.3065;    0.2651;   -0.0558;   -0.1475;   -0.3761;   -0.3189;   -0.1835;   -0.0098;    0.1847;
  16;    0.1014;   -0.7792;    0.4705;   -0.2318;    0.2576;   -0.0965;   -0.1728;   -0.3284;   -0.2826;   -0.2169;   -0.0111;    0.1934;
  17;    0.0700;   -0.7962;    0.4771;   -0.1702;    0.2802;   -0.1222;   -0.2134;   -0.2834;   -0.2202;   -0.2228;   -0.0433;    0.1790;
  18;    0.0517;   -0.8071;    0.4952;   -0.1440;    0.3094;   -0.1030;   -0.2401;   -0.2801;   -0.1905;   -0.1858;   -0.0619;    0.1415;
  19;    0.0575;   -0.8526;    0.5730;   -0.1648;    0.3138;   -0.0631;   -0.2370;   -0.2832;   -0.2217;   -0.1301;   -0.0629;    0.0812;
  20;    0.0804;   -0.9122;    0.6645;   -0.1731;    0.3244;   -0.0704;   -0.2121;   -0.2686;   -0.2697;   -0.0735;   -0.0629;    0.0355;
  21;    0.0863;   -0.9488;    0.7178;   -0.1646;    0.3536;   -0.0862;   -0.1953;   -0.2517;   -0.3038;   -0.0337;   -0.0669;   -0.0006;
  22;    0.0460;   -0.9538;    0.7579;   -0.1199;    0.3797;   -0.1038;   -0.1939;   -0.2371;   -0.2964;   -0.0172;   -0.0806;   -0.0367;
  23;    0.0070;   -0.9548;    0.7825;   -0.0907;    0.4003;   -0.0955;   -0.1895;   -0.2373;   -0.2850;   -0.0190;   -0.0917;   -0.0524;
