time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    0.4014;   -0.2084;    0.0824;   -0.8492;   -0.0443;   -0.5753;   -0.0892;    0.2858;    0.0570;   -0.1334;   -0.1393;    0.1857;
   2;    0.4419;   -0.2852;    0.0161;   -0.8705;    0.0151;   -0.5555;   -0.0611;    0.2767;   -0.0010;   -0.1563;   -0.1269;    0.1443;
   3;    0.4597;   -0.3674;   -0.0195;   -0.8314;    0.0531;   -0.5119;   -0.0523;    0.2523;   -0.0358;   -0.1920;   -0.1367;    0.1491;
   4;    0.4443;   -0.4260;   -0.0228;   -0.7423;    0.0911;   -0.4414;   -0.0516;    0.1712;   -0.0565;   -0.2663;   -0.1503;    0.2113;
   5;    0.3836;   -0.4712;   -0.0042;   -0.6493;    0.1289;   -0.3652;   -0.0657;    0.0723;   -0.0742;   -0.3739;   -0.1192;    0.3163;
   6;    0.3026;   -0.5089;    0.0199;   -0.5817;    0.1886;   -0.3215;   -0.0825;    0.0152;   -0.1254;   -0.4406;   -0.0598;    0.3522;
   7;    0.2664;   -0.5962;    0.0911;   -0.5194;    0.2563;   -0.2882;   -0.1119;   -0.0254;   -0.2378;   -0.4579;    0.0186;    0.3300;
   8;    0.2014;   -0.6577;    0.1900;   -0.4723;    0.2970;   -0.2650;   -0.1681;   -0.0558;   -0.3158;   -0.4036;    0.0738;    0.2835;
   9;    0.1027;   -0.6721;    0.2439;   -0.4325;    0.3297;   -0.2659;   -0.1813;   -0.1242;   -0.3314;   -0.3553;    0.0802;    0.2601;
  10;    0.0642;   -0.6891;    0.2577;   -0.4151;    0.3526;   -0.2564;   -0.1945;   -0.1743;   -0.3333;   -0.3183;    0.0959;    0.2330;
  11;    0.0465;   -0.6900;    0.2638;   -0.3927;    0.3736;   -0.2606;   -0.2067;   -0.1930;   -0.3275;   -0.3058;    0.1048;    0.2209;
  12;    0.0056;   -0.6807;    0.2901;   -0.3656;    0.3752;   -0.2751;   -0.2070;   -0.1811;   -0.3187;   -0.3110;    0.0934;    0.2155;
  13;   -0.0744;   -0.6521;    0.3348;   -0.3368;    0.3587;   -0.2908;   -0.2107;   -0.1581;   -0.2766;   -0.3084;    0.0547;    0.1825;
  14;   -0.1475;   -0.6351;    0.3820;   -0.3029;    0.3580;   -0.2928;   -0.2144;   -0.1521;   -0.2345;   -0.2864;    0.0218;    0.1393;
  15;   -0.1922;   -0.6379;    0.4109;   -0.2472;    0.3894;   -0.2728;   -0.2245;   -0.1751;   -0.2163;   -0.2518;    0.0244;    0.1110;
  16;   -0.1813;   -0.6619;    0.4269;   -0.2127;    0.4117;   -0.2455;   -0.2189;   -0.2029;   -0.1980;   -0.2304;    0.0201;    0.0991;
  17;   -0.1343;   -0.7130;    0.4425;   -0.1818;    0.4210;   -0.2177;   -0.2134;   -0.2255;   -0.1879;   -0.2233;    0.0198;    0.0910;
  18;   -0.1090;   -0.7455;    0.4478;   -0.1469;    0.4257;   -0.2045;   -0.2065;   -0.2324;   -0.1832;   -0.2288;    0.0220;    0.0789;
  19;   -0.1173;   -0.7448;    0.4548;   -0.1222;    0.4333;   -0.2017;   -0.1977;   -0.2271;   -0.1848;   -0.2382;    0.0229;    0.0619;
  20;   -0.1347;   -0.7223;    0.4754;   -0.1091;    0.4442;   -0.2078;   -0.2008;   -0.2101;   -0.1973;   -0.2422;    0.0257;    0.0380;
  21;   -0.1416;   -0.7139;    0.4976;   -0.0898;    0.4634;   -0.2067;   -0.2092;   -0.2025;   -0.2037;   -0.2331;    0.0240;    0.0114;
  22;   -0.1480;   -0.7257;    0.5165;   -0.0661;    0.4818;   -0.1994;   -0.2112;   -0.2024;   -0.2030;   -0.2258;    0.0201;   -0.0114;
  23;   -0.1674;   -0.7402;    0.5287;   -0.0367;    0.4987;   -0.1889;   -0.2049;   -0.2002;   -0.2006;   -0.2279;    0.0122;   -0.0323;
