time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    0.7267;   -0.3665;    0.2836;   -0.7514;   -0.1691;   -0.4947;   -0.3096;    0.2484;    0.1450;   -0.1888;   -0.0609;    0.1427;
   2;    0.7501;   -0.3771;    0.2126;   -0.7667;   -0.1044;   -0.5044;   -0.2778;    0.2356;    0.1502;   -0.1978;   -0.1139;    0.1590;
   3;    0.7543;   -0.4282;    0.1829;   -0.7626;   -0.0840;   -0.4514;   -0.2743;    0.2305;    0.1344;   -0.2226;   -0.1250;    0.1512;
   4;    0.7044;   -0.5021;    0.1738;   -0.7533;   -0.0679;   -0.3629;   -0.2881;    0.2197;    0.0937;   -0.2561;   -0.1154;    0.1255;
   5;    0.7387;   -0.6038;    0.1804;   -0.7814;   -0.0044;   -0.2948;   -0.3004;    0.1987;    0.0258;   -0.2749;   -0.1168;    0.1291;
   6;    0.6826;   -0.6237;    0.1407;   -0.7570;    0.0481;   -0.2533;   -0.2928;    0.1599;   -0.0106;   -0.3043;   -0.1196;    0.1584;
   7;    0.6580;   -0.6940;    0.1534;   -0.7400;    0.0974;   -0.2256;   -0.2994;    0.1451;   -0.0621;   -0.3215;   -0.1127;    0.1796;
   8;    0.6045;   -0.7569;    0.1662;   -0.6848;    0.1445;   -0.2045;   -0.3007;    0.1036;   -0.1088;   -0.3355;   -0.0892;    0.2216;
   9;    0.5485;   -0.7997;    0.1810;   -0.5849;    0.1909;   -0.1646;   -0.3186;    0.0435;   -0.1394;   -0.3645;   -0.0589;    0.2728;
  10;    0.4790;   -0.8216;    0.2053;   -0.5124;    0.2502;   -0.1438;   -0.3190;   -0.0048;   -0.1724;   -0.3767;   -0.0496;    0.2973;
  11;    0.4037;   -0.8402;    0.2398;   -0.4479;    0.3153;   -0.1441;   -0.3047;   -0.0473;   -0.2024;   -0.3762;   -0.0613;    0.3003;
  12;    0.3663;   -0.8924;    0.2811;   -0.3880;    0.3518;   -0.1321;   -0.3157;   -0.0791;   -0.2263;   -0.3777;   -0.0626;    0.2765;
  13;    0.3182;   -0.8937;    0.2970;   -0.3514;    0.3646;   -0.1516;   -0.3148;   -0.1217;   -0.2263;   -0.3505;   -0.0651;    0.2528;
  14;    0.2804;   -0.8703;    0.3194;   -0.3216;    0.3678;   -0.1751;   -0.3146;   -0.1641;   -0.2244;   -0.3094;   -0.0591;    0.2364;
  15;    0.2371;   -0.8732;    0.3603;   -0.3104;    0.3846;   -0.1732;   -0.3501;   -0.1821;   -0.2241;   -0.2717;   -0.0446;    0.1970;
  16;    0.2087;   -0.9070;    0.4200;   -0.2956;    0.4038;   -0.1533;   -0.3917;   -0.2012;   -0.2314;   -0.2221;   -0.0266;    0.1454;
  17;    0.2058;   -0.9542;    0.4875;   -0.2777;    0.3920;   -0.1286;   -0.4077;   -0.2060;   -0.2402;   -0.1878;   -0.0067;    0.0971;
  18;    0.1414;   -0.9544;    0.5313;   -0.2137;    0.3753;   -0.1520;   -0.3665;   -0.2125;   -0.2182;   -0.1635;   -0.0167;    0.0658;
  19;    0.0556;   -0.9221;    0.6037;   -0.1700;    0.3965;   -0.1594;   -0.3351;   -0.1780;   -0.2121;   -0.1525;   -0.0255;    0.0349;
  20;    0.0382;   -0.9367;    0.6880;   -0.1531;    0.4231;   -0.1272;   -0.3189;   -0.1395;   -0.2191;   -0.1390;   -0.0347;   -0.0118;
  21;   -0.0169;   -0.9470;    0.7286;   -0.1240;    0.4471;   -0.1047;   -0.2845;   -0.1426;   -0.2105;   -0.1311;   -0.0674;   -0.0463;
