time;row_1;row_2;
     1;   -0.1828;   -0.1200;
     2;   -0.5763;    0.3887;
     3;   -0.9194;    0.1877;
     4;   -1.0234;    0.1189;
     5;   -0.8185;    0.2297;
     6;   -0.2900;    0.8128;
     7;    0.2584;    1.2937;
     8;    0.0814;    0.7071;
     9;    0.1629;    1.2221;
    10;    0.1692;    1.5120;
    11;    0.1904;    1.4382;
    12;    0.7010;    1.9783;
    13;    1.2696;    1.9995;
    14;    1.6104;    1.4510;
    15;    1.0529;    1.2930;
    16;    0.6381;    0.7747;
    17;    1.0505;    0.4697;
    18;    0.4568;   -0.0957;
    19;    0.2015;   -0.4345;
    20;   -0.3651;   -0.3880;
    21;   -0.0569;   -0.5219;
    22;    0.3773;   -0.1375;
    23;    0.0880;   -0.7292;
    24;    0.4036;   -0.2452;
    25;    0.2138;   -0.7014;
    26;   -0.0744;   -0.5267;
    27;   -0.0322;   -0.7677;
    28;   -0.0762;   -0.4022;
    29;    0.3523;   -0.8362;
    30;    0.4491;   -0.6787;
    31;    0.9914;   -1.1391;
    32;    1.3713;   -1.6290;
    33;    1.0924;   -1.7111;
    34;    1.5232;   -1.8402;
    35;    1.9049;   -1.9450;
    36;    1.3640;   -1.4947;
    37;    1.4932;   -1.7552;
    38;    0.9998;   -1.3692;
    39;    1.0646;   -1.8852;
    40;    1.0475;   -1.8739;
    41;    0.8291;   -1.9641;
    42;    0.7167;   -1.4995;
    43;    0.4968;   -1.7563;
    44;    0.6178;   -1.9365;
    45;    0.1812;   -1.8152;
    46;    0.0358;   -1.6686;
    47;    0.4706;   -1.3820;
    48;    0.3775;   -1.2191;
    49;    0.8430;   -1.4759;
    50;    0.9724;   -0.9456;
    51;    0.8772;   -0.8669;
    52;    1.3104;   -0.7872;
    53;    1.0784;   -1.0718;
    54;    0.9658;   -1.0459;
    55;    0.7294;   -0.5994;
    56;    0.6617;   -1.0064;
    57;    0.4099;   -1.6035;
    58;    0.0390;   -1.3535;
    59;   -0.0117;   -1.8335;
    60;    0.3286;   -1.5074;
    61;    0.1048;   -1.3137;
    62;   -0.0458;   -1.1121;
    63;   -0.3611;   -1.6631;
    64;    0.1393;   -1.4471;
    65;    0.1895;   -1.8830;
    66;    0.6218;   -1.6465;
    67;    0.4448;   -1.2373;
    68;    0.8298;   -0.7176;
    69;    0.2811;   -0.7098;
    70;    0.1824;   -0.9865;
    71;   -0.2298;   -0.8400;
    72;    0.3012;   -0.9260;
    73;    0.5064;   -1.1897;
    74;    0.4888;   -0.6646;
    75;    0.9776;   -0.2833;
    76;    1.3360;   -0.8524;
    77;    1.3488;   -1.3563;
    78;    0.9896;   -1.5883;
    79;    0.7648;   -1.9039;
    80;    0.5001;   -1.3642;
    81;    0.6564;   -1.7909;
    82;    1.0186;   -1.1979;
    83;    0.9625;   -0.8406;
    84;    0.7045;   -1.1534;
    85;    0.7204;   -1.0934;
    86;    0.3431;   -1.1875;
    87;    0.9656;    0.5618;
    88;    1.0659;    0.1172;
    89;    1.1700;    0.0379;
    90;    1.2114;    0.1150;
    91;    1.2932;    0.1196;
    92;    1.0892;    0.1126;
    93;    0.9936;   -0.0131;
    94;    0.9343;    0.0541;
    95;    0.8041;    0.1384;
    96;    0.8260;    0.1556;
    97;    0.8735;    0.0397;
    98;    0.7768;   -0.0817;
    99;    0.6675;   -0.1195;
   100;    0.5561;   -0.0841;
   101;    0.3801;   -0.1618;
   102;    0.3325;   -0.0523;
   103;    0.2232;   -0.1690;
   104;    0.1173;   -0.2976;
   105;   -0.0994;   -0.1884;
   106;   -0.2110;   -0.2183;
   107;   -0.4104;   -0.3650;
   108;   -0.4910;   -0.4860;
   109;   -0.5763;   -0.6123;
   110;   -0.7761;   -0.5924;
   111;   -0.8423;   -0.6565;
   112;   -0.9767;   -0.7783;
   113;   -1.0819;   -0.9114;
   114;   -1.2115;   -1.2541;
   115;   -0.4835;   -1.6321;
   116;   -0.2683;   -1.7919;
   117;    0.1532;   -1.4372;
   118;   -0.3614;   -0.9335;
   119;   -0.4575;   -0.8413;
   120;   -0.1730;   -1.1085;
   121;    0.2799;   -0.7697;
   122;   -0.0499;   -1.1654;
   123;    0.0463;   -1.6815;
   124;    0.5925;   -1.1024;
   125;    0.3578;   -0.6115;
   126;    0.5513;   -0.3783;
   127;    1.0835;   -0.5393;
   128;    1.3782;   -0.4080;
   129;    0.8463;   -0.6440;
   130;    0.8032;   -1.1974;
   131;    0.6393;   -1.0651;
   132;    0.8154;   -1.5777;
   133;    0.8716;   -1.0518;
   134;    0.7298;   -1.5175;
   135;    0.3458;   -1.9262;
   136;    0.2221;   -1.4067;
   137;    0.5705;   -1.6676;
   138;    0.5002;   -1.6566;
   139;    0.5426;   -1.1379;
   140;    0.5412;   -1.1561;
   141;    1.0652;   -1.3018;
   142;    0.8980;   -1.6834;
   143;    0.6428;   -1.2691;
   144;    1.0085;   -1.4387;
   145;    0.8145;   -1.4730;
   146;    1.1218;   -1.7013;
   147;    1.3305;   -1.2142;
   148;    1.3538;   -1.7593;
   149;    1.6648;   -1.2156;
   150;    1.5397;   -1.0813;
