time;row;
     1;   -0.8071
     2;    0.5662
     3;    1.7765
     4;    0.4515
     5;    1.8080
     6;    2.2849
     7;    1.4460
     8;    1.4740
     9;    0.7808
    10;    0.5841
    11;   -0.4950
    12;   -0.7585
    13;   -1.6683
    14;   -0.7214
    15;   -0.5225
    16;    0.9767
    17;   -0.3568
    18;    0.1499
    19;   -1.2864
    20;   -0.2402
    21;   -1.3068
    22;    0.0727
    23;   -0.3089
    24;    1.1737
    25;    0.9467
    26;    1.2899
    27;   -0.1779
    28;   -1.6119
    29;   -1.1143
    30;   -1.1326
    31;   -0.2940
    32;    0.8041
    33;   -0.0619
    34;    0.7573
    35;   -0.2133
    36;   -0.4733
    37;   -0.5655
    38;   -0.6695
    39;   -0.2042
    40;   -0.7568
    41;    0.5057
    42;    0.9234
    43;   -0.3347
    44;    0.0030
    45;   -0.3172
    46;    0.1086
    47;    0.2255
    48;   -0.9747
    49;   -1.6326
    50;   -1.7810
    51;   -1.6881
    52;   -1.2590
    53;   -1.6370
    54;   -1.8483
    55;   -1.4113
    56;   -2.0426
    57;   -1.0368
    58;   -0.8545
    59;    0.3149
    60;   -0.8921
    61;   -1.0138
    62;   -1.9324
    63;   -1.7774
    64;   -0.9000
    65;   -0.7913
    66;   -0.7008
    67;   -0.7123
    68;   -1.8836
    69;   -2.4430
    70;   -1.5544
    71;   -0.9094
    72;   -1.8427
    73;   -1.7393
    74;   -0.6422
    75;   -0.0630
    76;    0.3346
    77;   -0.1086
    78;    0.4445
    79;    0.8488
    80;    1.9236
    81;    1.8251
    82;    1.7940
    83;    1.7771
    84;    1.1663
    85;    1.2048
    86;    0.5170
    87;    1.4726
    88;    1.3502
    89;    1.2449
    90;    0.0091
    91;   -0.2174
    92;   -0.4704
    93;   -0.3380
    94;    0.4287
    95;   -0.7351
    96;   -1.6070
    97;   -1.4309
    98;   -1.5035
    99;   -0.5890
   100;    0.8104
   101;    1.1783
   102;    1.3605
   103;    1.3664
   104;    1.0748
   105;    0.1359
   106;    1.4431
   107;    1.6319
   108;    0.4671
   109;   -0.4398
   110;    0.3723
   111;   -0.8409
   112;   -1.7490
