time;row_1;row_2;row_3;
   1;   -0.0094;    0.4443;    0.5590;
   2;   -0.0253;    0.5860;    0.7499;
   3;   -0.0567;    0.6962;    0.9064;
   4;   -0.1080;    0.7682;    1.0153;
   5;   -0.1792;    0.8078;    1.0780;
   6;   -0.2660;    0.8235;    1.1009;
   7;   -0.3627;    0.8200;    1.0896;
   8;   -0.4653;    0.7987;    1.0484;
   9;   -0.5712;    0.7594;    0.9814;
  10;   -0.6790;    0.7026;    0.8964;
  11;   -0.7878;    0.6295;    0.8050;
  12;   -0.8966;    0.5416;    0.7182;
  13;   -1.0040;    0.4408;    0.6411;
  14;   -1.1087;    0.3295;    0.5728;
  15;   -1.2098;    0.2094;    0.5091;
  16;   -1.3067;    0.0818;    0.4481;
  17;   -1.3990;   -0.0534;    0.3939;
  18;   -1.4861;   -0.1953;    0.3531;
  19;   -1.5675;   -0.3430;    0.3267;
  20;   -1.6428;   -0.4956;    0.3112;
  21;   -1.7118;   -0.6528;    0.3056;
  22;   -1.7739;   -0.8140;    0.3103;
  23;   -1.8269;   -0.9776;    0.3189;
  24;   -1.8662;   -1.1402;    0.3219;
  25;   -1.8854;   -1.2975;    0.3172;
  26;   -1.8771;   -1.4442;    0.3083;
  27;   -1.8349;   -1.5749;    0.2926;
  28;   -1.7539;   -1.6843;    0.2616;
  29;   -1.6315;   -1.7669;    0.2129;
  30;   -1.4676;   -1.8182;    0.1549;
  31;   -1.2658;   -1.8354;    0.0972;
  32;   -1.0329;   -1.8180;    0.0448;
  33;   -0.7780;   -1.7673;    0.0021;
  34;   -0.5104;   -1.6859;   -0.0226;
  35;   -0.2378;   -1.5772;   -0.0227;
  36;    0.0344;   -1.4458;   -0.0012;
  37;    0.3014;   -1.2966;    0.0291;
  38;    0.5592;   -1.1340;    0.0515;
  39;    0.8049;   -0.9605;    0.0544;
  40;    1.0364;   -0.7776;    0.0363;
  41;    1.2523;   -0.5862;    0.0069;
  42;    1.4514;   -0.3871;   -0.0188;
  43;    1.6329;   -0.1818;   -0.0294;
  44;    1.7962;    0.0269;   -0.0229;
  45;    1.9401;    0.2342;   -0.0054;
  46;    2.0615;    0.4338;    0.0122;
  47;    2.1549;    0.6187;    0.0209;
  48;    2.2130;    0.7831;    0.0208;
  49;    2.2295;    0.9230;    0.0190;
  50;    2.2009;    1.0366;    0.0171;
  51;    2.1276;    1.1249;    0.0072;
  52;    2.0131;    1.1912;   -0.0154;
  53;    1.8633;    1.2408;   -0.0410;
  54;    1.6854;    1.2802;   -0.0523;
  55;    1.4878;    1.3160;   -0.0408;
  56;    1.2788;    1.3534;   -0.0148;
  57;    1.0655;    1.3949;    0.0064;
  58;    0.8522;    1.4393;    0.0089;
  59;    0.6388;    1.4816;   -0.0028;
  60;    0.4215;    1.5148;   -0.0113;
  61;    0.1948;    1.5306;   -0.0026;
  62;   -0.0454;    1.5208;    0.0237;
  63;   -0.2991;    1.4780;    0.0566;
  64;   -0.5625;    1.3965;    0.0833;
  65;   -0.8292;    1.2733;    0.0997;
  66;   -1.0911;    1.1088;    0.1115;
  67;   -1.3397;    0.9065;    0.1244;
  68;   -1.5661;    0.6730;    0.1369;
  69;   -1.7622;    0.4168;    0.1454;
  70;   -1.9209;    0.1470;    0.1526;
  71;   -2.0371;   -0.1269;    0.1628;
  72;   -2.1091;   -0.3957;    0.1720;
  73;   -2.1372;   -0.6511;    0.1700;
  74;   -2.1238;   -0.8863;    0.1501;
  75;   -2.0717;   -1.0965;    0.1155;
  76;   -1.9843;   -1.2790;    0.0784;
  77;   -1.8648;   -1.4330;    0.0556;
  78;   -1.7160;   -1.5585;    0.0565;
  79;   -1.5390;   -1.6550;    0.0722;
  80;   -1.3339;   -1.7212;    0.0829;
  81;   -1.1005;   -1.7549;    0.0749;
  82;   -0.8392;   -1.7547;    0.0450;
  83;   -0.5529;   -1.7208;   -0.0077;
  84;   -0.2465;   -1.6547;   -0.0847;
  85;    0.0723;   -1.5582;   -0.1815;
  86;    0.3934;   -1.4333;   -0.2894;
  87;    0.7056;   -1.2827;   -0.4055;
  88;    0.9987;   -1.1102;   -0.5337;
  89;    1.2650;   -0.9208;   -0.6750;
  90;    1.4993;   -0.7191;   -0.8245;
  91;    1.6982;   -0.5090;   -0.9804;
  92;    1.8596;   -0.2942;   -1.1459;
  93;    1.9818;   -0.0793;   -1.3181;
  94;    2.0634;    0.1299;   -1.4793;
  95;    2.1037;    0.3253;   -1.6056;
  96;    2.1037;    0.4957;   -1.6849;
  97;    2.0675;    0.6268;   -1.7206;
  98;    2.0048;    0.7054;   -1.7203;
  99;    1.9308;    0.7281;   -1.6899;
 100;    1.8618;    0.7079;   -1.6410;
 101;    1.8098;    0.6692;   -1.5910;
 102;    1.7779;    0.6337;   -1.5540;
 103;    1.7621;    0.6112;   -1.5334;
 104;    1.7558;    0.6006;   -1.5246;
 105;    1.7537;    0.5967;   -1.5217;
 106;    1.7532;    0.5956;   -1.5209;
 107;    1.7531;    0.5954;   -1.5207;
 108;    1.7531;    0.5954;   -1.5207;
 109;    1.7531;    0.5953;   -1.5207;
 110;    1.7531;    0.5953;   -1.5207;
 111;    1.7530;    0.5953;   -1.5207;
 112;    1.7529;    0.5953;   -1.5205;
 113;    1.7518;    0.5949;   -1.5196;
 114;    1.7470;    0.5933;   -1.5154;
 115;    1.7291;    0.5872;   -1.4999;
 116;    1.6773;    0.5696;   -1.4550;
 117;    1.5595;    0.5296;   -1.3528;
 118;    1.3474;    0.4576;   -1.1688;
 119;    1.0460;    0.3552;   -0.9074;
