time;row_1;row_2;row_3;
   1;    0.1319;    0.2196;    0.4757;
   2;    0.1387;    0.2518;    0.6492;
   3;    0.1211;    0.2452;    0.7808;
   4;    0.0886;    0.2049;    0.8526;
   5;    0.0512;    0.1461;    0.8692;
   6;    0.0110;    0.0834;    0.8493;
   7;   -0.0367;    0.0243;    0.8180;
   8;   -0.0961;   -0.0295;    0.7977;
   9;   -0.1680;   -0.0786;    0.7947;
  10;   -0.2521;   -0.1237;    0.7981;
  11;   -0.3483;   -0.1652;    0.7959;
  12;   -0.4567;   -0.2033;    0.7876;
  13;   -0.5760;   -0.2379;    0.7779;
  14;   -0.7036;   -0.2684;    0.7651;
  15;   -0.8363;   -0.2953;    0.7412;
  16;   -0.9710;   -0.3202;    0.6988;
  17;   -1.1054;   -0.3469;    0.6347;
  18;   -1.2387;   -0.3799;    0.5480;
  19;   -1.3717;   -0.4238;    0.4431;
  20;   -1.5066;   -0.4833;    0.3339;
  21;   -1.6456;   -0.5618;    0.2395;
  22;   -1.7890;   -0.6620;    0.1721;
  23;   -1.9342;   -0.7840;    0.1317;
  24;   -2.0754;   -0.9244;    0.1115;
  25;   -2.2033;   -1.0757;    0.1017;
  26;   -2.3050;   -1.2272;    0.0919;
  27;   -2.3639;   -1.3662;    0.0759;
  28;   -2.3619;   -1.4805;    0.0538;
  29;   -2.2828;   -1.5598;    0.0266;
  30;   -2.1165;   -1.5969;   -0.0087;
  31;   -1.8621;   -1.5886;   -0.0500;
  32;   -1.5291;   -1.5359;   -0.0826;
  33;   -1.1354;   -1.4436;   -0.0884;
  34;   -0.7036;   -1.3185;   -0.0626;
  35;   -0.2584;   -1.1673;   -0.0168;
  36;    0.1764;   -0.9953;    0.0330;
  37;    0.5802;   -0.8071;    0.0759;
  38;    0.9374;   -0.6061;    0.1066;
  39;    1.2390;   -0.3951;    0.1219;
  40;    1.4817;   -0.1762;    0.1215;
  41;    1.6665;    0.0469;    0.1120;
  42;    1.7972;    0.2675;    0.1094;
  43;    1.8787;    0.4762;    0.1345;
  44;    1.9160;    0.6643;    0.1941;
  45;    1.9143;    0.8259;    0.2665;
  46;    1.8788;    0.9591;    0.3156;
  47;    1.8155;    1.0649;    0.3244;
  48;    1.7319;    1.1458;    0.3078;
  49;    1.6365;    1.2057;    0.2902;
  50;    1.5383;    1.2494;    0.2767;
  51;    1.4458;    1.2814;    0.2543;
  52;    1.3649;    1.3058;    0.2144;
  53;    1.2981;    1.3240;    0.1657;
  54;    1.2441;    1.3344;    0.1275;
  55;    1.1979;    1.3326;    0.1149;
  56;    1.1528;    1.3124;    0.1288;
  57;    1.1010;    1.2676;    0.1550;
  58;    1.0351;    1.1942;    0.1762;
  59;    0.9491;    1.0912;    0.1873;
  60;    0.8409;    0.9608;    0.1951;
  61;    0.7135;    0.8081;    0.2011;
  62;    0.5732;    0.6397;    0.1931;
  63;    0.4274;    0.4617;    0.1633;
  64;    0.2818;    0.2787;    0.1273;
  65;    0.1401;    0.0936;    0.1144;
  66;    0.0055;   -0.0919;    0.1377;
  67;   -0.1196;   -0.2761;    0.1832;
  68;   -0.2346;   -0.4577;    0.2270;
  69;   -0.3408;   -0.6357;    0.2553;
  70;   -0.4405;   -0.8090;    0.2705;
  71;   -0.5341;   -0.9759;    0.2856;
  72;   -0.6206;   -1.1335;    0.3093;
  73;   -0.6988;   -1.2785;    0.3312;
  74;   -0.7693;   -1.4096;    0.3265;
  75;   -0.8343;   -1.5284;    0.2794;
  76;   -0.8959;   -1.6395;    0.2008;
  77;   -0.9549;   -1.7486;    0.1190;
  78;   -1.0108;   -1.8601;    0.0576;
  79;   -1.0626;   -1.9756;    0.0226;
  80;   -1.1082;   -2.0936;    0.0071;
  81;   -1.1442;   -2.2099;    0.0017;
  82;   -1.1661;   -2.3188;    0.0000;
  83;   -1.1695;   -2.4141;   -0.0013;
  84;   -1.1515;   -2.4887;   -0.0049;
  85;   -1.1115;   -2.5356;   -0.0142;
  86;   -1.0510;   -2.5483;   -0.0342;
  87;   -0.9733;   -2.5233;   -0.0685;
  88;   -0.8830;   -2.4605;   -0.1153;
  89;   -0.7848;   -2.3625;   -0.1631;
  90;   -0.6826;   -2.2329;   -0.1937;
  91;   -0.5801;   -2.0747;   -0.1926;
  92;   -0.4810;   -1.8915;   -0.1603;
  93;   -0.3890;   -1.6877;   -0.1137;
  94;   -0.3069;   -1.4695;   -0.0715;
  95;   -0.2361;   -1.2441;   -0.0389;
  96;   -0.1768;   -1.0185;   -0.0074;
  97;   -0.1292;   -0.7985;    0.0312;
  98;   -0.0931;   -0.5877;    0.0746;
  99;   -0.0680;   -0.3871;    0.1112;
 100;   -0.0514;   -0.1960;    0.1277;
 101;   -0.0390;   -0.0128;    0.1169;
 102;   -0.0241;    0.1641;    0.0844;
 103;    0.0010;    0.3362;    0.0465;
 104;    0.0426;    0.5052;    0.0177;
 105;    0.1046;    0.6715;    0.0001;
 106;    0.1882;    0.8329;   -0.0126;
 107;    0.2924;    0.9843;   -0.0221;
 108;    0.4147;    1.1191;   -0.0217;
 109;    0.5510;    1.2312;   -0.0063;
 110;    0.6955;    1.3166;    0.0207;
 111;    0.8422;    1.3731;    0.0522;
 112;    0.9856;    1.4003;    0.0832;
 113;    1.1206;    1.3985;    0.1070;
 114;    1.2418;    1.3693;    0.1146;
 115;    1.3433;    1.3152;    0.1015;
 116;    1.4200;    1.2398;    0.0737;
 117;    1.4688;    1.1470;    0.0437;
 118;    1.4882;    1.0404;    0.0198;
 119;    1.4766;    0.9235;    0.0017;
 120;    1.4326;    0.7994;   -0.0174;
 121;    1.3558;    0.6710;   -0.0451;
 122;    1.2488;    0.5396;   -0.0840;
 123;    1.1172;    0.4047;   -0.1288;
 124;    0.9688;    0.2647;   -0.1725;
 125;    0.8118;    0.1187;   -0.2181;
 126;    0.6532;   -0.0324;   -0.2849;
 127;    0.4995;   -0.1854;   -0.4036;
 128;    0.3573;   -0.3342;   -0.6066;
 129;    0.2347;   -0.4715;   -0.9161;
 130;    0.1402;   -0.5891;   -1.3306;
 131;    0.0794;   -0.6794;   -1.8095;
 132;    0.0505;   -0.7369;   -2.2758;
 133;    0.0445;   -0.7606;   -2.6421;
 134;    0.0485;   -0.7560;   -2.8472;
 135;    0.0519;   -0.7341;   -2.8827;
 136;    0.0505;   -0.7076;   -2.7958;
 137;    0.0455;   -0.6856;   -2.6631;
 138;    0.0402;   -0.6716;   -2.5486;
 139;    0.0367;   -0.6645;   -2.4779;
 140;    0.0350;   -0.6617;   -2.4450;
 141;    0.0343;   -0.6608;   -2.4331;
 142;    0.0342;   -0.6606;   -2.4298;
 143;    0.0341;   -0.6605;   -2.4291;
 144;    0.0341;   -0.6605;   -2.4290;
 145;    0.0341;   -0.6605;   -2.4290;
 146;    0.0341;   -0.6605;   -2.4290;
 147;    0.0341;   -0.6605;   -2.4289;
 148;    0.0341;   -0.6604;   -2.4287;
 149;    0.0341;   -0.6600;   -2.4273;
 150;    0.0340;   -0.6582;   -2.4205;
 151;    0.0336;   -0.6514;   -2.3957;
 152;    0.0326;   -0.6320;   -2.3240;
 153;    0.0303;   -0.5876;   -2.1607;
 154;    0.0262;   -0.5077;   -1.8670;
 155;    0.0204;   -0.3941;   -1.4493;
