time;row_1;row_2;row_3;
   1;   -0.1379;    0.1438;    0.8082;
   2;   -0.2188;    0.1869;    1.0413;
   3;   -0.3074;    0.2195;    1.2055;
   4;   -0.3944;    0.2412;    1.2917;
   5;   -0.4770;    0.2553;    1.3121;
   6;   -0.5570;    0.2651;    1.2819;
   7;   -0.6376;    0.2708;    1.2120;
   8;   -0.7201;    0.2705;    1.1128;
   9;   -0.8044;    0.2607;    0.9984;
  10;   -0.8900;    0.2375;    0.8882;
  11;   -0.9764;    0.1971;    0.7995;
  12;   -1.0630;    0.1359;    0.7361;
  13;   -1.1495;    0.0513;    0.6888;
  14;   -1.2359;   -0.0568;    0.6470;
  15;   -1.3216;   -0.1860;    0.6070;
  16;   -1.4048;   -0.3312;    0.5663;
  17;   -1.4817;   -0.4858;    0.5166;
  18;   -1.5472;   -0.6428;    0.4500;
  19;   -1.5976;   -0.7948;    0.3709;
  20;   -1.6308;   -0.9348;    0.2982;
  21;   -1.6455;   -1.0576;    0.2507;
  22;   -1.6395;   -1.1604;    0.2332;
  23;   -1.6105;   -1.2441;    0.2349;
  24;   -1.5580;   -1.3116;    0.2382;
  25;   -1.4841;   -1.3662;    0.2275;
  26;   -1.3920;   -1.4095;    0.1991;
  27;   -1.2832;   -1.4414;    0.1621;
  28;   -1.1565;   -1.4598;    0.1273;
  29;   -1.0094;   -1.4624;    0.0958;
  30;   -0.8406;   -1.4461;    0.0646;
  31;   -0.6522;   -1.4078;    0.0366;
  32;   -0.4482;   -1.3450;    0.0167;
  33;   -0.2340;   -1.2575;    0.0026;
  34;   -0.0142;   -1.1473;   -0.0113;
  35;    0.2068;   -1.0186;   -0.0235;
  36;    0.4246;   -0.8764;   -0.0277;
  37;    0.6347;   -0.7256;   -0.0234;
  38;    0.8328;   -0.5699;   -0.0155;
  39;    1.0167;   -0.4119;   -0.0059;
  40;    1.1858;   -0.2524;    0.0054;
  41;    1.3398;   -0.0915;    0.0148;
  42;    1.4771;    0.0710;    0.0182;
  43;    1.5934;    0.2343;    0.0181;
  44;    1.6824;    0.3963;    0.0209;
  45;    1.7381;    0.5533;    0.0260;
  46;    1.7564;    0.7008;    0.0278;
  47;    1.7358;    0.8339;    0.0254;
  48;    1.6781;    0.9478;    0.0228;
  49;    1.5872;    1.0394;    0.0207;
  50;    1.4692;    1.1080;    0.0146;
  51;    1.3317;    1.1553;    0.0031;
  52;    1.1816;    1.1846;   -0.0075;
  53;    1.0245;    1.1990;   -0.0083;
  54;    0.8637;    1.2009;    0.0033;
  55;    0.7004;    1.1923;    0.0184;
  56;    0.5351;    1.1748;    0.0218;
  57;    0.3677;    1.1497;    0.0073;
  58;    0.1981;    1.1177;   -0.0151;
  59;    0.0267;    1.0777;   -0.0276;
  60;   -0.1457;    1.0272;   -0.0205;
  61;   -0.3177;    0.9632;    0.0023;
  62;   -0.4872;    0.8838;    0.0293;
  63;   -0.6520;    0.7875;    0.0518;
  64;   -0.8105;    0.6737;    0.0671;
  65;   -0.9616;    0.5419;    0.0748;
  66;   -1.1047;    0.3918;    0.0763;
  67;   -1.2386;    0.2245;    0.0767;
  68;   -1.3606;    0.0426;    0.0797;
  69;   -1.4666;   -0.1500;    0.0825;
  70;   -1.5510;   -0.3483;    0.0802;
  71;   -1.6084;   -0.5467;    0.0728;
  72;   -1.6336;   -0.7389;    0.0632;
  73;   -1.6214;   -0.9181;    0.0515;
  74;   -1.5674;   -1.0781;    0.0372;
  75;   -1.4692;   -1.2138;    0.0230;
  76;   -1.3274;   -1.3213;    0.0103;
  77;   -1.1454;   -1.3972;   -0.0062;
  78;   -0.9284;   -1.4393;   -0.0336;
  79;   -0.6824;   -1.4464;   -0.0754;
  80;   -0.4153;   -1.4197;   -0.1350;
  81;   -0.1360;   -1.3618;   -0.2226;
  82;    0.1458;   -1.2762;   -0.3489;
  83;    0.4217;   -1.1663;   -0.5181;
  84;    0.6850;   -1.0355;   -0.7296;
  85;    0.9303;   -0.8876;   -0.9843;
  86;    1.1528;   -0.7278;   -1.2805;
  87;    1.3485;   -0.5616;   -1.6059;
  88;    1.5129;   -0.3966;   -1.9327;
  89;    1.6397;   -0.2426;   -2.2150;
  90;    1.7202;   -0.1136;   -2.3985;
  91;    1.7472;   -0.0239;   -2.4499;
  92;    1.7238;    0.0196;   -2.3870;
  93;    1.6676;    0.0238;   -2.2715;
  94;    1.6048;    0.0064;   -2.1654;
  95;    1.5557;   -0.0146;   -2.0979;
  96;    1.5268;   -0.0293;   -2.0659;
  97;    1.5137;   -0.0367;   -2.0542;
  98;    1.5091;   -0.0394;   -2.0510;
  99;    1.5078;   -0.0402;   -2.0502;
 100;    1.5076;   -0.0404;   -2.0501;
 101;    1.5075;   -0.0404;   -2.0501;
 102;    1.5075;   -0.0404;   -2.0501;
 103;    1.5075;   -0.0404;   -2.0501;
 104;    1.5075;   -0.0404;   -2.0501;
 105;    1.5073;   -0.0404;   -2.0499;
 106;    1.5064;   -0.0404;   -2.0486;
 107;    1.5022;   -0.0403;   -2.0429;
 108;    1.4869;   -0.0399;   -2.0220;
 109;    1.4424;   -0.0387;   -1.9615;
 110;    1.3410;   -0.0360;   -1.8237;
 111;    1.1587;   -0.0311;   -1.5757;
 112;    0.8995;   -0.0241;   -1.2232;
