time;row_1;row_2;
     1;    0.6507;    0.6056;
     2;    0.6017;    0.5342;
     3;    0.6653;    0.1413;
     4;    0.8090;    0.0023;
     5;    0.8399;    0.2150;
     6;    0.4802;    0.0701;
     7;    0.6302;   -0.2009;
     8;    0.8370;    0.0923;
     9;    0.4997;    0.3317;
    10;    0.7258;    0.6849;
    11;    0.5100;    0.5301;
    12;    0.1686;    0.7732;
    13;    0.5424;    0.9511;
    14;    0.6667;    0.7400;
    15;    0.4927;    1.1377;
    16;    0.6863;    1.4400;
    17;    0.6123;    1.2761;
    18;    0.8481;    0.9757;
    19;    0.7567;    1.1630;
    20;    0.8789;    0.8181;
    21;    1.1876;    0.8189;
    22;    1.1674;    1.0156;
    23;    1.0106;    1.1841;
    24;    0.9353;    0.9060;
    25;    1.2290;    0.7922;
    26;    1.5799;    0.4346;
    27;    1.3444;    0.6029;
    28;    0.9827;    0.3878;
    29;    0.7995;    1.4786;
    30;    0.4536;    1.1898;
    31;    0.3187;    0.9116;
    32;    0.2388;    0.6601;
    33;    0.1859;    0.4233;
    34;    0.1529;    0.2099;
    35;    0.1235;    0.0149;
    36;    0.1073;   -0.1557;
    37;    0.0892;   -0.3051;
    38;    0.0698;   -0.4383;
    39;    0.0540;   -0.5475;
    40;    0.0469;   -0.6435;
    41;    0.0382;   -0.7183;
    42;    0.0238;   -0.7734;
    43;    0.0136;   -0.8065;
    44;   -0.0001;   -0.8187;
    45;   -0.0081;   -0.8057;
    46;   -0.0131;   -0.7737;
    47;   -0.0271;   -0.7263;
    48;   -0.0375;   -0.6523;
    49;   -0.0479;   -0.5628;
    50;   -0.0581;   -0.4525;
    51;   -0.0734;   -0.3243;
    52;   -0.0936;   -0.1671;
    53;   -0.1124;    0.0061;
    54;   -0.1355;    0.1976;
    55;   -0.1665;    0.4105;
    56;   -0.2134;    0.6425;
    57;   -0.2907;    0.8982;
    58;   -0.4262;    1.1681;
    59;   -0.7725;    1.4602;
    60;    1.3856;   -1.3596;
    61;    1.7795;   -1.2885;
    62;    1.5342;   -1.3175;
    63;    1.1483;   -0.9518;
    64;    1.0392;   -0.7994;
    65;    0.6897;   -0.5381;
    66;    0.5602;   -0.2696;
    67;    0.2155;   -0.5484;
    68;    0.2245;   -0.2860;
    69;    0.1610;   -0.0740;
    70;    0.1560;    0.3251;
    71;    0.4068;    0.0522;
    72;    0.3243;    0.2059;
    73;    0.1655;    0.0567;
    74;   -0.1005;    0.2732;
    75;    0.0674;   -0.0389;
    76;   -0.1981;    0.3528;
    77;   -0.5219;    0.0061;
    78;   -0.8590;   -0.2274;
    79;   -0.4953;   -0.2462;
    80;   -0.8264;   -0.0897;
    81;   -1.0618;    0.2772;
    82;   -1.2404;    0.3895;
    83;   -1.6141;    0.7549;
    84;   -1.3542;    0.7631;
    85;   -1.0745;    0.3657;
    86;   -1.0553;    0.0078;
    87;   -1.4489;   -0.3756;
    88;   -1.0808;   -0.0380;
    89;   -0.7452;    0.3126;
    90;   -0.8794;    0.0609;
    91;   -0.7046;   -0.2734;
    92;   -0.6208;   -0.1414;
    93;   -0.8609;   -0.2412;
    94;   -0.9341;   -0.4542;
    95;   -0.5910;   -0.5426;
    96;   -0.6060;   -0.6390;
    97;   -0.8154;   -0.5701;
    98;   -1.0122;   -0.7393;
    99;   -1.0384;   -0.5890;
   100;   -0.9285;   -0.2677;
