time;row_1;row_2;
     1;    1.4363;   -0.3654;
     2;    1.7694;   -0.2349;
     3;    1.7492;    0.1594;
     4;    1.9346;   -0.2296;
     5;    1.7107;   -0.4829;
     6;    1.9468;   -0.2609;
     7;    1.6348;   -0.2061;
     8;    1.5155;   -0.1244;
     9;    1.5082;   -0.2604;
    10;    1.6662;    0.1125;
    11;    1.4881;    0.4707;
    12;    1.1093;    0.7746;
    13;    0.8589;    0.8836;
    14;    0.9008;    0.7414;
    15;    0.6016;    0.5137;
    16;    0.3885;    0.3320;
    17;    0.5861;   -0.0367;
    18;    0.7286;   -0.3110;
    19;    0.6033;   -0.3899;
    20;    0.6976;   -0.2410;
    21;    0.3634;   -0.1466;
    22;    0.7381;    0.0702;
    23;    0.7610;    0.1255;
    24;    0.3996;   -0.0860;
    25;    0.3938;    0.1821;
    26;    0.1828;   -0.1667;
    27;    0.5684;   -0.1830;
    28;    0.4318;    0.0615;
    29;    0.7926;    1.4783;
    30;    0.4515;    1.1831;
    31;    0.3100;    0.9106;
    32;    0.2375;    0.6579;
    33;    0.1887;    0.4220;
    34;    0.1528;    0.2094;
    35;    0.1280;    0.0136;
    36;    0.1113;   -0.1637;
    37;    0.0947;   -0.3160;
    38;    0.0799;   -0.4509;
    39;    0.0680;   -0.5606;
    40;    0.0526;   -0.6483;
    41;    0.0445;   -0.7187;
    42;    0.0375;   -0.7668;
    43;    0.0316;   -0.7967;
    44;    0.0216;   -0.8074;
    45;    0.0153;   -0.7949;
    46;    0.0020;   -0.7689;
    47;   -0.0047;   -0.7144;
    48;   -0.0183;   -0.6440;
    49;   -0.0343;   -0.5534;
    50;   -0.0438;   -0.4422;
    51;   -0.0566;   -0.3130;
    52;   -0.0720;   -0.1572;
    53;   -0.0929;    0.0195;
    54;   -0.1196;    0.2138;
    55;   -0.1530;    0.4305;
    56;   -0.2032;    0.6611;
    57;   -0.2837;    0.9131;
    58;   -0.4208;    1.1838;
    59;   -0.7686;    1.4789;
    60;    1.5662;    0.0396;
    61;    1.6737;   -0.1558;
    62;    1.5917;   -0.3941;
    63;    1.7160;   -0.7316;
    64;    1.8703;   -0.3904;
    65;    1.6439;   -0.5072;
    66;    1.4202;   -0.7385;
    67;    1.4204;   -0.9458;
    68;    1.0217;   -0.9195;
    69;    1.1657;   -1.2952;
    70;    1.1374;   -1.5999;
    71;    1.3321;   -1.9698;
    72;    1.0217;   -1.7516;
    73;    0.9610;   -1.4552;
    74;    1.2559;   -1.3989;
    75;    1.1003;   -1.0925;
    76;    0.7908;   -1.1980;
    77;    0.7957;   -1.1247;
    78;    1.0919;   -1.4693;
    79;    0.7486;   -1.0959;
    80;    0.8263;   -1.1420;
    81;    0.8135;   -1.2651;
    82;    0.7281;   -1.1545;
    83;    0.4218;   -1.0592;
    84;    0.6824;   -0.9728;
    85;    0.7167;   -0.8424;
    86;    0.3796;   -0.5121;
    87;    0.2908;   -0.2740;
    88;    0.1169;   -0.4639;
    89;   -0.0019;   -0.2997;
    90;   -0.1379;   -0.0037;
    91;   -0.3729;   -0.2483;
    92;   -0.1403;   -0.0578;
    93;   -0.2146;    0.3124;
    94;   -0.1703;   -0.0519;
    95;    0.1088;   -0.2196;
    96;    0.4372;   -0.5139;
    97;    0.5677;   -0.6397;
    98;    0.8034;   -0.9990;
    99;    1.1793;   -0.6657;
   100;    1.4662;   -0.2991;
