time;row_1;row_2;row_3;row_4;
1;-49.7869;117.927;127.997;2.06944;
2;-39.9746;118.146;123.805;1.99893;
3;-26.8755;118.743;119.53;1.89698;
4;-12.0446;119.821;116.69;1.77331;
5;13.0722;122.284;116.78;1.55669;
6;36.5678;123.344;120.482;1.36057;
7;39.5123;122.925;120.722;1.33599;
8;33.3122;119.199;115.771;1.3806;
9;19.7034;111.922;106.728;1.49316;
10;2.79006;100.267;95.144;1.66168;
11;-15.4029;84.4132;83.3344;1.89857;
12;-32.1484;67.6274;75.8721;2.18255;
13;-37.1124;51.5478;66.8947;2.38268;
14;-38.5289;38.6215;59.9287;2.55632;
15;-36.4783;29.4156;53.5349;2.67881;
16;-30.5233;24.2038;45.9233;2.72248;
17;-20.4458;22.2571;36.0008;2.65792;
18;-7.29074;20.6025;24.0398;2.46315;
19;9.10971;18.5636;13.2521;1.74644;
20;25.8287;15.2595;17.3897;0.59479;
21;41.9805;10.962;31.0367;0.176403;
22;57.3834;4.87029;45.9625;-0.0140366;
23;70.9642;-3.19211;60.1722;-0.14522;
24;81.9905;-15.1543;73.5301;-0.284946;
25;89.8008;-29.9143;86.0114;-0.424559;
26;93.0954;-47.2309;97.2222;-0.57345;
27;89.975;-69.0953;108.337;-0.759686;
28;80.2261;-91.5305;118.96;-0.954089;
29;65.2247;-112.723;129.902;-1.14379;
30;45.9941;-129.339;139.215;-1.31986;
31;23.8338;-141.457;147.495;-1.48657;
32;0.386101;-147.759;153.672;-1.6427;
33;-20.2986;-148.644;157.39;-1.77375;
34;-38.5719;-144.788;158.401;-1.89193;
35;-45.8483;-143.736;159.864;-1.93721;
36;-58.1045;-139.802;161.095;-2.01707;
