time;row_1;row_2;row_3;row_4;
1;-44.1288;123.408;114.186;1.8908;
2;-48.1498;109.145;102.25;1.97209;
3;-52.6555;93.4244;90.1275;2.0865;
4;-55.6319;77.7585;78.6461;2.21803;
5;-60.8278;49.6901;63.0144;2.55896;
6;-62.3315;28.2902;55.7254;2.90111;
7;-59.6573;15.7402;51.4527;3.12756;
8;-50.8929;11.7711;42.8067;-3.06566;
9;-37.1051;13.291;28.9471;-3.08189;
10;-20.954;17.0762;12.9095;2.98149;
11;-4.37405;20.9575;7.07015;0.997389;
12;10.9276;23.7426;21.032;0.427739;
13;31.5074;25.3222;41.0318;0.253839;
14;45.2381;12.2143;53.5212;-0.0524127;
15;51.2478;-12.4709;65.5044;-0.433063;
16;53.0995;-42.1543;83.8302;-0.750499;
17;52.4895;-73.112;107.011;-0.967665;
18;53.6698;-88.9504;120.99;-1.03393;
19;42.5468;-119.798;144.054;-1.21072;
